INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,30/09/2021,00014550.00,PE      ,00000001.00,00000001.00,00000000.10,00000000.10,000000000000650,              800,              016,              009,       11640192.50,            192.50
OPTIDX    ,NIFTY     ,30/09/2021,00014600.00,CE      ,00003090.20,00003107.10,00003020.00,00003031.90,000000000002300,             6400,              128,              108,      112841667.50,       19401667.50
OPTIDX    ,NIFTY     ,30/09/2021,00014600.00,PE      ,00000000.75,00000000.90,00000000.05,00000000.15,000000000034250,           170350,             3407,              405,     2487176830.00,          66830.00
OPTIDX    ,NIFTY     ,30/09/2021,00014650.00,CE      ,00003022.30,00003121.05,00002990.50,00003037.40,000000000004350,             5400,              108,              020,       95642105.00,       16532105.00
OPTIDX    ,NIFTY     ,30/09/2021,00014650.00,PE      ,00000000.90,00000001.00,00000000.15,00000000.35,000000000008300,            12050,              241,              057,      176540085.00,           7585.00
OPTIDX    ,NIFTY     ,30/09/2021,00014700.00,CE      ,00002980.00,00003045.25,00002905.00,00002930.00,000000000009700,             4450,              089,              061,       78536352.50,       13121352.50
OPTIDX    ,NIFTY     ,30/09/2021,00014700.00,PE      ,00000000.75,00000001.00,00000000.05,00000000.10,000000000049750,           271950,             5439,             4439,     3997741075.00,          76075.00
OPTIDX    ,NIFTY     ,30/09/2021,00014750.00,PE      ,00000000.95,00000000.95,00000000.95,00000000.95,000000000001700,              100,              002,              002,        1475095.00,             95.00
OPTIDX    ,NIFTY     ,30/09/2021,00014800.00,CE      ,00002907.45,00002945.00,00002812.30,00002825.85,000000000007800,            12650,              253,              160,      223413057.50,       36193057.50
OPTIDX    ,NIFTY     ,30/09/2021,00014800.00,PE      ,00000000.70,00000000.80,00000000.05,00000000.15,000000000106900,            25600,              512,              199,      378890067.50,          10067.50
OPTIDX    ,NIFTY     ,30/09/2021,00014850.00,PE      ,00000002.40,00000002.40,00000000.10,00000000.10,000000000000700,             1700,              034,              017,       25245742.50,            742.50
OPTIDX    ,NIFTY     ,30/09/2021,00014900.00,CE      ,00002784.00,00002797.05,00002713.05,00002733.00,000000000007000,            15650,              313,              225,      275995607.50,       42810607.50
OPTIDX    ,NIFTY     ,30/09/2021,00014900.00,PE      ,00000000.70,00000000.75,00000000.05,00000000.10,000000000054000,            49300,              986,              269,      734586335.00,          16335.00
OPTIDX    ,NIFTY     ,30/09/2021,00014950.00,PE      ,00000001.25,00000001.25,00000000.05,00000000.15,000000000002000,             3500,              070,              028,       52326710.00,           1710.00
OPTIDX    ,NIFTY     ,30/09/2021,00015000.00,CE      ,00002718.00,00002743.80,00002591.00,00002632.50,000000000231000,           140300,             2806,             1901,     2478137657.50,      373637657.50
OPTIDX    ,NIFTY     ,30/09/2021,00015000.00,PE      ,00000000.70,00000000.70,00000000.05,00000000.10,000000001325600,           747500,            14950,             2897,    11212719797.50,         219797.50
OPTIDX    ,NIFTY     ,30/09/2021,00015050.00,PE      ,00000001.40,00000001.40,00000000.10,00000000.10,000000000003700,             5150,              103,              029,       77509140.00,           1640.00
OPTIDX    ,NIFTY     ,30/09/2021,00015100.00,CE      ,00002610.00,00002636.20,00002520.00,00002526.00,000000000004300,             2600,              052,              046,       45986677.50,        6726677.50
OPTIDX    ,NIFTY     ,30/09/2021,00015100.00,PE      ,00000000.75,00000000.80,00000000.05,00000000.10,000000000116850,           112550,             2251,              335,     1699555870.00,          50870.00
OPTIDX    ,NIFTY     ,30/09/2021,00015150.00,PE      ,00000000.15,00000000.15,00000000.15,00000000.15,000000000003400,              300,              006,              004,        4545045.00,             45.00
OPTIDX    ,NIFTY     ,30/09/2021,00015200.00,CE      ,00002514.85,00002555.00,00002408.25,00002429.55,000000000005950,            15400,              308,              169,      272459145.00,       38379145.00
OPTIDX    ,NIFTY     ,30/09/2021,00015200.00,PE      ,00000000.45,00000000.80,00000000.05,00000000.15,000000000145000,            90100,             1802,              525,     1369551632.50,          31632.50
OPTIDX    ,NIFTY     ,30/09/2021,00015250.00,PE      ,00000000.55,00000000.55,00000000.05,00000000.40,000000000014850,             2750,              055,              016,       41938322.50,            822.50
OPTIDX    ,NIFTY     ,30/09/2021,00015300.00,CE      ,00002406.80,00002442.05,00002300.00,00002315.95,000000000003750,            13400,              268,              193,      237168470.00,       32148470.00
OPTIDX    ,NIFTY     ,30/09/2021,00015300.00,PE      ,00000000.70,00000000.85,00000000.05,00000000.15,000000000188350,           169050,             3381,              640,     2586527997.50,          62997.50
OPTIDX    ,NIFTY     ,30/09/2021,00015350.00,PE      ,00000000.30,00000000.65,00000000.30,00000000.65,000000000002500,              200,              004,              002,        3070095.00,             95.00
OPTIDX    ,NIFTY     ,30/09/2021,00015400.00,CE      ,00002265.00,00002347.05,00002200.00,00002228.50,000000000010150,            13150,              263,              177,      232354900.00,       29844900.00
OPTIDX    ,NIFTY     ,30/09/2021,00015400.00,PE      ,00000000.60,00000000.90,00000000.05,00000000.15,000000000128050,           139150,             2783,              488,     2142959270.00,          49270.00
OPTIDX    ,NIFTY     ,30/09/2021,00015450.00,CE      ,00002135.50,00002135.50,00002135.50,00002135.50,000000000000100,              050,              001,              001,         879275.00,         106775.00
OPTIDX    ,NIFTY     ,30/09/2021,00015450.00,PE      ,00000000.65,00000000.65,00000000.05,00000000.30,000000000019750,              200,              004,              004,        3090065.00,             65.00
OPTIDX    ,NIFTY     ,30/09/2021,00015500.00,CE      ,00002217.40,00002240.00,00002091.00,00002126.50,000000000158050,            65800,             1316,              808,     1162249612.50,      142349612.50
OPTIDX    ,NIFTY     ,30/09/2021,00015500.00,PE      ,00000000.60,00000000.90,00000000.05,00000000.15,000000000865750,           743150,            14863,             3626,    11519081995.00,         256995.00
OPTIDX    ,NIFTY     ,30/09/2021,00015550.00,CE      ,00002197.60,00002197.60,00002084.75,00002084.80,000000000000850,              400,              008,              008,        7070515.00,         850515.00
OPTIDX    ,NIFTY     ,30/09/2021,00015550.00,PE      ,00000001.00,00000001.05,00000000.05,00000000.30,000000000012700,            14650,              293,              070,      227816305.00,           8805.00
OPTIDX    ,NIFTY     ,30/09/2021,00015600.00,CE      ,00002083.50,00002132.70,00002001.00,00002035.20,000000000027250,             5650,              113,              052,       99889955.00,       11749955.00
OPTIDX    ,NIFTY     ,30/09/2021,00015600.00,PE      ,00000001.80,00000001.80,00000000.05,00000000.15,000000000139350,           122950,             2459,              468,     1918071515.00,          51515.00
OPTIDX    ,NIFTY     ,30/09/2021,00015650.00,CE      ,00001955.55,00001955.55,00001955.55,00001955.55,000000000001350,              050,              001,              001,         880277.50,          97777.50
OPTIDX    ,NIFTY     ,30/09/2021,00015650.00,PE      ,00000000.95,00000000.95,00000000.10,00000000.35,000000000012850,             8150,              163,              050,      127551282.50,           3782.50
OPTIDX    ,NIFTY     ,30/09/2021,00015700.00,CE      ,00001970.00,00002045.90,00001903.35,00001934.00,000000000040200,             6350,              127,              094,      112194292.50,       12499292.50
OPTIDX    ,NIFTY     ,30/09/2021,00015700.00,PE      ,00000000.60,00000000.95,00000000.05,00000000.15,000000000127200,           125150,             2503,              582,     1964910905.00,          55905.00
OPTIDX    ,NIFTY     ,30/09/2021,00015750.00,CE      ,00001929.00,00001929.00,00001861.00,00001900.00,000000000004600,              550,              011,              010,        9705967.50,        1043467.50
OPTIDX    ,NIFTY     ,30/09/2021,00015750.00,PE      ,00000000.75,00000000.75,00000000.05,00000000.10,000000000006000,           213400,             4268,             4238,     3361188335.00,         138335.00
OPTIDX    ,NIFTY     ,30/09/2021,00015800.00,CE      ,00001912.00,00001945.25,00001799.00,00001828.50,000000000093150,            33250,              665,              386,      587330405.00,       61980405.00
OPTIDX    ,NIFTY     ,30/09/2021,00015800.00,PE      ,00000000.60,00000001.00,00000000.05,00000000.15,000000000291650,           284100,             5682,              993,     4488902850.00,         122850.00
OPTIDX    ,NIFTY     ,30/09/2021,00015850.00,CE      ,00001848.10,00001848.10,00001755.00,00001782.90,000000000012150,              750,              015,              013,       13227862.50,        1340362.50
OPTIDX    ,NIFTY     ,30/09/2021,00015850.00,PE      ,00000000.35,00000000.90,00000000.05,00000000.20,000000000023400,             5600,              112,              063,       88762397.50,           2397.50
OPTIDX    ,NIFTY     ,30/09/2021,00015900.00,CE      ,00001776.05,00001850.00,00001689.40,00001729.80,000000000150250,            41000,              820,              530,      723856375.00,       71956375.00
OPTIDX    ,NIFTY     ,30/09/2021,00015900.00,PE      ,00000000.25,00000001.00,00000000.05,00000000.15,000000000322950,           247950,             4959,             1290,     3942504332.50,          99332.50
OPTIDX    ,NIFTY     ,30/09/2021,00015950.00,CE      ,00001760.00,00001760.00,00001686.00,00001686.80,000000000009650,             1150,              023,              015,       20291250.00,        1948750.00
OPTIDX    ,NIFTY     ,30/09/2021,00015950.00,PE      ,00000000.50,00000001.60,00000000.05,00000000.15,000000000052550,            13900,              278,              085,      221712085.00,           7085.00
OPTIDX    ,NIFTY     ,30/09/2021,00016000.00,CE      ,00001726.40,00001744.25,00001591.00,00001623.20,000000000476275,           186450,             3729,             2945,     3294255057.50,      311055057.50
OPTIDX    ,NIFTY     ,30/09/2021,00016000.00,PE      ,00000001.00,00000001.50,00000000.05,00000000.15,000000001655525,          2193350,            43867,            11495,    35094825872.50,        1225872.50
OPTIDX    ,NIFTY     ,30/09/2021,00016050.00,CE      ,00001588.90,00001588.90,00001567.35,00001567.80,000000000004500,              200,              004,              004,        3524615.00,         314615.00
OPTIDX    ,NIFTY     ,30/09/2021,00016050.00,PE      ,00000000.80,00000001.10,00000000.05,00000000.10,000000000007750,             8550,              171,              073,      137232687.50,           5187.50
OPTIDX    ,NIFTY     ,30/09/2021,00016100.00,CE      ,00001580.00,00001636.00,00001489.00,00001525.70,000000000038250,            21800,              436,              265,      384913452.50,       33933452.50
OPTIDX    ,NIFTY     ,30/09/2021,00016100.00,PE      ,00000000.65,00000000.90,00000000.05,00000000.10,000000000286200,           253950,             5079,             1624,     4088709232.50,         114232.50
OPTIDX    ,NIFTY     ,30/09/2021,00016150.00,CE      ,00001540.00,00001580.00,00001465.00,00001470.90,000000000001300,              900,              018,              018,       15893357.50,        1358357.50
OPTIDX    ,NIFTY     ,30/09/2021,00016150.00,PE      ,00000000.60,00000000.95,00000000.05,00000000.15,000000000007950,            12250,              245,              104,      197841865.00,           4365.00
OPTIDX    ,NIFTY     ,30/09/2021,00016200.00,CE      ,00001488.00,00001543.50,00001389.10,00001423.00,000000000096700,            34550,              691,              414,      610212762.50,       50502762.50
OPTIDX    ,NIFTY     ,30/09/2021,00016200.00,PE      ,00000000.80,00000000.90,00000000.05,00000000.10,000000000436400,           486450,             9729,             2995,     7880687495.00,         197495.00
OPTIDX    ,NIFTY     ,30/09/2021,00016250.00,CE      ,00001459.95,00001463.05,00001367.15,00001374.90,000000000009650,             1200,              024,              018,       21214995.00,        1714995.00
OPTIDX    ,NIFTY     ,30/09/2021,00016250.00,PE      ,00000000.70,00000001.80,00000000.05,00000000.05,000000000033400,            35200,              704,              200,      572014165.00,          14165.00
OPTIDX    ,NIFTY     ,30/09/2021,00016300.00,CE      ,00001420.05,00001440.00,00001290.00,00001325.10,000000000242750,            24600,              492,              318,      434320390.00,       33340390.00
OPTIDX    ,NIFTY     ,30/09/2021,00016300.00,PE      ,00000000.80,00000001.05,00000000.05,00000000.10,000000000540550,           449850,             8997,             2901,     7332737322.50,         182322.50
OPTIDX    ,NIFTY     ,30/09/2021,00016350.00,CE      ,00001338.40,00001374.00,00001260.00,00001277.25,000000000015000,             4600,              092,              033,       81277760.00,        6067760.00
OPTIDX    ,NIFTY     ,30/09/2021,00016350.00,PE      ,00000000.60,00000001.25,00000000.05,00000000.15,000000000036500,            46850,              937,              342,      766023637.50,          26137.50
OPTIDX    ,NIFTY     ,30/09/2021,00016400.00,CE      ,00001291.10,00001339.15,00001186.15,00001224.10,000000000304850,            53700,             1074,              452,      948305140.00,       67625140.00
OPTIDX    ,NIFTY     ,30/09/2021,00016400.00,PE      ,00000000.85,00000001.00,00000000.05,00000000.05,000000000427550,           651250,            13025,             4287,    10680843005.00,         343005.00
OPTIDX    ,NIFTY     ,30/09/2021,00016450.00,CE      ,00001247.65,00001250.00,00001160.00,00001184.00,000000000017200,             1550,              031,              023,       27370167.50,        1872667.50
OPTIDX    ,NIFTY     ,30/09/2021,00016450.00,PE      ,00000000.90,00000001.00,00000000.05,00000000.10,000000000057900,            73750,             1475,              530,     1213221065.00,          33565.00
OPTIDX    ,NIFTY     ,30/09/2021,00016500.00,CE      ,00001209.40,00001244.05,00001087.85,00001124.50,000000001049775,           146550,             2931,             1970,     2588712847.50,      170637847.50
OPTIDX    ,NIFTY     ,30/09/2021,00016500.00,PE      ,00000000.90,00000001.00,00000000.05,00000000.05,000000002348325,          3905200,            78104,            14751,    64437612052.50,        1812052.50
OPTIDX    ,NIFTY     ,30/09/2021,00016550.00,CE      ,00001144.80,00001180.20,00001040.00,00001078.80,000000000024200,             4150,              083,              056,       73301212.50,        4618712.50
OPTIDX    ,NIFTY     ,30/09/2021,00016550.00,PE      ,00000000.95,00000000.95,00000000.05,00000000.05,000000000089100,           403350,             8067,             6029,     6675679557.50,         237057.50
OPTIDX    ,NIFTY     ,30/09/2021,00016600.00,CE      ,00001107.35,00001138.00,00000987.75,00001025.10,000000000534350,           119700,             2394,             1189,     2112823860.00,      125803860.00
OPTIDX    ,NIFTY     ,30/09/2021,00016600.00,PE      ,00000001.15,00000001.15,00000000.05,00000000.05,000000000915800,          1825150,            36503,            10211,    30298223717.50,         733717.50
OPTIDX    ,NIFTY     ,30/09/2021,00016650.00,CE      ,00001050.90,00001077.55,00000936.10,00000974.05,000000000012750,             5800,              116,              070,      102317077.50,        5747077.50
OPTIDX    ,NIFTY     ,30/09/2021,00016650.00,PE      ,00000001.60,00000001.60,00000000.05,00000000.10,000000000064450,           185950,             3719,             1660,     3096153977.50,          86477.50
OPTIDX    ,NIFTY     ,30/09/2021,00016700.00,CE      ,00001026.70,00001043.45,00000885.80,00000925.25,000000000690400,           117400,             2348,             1243,     2074164982.50,      113584982.50
OPTIDX    ,NIFTY     ,30/09/2021,00016700.00,PE      ,00000001.10,00000001.30,00000000.05,00000000.05,000000000992600,          2944250,            58885,            16879,    49170274257.50,        1299257.50
OPTIDX    ,NIFTY     ,30/09/2021,00016750.00,CE      ,00000953.65,00000982.00,00000850.00,00000882.40,000000000011400,             5300,              106,              065,       93610755.00,        4835755.00
OPTIDX    ,NIFTY     ,30/09/2021,00016750.00,PE      ,00000001.20,00000001.20,00000000.05,00000000.10,000000000116850,           118400,             2368,              576,     1983263897.50,          63897.50
OPTIDX    ,NIFTY     ,30/09/2021,00016800.00,CE      ,00000910.15,00000938.10,00000785.80,00000825.80,000000000174100,            52200,             1044,              652,      921281745.00,       44321745.00
OPTIDX    ,NIFTY     ,30/09/2021,00016800.00,PE      ,00000000.80,00000001.15,00000000.05,00000000.05,000000001020500,          3183000,            63660,            17518,    53475978032.50,        1578032.50
OPTIDX    ,NIFTY     ,30/09/2021,00016850.00,CE      ,00000822.00,00000888.00,00000750.00,00000775.50,000000000019550,             5450,              109,              080,       96170192.50,        4337692.50
OPTIDX    ,NIFTY     ,30/09/2021,00016850.00,PE      ,00000001.30,00000001.30,00000000.05,00000000.05,000000000078850,           296100,             5922,             1966,     4989448820.00,         163820.00
OPTIDX    ,NIFTY     ,30/09/2021,00016900.00,CE      ,00000821.60,00000836.75,00000685.85,00000721.65,000000000098800,            74500,             1490,              831,     1315633747.50,       56583747.50
OPTIDX    ,NIFTY     ,30/09/2021,00016900.00,PE      ,00000000.90,00000004.00,00000000.05,00000000.10,000000000975700,          4080700,            81614,            18836,    68966129882.50,        2299882.50
OPTIDX    ,NIFTY     ,30/09/2021,00016950.00,CE      ,00000730.00,00000786.00,00000642.20,00000673.40,000000000008700,             7050,              141,              112,      124273377.50,        4775877.50
OPTIDX    ,NIFTY     ,30/09/2021,00016950.00,PE      ,00000001.00,00000001.50,00000000.05,00000000.10,000000000152200,           365150,             7303,             2441,     6189523417.50,         230917.50
OPTIDX    ,NIFTY     ,30/09/2021,00017000.00,CE      ,00000707.65,00000737.90,00000583.20,00000618.90,000000000431600,           437350,             8747,             5099,     7719464785.00,      284514785.00
OPTIDX    ,NIFTY     ,30/09/2021,00017000.00,PE      ,00000001.45,00000001.70,00000000.05,00000000.05,000000004386650,         16213850,           324277,            36392,   275647268990.00,       11818990.00
OPTIDX    ,NIFTY     ,30/09/2021,00017050.00,CE      ,00000657.20,00000688.50,00000535.20,00000559.50,000000000016150,            18650,              373,              207,      329415065.00,       11432565.00
OPTIDX    ,NIFTY     ,30/09/2021,00017050.00,PE      ,00000001.25,00000001.65,00000000.05,00000000.10,000000000149450,           520400,            10408,             3591,     8873244280.00,         424280.00
OPTIDX    ,NIFTY     ,30/09/2021,00017100.00,CE      ,00000611.05,00000639.75,00000484.50,00000508.20,000000000151550,           148750,             2975,             1484,     2623422900.00,       79797900.00
OPTIDX    ,NIFTY     ,30/09/2021,00017100.00,PE      ,00000001.45,00000001.90,00000000.05,00000000.10,000000000876500,          5899050,           117981,            22659,   100878345942.50,        4590942.50
OPTIDX    ,NIFTY     ,30/09/2021,00017150.00,CE      ,00000510.00,00000588.20,00000440.00,00000467.80,000000000025000,            15000,              300,              156,      264460935.00,        7210935.00
OPTIDX    ,NIFTY     ,30/09/2021,00017150.00,PE      ,00000001.50,00000002.10,00000000.05,00000000.15,000000000193900,          1186650,            23733,             7018,    20352168300.00,        1120800.00
OPTIDX    ,NIFTY     ,30/09/2021,00017200.00,CE      ,00000509.00,00000536.95,00000384.25,00000420.50,000000000228450,           536200,            10724,             5746,     9469497117.50,      246857117.50
OPTIDX    ,NIFTY     ,30/09/2021,00017200.00,PE      ,00000002.45,00000002.45,00000000.05,00000000.10,000000001719050,         14257100,           285142,            49221,   245235910357.50,       13790357.50
OPTIDX    ,NIFTY     ,30/09/2021,00017250.00,CE      ,00000462.35,00000486.80,00000339.80,00000367.15,000000000022100,            36100,              722,              384,      637745002.50,       15020002.50
OPTIDX    ,NIFTY     ,30/09/2021,00017250.00,PE      ,00000001.25,00000002.75,00000000.05,00000000.10,000000000323250,          3310600,            66212,            16900,    57111622310.00,        3772310.00
OPTIDX    ,NIFTY     ,30/09/2021,00017300.00,CE      ,00000396.75,00000437.95,00000282.60,00000320.25,000000000266750,           503500,            10070,             5501,     8885650197.50,      175100197.50
OPTIDX    ,NIFTY     ,30/09/2021,00017300.00,PE      ,00000001.95,00000003.15,00000000.05,00000000.10,000000002069850,         20632850,           412657,            73452,   356972087447.50,       23782447.50
OPTIDX    ,NIFTY     ,30/09/2021,00017350.00,CE      ,00000368.05,00000390.60,00000236.90,00000269.35,000000000048650,            99500,             1990,              991,     1755288682.50,       28963682.50
OPTIDX    ,NIFTY     ,30/09/2021,00017350.00,PE      ,00000002.55,00000003.30,00000000.05,00000000.10,000000000592150,         11977900,           239558,            48614,   207833216822.50,       16651822.50
OPTIDX    ,NIFTY     ,30/09/2021,00017400.00,CE      ,00000305.45,00000341.00,00000182.10,00000219.65,000000000376350,          2370750,            47415,            26239,    41816529695.00,      565479695.00
OPTIDX    ,NIFTY     ,30/09/2021,00017400.00,PE      ,00000002.70,00000004.15,00000000.05,00000000.15,000000002168500,         45300250,           906005,           218784,   788303569205.00,       79219205.00
OPTIDX    ,NIFTY     ,30/09/2021,00017450.00,CE      ,00000261.85,00000290.85,00000133.65,00000170.85,000000000095150,           925150,            18503,            12226,    16318932102.50,      175064602.50
OPTIDX    ,NIFTY     ,30/09/2021,00017450.00,PE      ,00000003.80,00000006.10,00000000.05,00000000.15,000000000666950,         37037250,           740745,           212285,   646390655467.50,       90642967.50
OPTIDX    ,NIFTY     ,30/09/2021,00017500.00,CE      ,00000190.00,00000241.40,00000085.25,00000120.15,000000000934975,         17689600,           353792,           208222,   312232165337.50,     2664165337.50
OPTIDX    ,NIFTY     ,30/09/2021,00017500.00,PE      ,00000007.90,00000011.75,00000000.05,00000000.20,000000003069650,        121772050,          2435441,           619314,  2131512137987.50,      501262987.50
OPTIDX    ,NIFTY     ,30/09/2021,00017550.00,CE      ,00000152.50,00000197.85,00000045.30,00000070.75,000000000266250,         15368850,           307377,           191319,   271131250860.00,     1407933360.00
OPTIDX    ,NIFTY     ,30/09/2021,00017550.00,PE      ,00000011.70,00000023.55,00000000.05,00000000.50,000000001902100,        126960850,          2539217,           801729,  2229130192197.50,      967274697.50
OPTIDX    ,NIFTY     ,30/09/2021,00017600.00,CE      ,00000106.25,00000144.40,00000013.00,00000022.85,000000001973550,        123197350,          2463947,          1298470,  2175061020900.00,     6787660900.00
OPTIDX    ,NIFTY     ,30/09/2021,00017600.00,PE      ,00000027.00,00000045.90,00000000.10,00000002.30,000000004279650,        271143600,          5422872,          1994602,  4776228952890.00,     4101592890.00
OPTIDX    ,NIFTY     ,30/09/2021,00017650.00,CE      ,00000085.00,00000101.70,00000000.05,00000001.20,000000003387800,        169665750,          3393315,          1394199,  2999016231487.50,     4415743987.50
OPTIDX    ,NIFTY     ,30/09/2021,00017650.00,PE      ,00000042.05,00000078.00,00000009.00,00000029.45,000000001159050,        155404800,          3108096,          1410952,  2747997881852.50,     5103161852.50
OPTIDX    ,NIFTY     ,30/09/2021,00017700.00,CE      ,00000069.00,00000069.00,00000000.05,00000000.25,000000005301650,        271956050,          5439121,          1977042,  4819518890455.00,     5896805455.00
OPTIDX    ,NIFTY     ,30/09/2021,00017700.00,PE      ,00000059.00,00000122.15,00000020.90,00000079.35,000000001900400,        143165000,          2863300,          1411089,  2542303067115.00,     8282567115.00
OPTIDX    ,NIFTY     ,30/09/2021,00017750.00,CE      ,00000047.00,00000047.00,00000000.05,00000000.20,000000003027100,        150286800,          3005736,          1022546,  2669758549107.50,     2167849107.50
OPTIDX    ,NIFTY     ,30/09/2021,00017750.00,PE      ,00000099.00,00000170.60,00000042.70,00000129.85,000000000378800,         31734200,           634684,           337048,   566045184467.50,     2763134467.50
OPTIDX    ,NIFTY     ,30/09/2021,00017800.00,CE      ,00000017.65,00000025.00,00000000.05,00000000.15,000000003550550,        158893550,          3177871,           835210,  2829631486002.50,     1326296002.50
OPTIDX    ,NIFTY     ,30/09/2021,00017800.00,PE      ,00000111.60,00000220.85,00000075.75,00000178.65,000000001826850,         27853600,           557072,           290854,   499505787735.00,     3711707735.00
OPTIDX    ,NIFTY     ,30/09/2021,00017850.00,CE      ,00000012.90,00000013.70,00000000.05,00000000.15,000000001364100,         60575600,          1211512,           305066,  1081553266862.50,      278806862.50
