INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,AUBANK    ,30/12/2021,00001190.55,00001225.00,00001183.00,00001224.10,000000000005500,        9077775.00,             7500,              015,              015
FUTSTK    ,AUROPHARMA,28/10/2021,00000725.80,00000736.80,00000721.30,00000727.75,000000014370200,     1508093892.50,          2076100,             3194,             2926
FUTSTK    ,AUROPHARMA,25/11/2021,00000736.65,00000737.60,00000722.65,00000730.15,000000000494000,       76306880.00,           104650,              161,              160
FUTSTK    ,AUROPHARMA,30/12/2021,00000733.65,00000733.65,00000728.00,00000733.10,000000000032500,       13320385.00,            18200,              028,              027
FUTSTK    ,AXISBANK  ,28/10/2021,00000777.25,00000785.00,00000772.75,00000784.20,000000033177600,     4980803160.00,          6379200,             5316,             4937
FUTSTK    ,AXISBANK  ,25/11/2021,00000777.70,00000787.10,00000777.60,00000786.70,000000000325200,      111899700.00,           142800,              119,              117
FUTSTK    ,AXISBANK  ,30/12/2021,00000786.50,00000788.75,00000785.45,00000788.50,000000000058800,       31195680.00,            39600,              033,              033
FUTSTK    ,BAJAJ-AUTO,28/10/2021,00003833.35,00003883.70,00003825.00,00003871.50,000000003019750,     2169853787.50,           562000,             2248,             2072
FUTSTK    ,BAJAJ-AUTO,25/11/2021,00003852.90,00003893.00,00003852.90,00003884.50,000000000067250,       97866212.50,            25250,              101,              096
FUTSTK    ,BAJAJ-AUTO,30/12/2021,00003889.95,00003905.00,00003889.95,00003900.00,000000000002250,       11681487.50,             3000,              012,              011
FUTSTK    ,BAJAJFINSV,28/10/2021,00017778.95,00018039.95,00017579.95,00017936.80,000000000808200,     5453904157.50,           305475,             4073,             3537
FUTSTK    ,BAJAJFINSV,25/11/2021,00017841.55,00018057.00,00017670.35,00017982.30,000000000011850,      158343885.00,             8850,              118,              117
FUTSTK    ,BAJAJFINSV,30/12/2021,00017740.15,00018100.00,00017740.15,00017999.00,000000000002025,       20285508.75,             1125,              015,              015
FUTSTK    ,BAJFINANCE,28/10/2021,00007699.60,00007795.00,00007659.15,00007758.85,000000004292500,     6877852937.50,           889625,             7117,             6066
FUTSTK    ,BAJFINANCE,25/11/2021,00007725.65,00007816.50,00007685.00,00007782.00,000000000053000,      214241543.75,            27625,              221,              212
FUTSTK    ,BAJFINANCE,30/12/2021,00007740.00,00007835.20,00007712.00,00007835.20,000000000001500,        9701600.00,             1250,              010,              010
FUTSTK    ,BALKRISIND,28/10/2021,00002503.55,00002553.90,00002503.55,00002543.95,000000001529600,      797267560.00,           314000,              785,              717
FUTSTK    ,BALKRISIND,25/11/2021,00002527.00,00002554.55,00002527.00,00002549.00,000000000018000,        8140640.00,             3200,              008,              008
FUTSTK    ,BALKRISIND,30/12/2021,00002554.75,00002554.75,00002554.75,00002554.75,000000000000400,        1021900.00,              400,              001,              001
FUTSTK    ,BANDHANBNK,28/10/2021,00000295.45,00000301.00,00000293.70,00000299.95,000000024877800,     1416212820.00,          4753800,             2641,             2336
FUTSTK    ,BANDHANBNK,25/11/2021,00000296.00,00000301.40,00000295.15,00000300.95,000000000693000,       47824560.00,           160200,              089,              089
FUTSTK    ,BANDHANBNK,30/12/2021,00000296.40,00000302.00,00000296.40,00000302.00,000000000041400,        8626680.00,            28800,              016,              016
FUTSTK    ,BANKBARODA,28/10/2021,00000084.05,00000085.35,00000082.90,00000083.70,000000161144100,     4458486240.00,         53118000,             4540,             4033
FUTSTK    ,BANKBARODA,25/11/2021,00000084.45,00000085.65,00000083.25,00000084.05,000000004902300,      189085455.00,          2246400,              192,              182
FUTSTK    ,BANKBARODA,30/12/2021,00000084.75,00000085.60,00000083.95,00000083.95,000000000269100,        9877140.00,           117000,              010,              010
FUTSTK    ,BATAINDIA ,28/10/2021,00001872.45,00001877.00,00001845.05,00001861.80,000000001871650,     2458932740.00,          1318350,             2397,             2123
FUTSTK    ,BATAINDIA ,25/11/2021,00001875.30,00001876.15,00001857.40,00001869.80,000000000027500,       29807470.00,            15950,              029,              029
FUTSTK    ,BATAINDIA ,30/12/2021,00001872.00,00001872.00,00001870.00,00001870.00,000000000001100,        2058100.00,             1100,              002,              002
FUTSTK    ,BEL       ,28/10/2021,00000205.90,00000208.25,00000205.00,00000206.35,000000025889400,     1277719600.00,          6182600,             1627,             1523
FUTSTK    ,BEL       ,25/11/2021,00000207.10,00000208.10,00000205.35,00000206.05,000000000653600,       47088650.00,           228000,              060,              057
FUTSTK    ,BEL       ,30/12/2021,00000206.10,00000208.40,00000206.10,00000208.40,000000000022800,        1575100.00,             7600,              002,              002
FUTSTK    ,BERGEPAINT,28/10/2021,00000819.65,00000829.80,00000818.85,00000828.20,000000004525400,      458613210.00,           555500,              505,              477
FUTSTK    ,BERGEPAINT,25/11/2021,00000827.00,00000832.00,00000827.00,00000831.50,000000000097900,       14611135.00,            17600,              016,              016
FUTSTK    ,BHARATFORG,28/10/2021,00000738.00,00000738.35,00000722.25,00000726.85,000000010945500,     3659025000.00,          5025000,             3350,             3070
FUTSTK    ,BHARATFORG,25/11/2021,00000742.00,00000742.00,00000724.45,00000728.75,000000000312000,      223193475.00,           306000,              204,              201
FUTSTK    ,BHARATFORG,30/12/2021,00000738.00,00000738.00,00000727.95,00000732.00,000000000093000,       69028950.00,            94500,              063,              062
FUTSTK    ,BHARTIARTL,28/10/2021,00000686.85,00000704.90,00000681.40,00000700.20,000000076047292,    25226828204.80,         36331904,            19264,            17394
FUTSTK    ,BHARTIARTL,25/11/2021,00000689.50,00000706.70,00000684.15,00000702.55,000000001052388,      713203253.30,          1024098,              543,              521
FUTSTK    ,BHARTIARTL,30/12/2021,00000691.00,00000708.00,00000686.95,00000705.10,000000000069782,       63331408.50,            90528,              048,              047
FUTSTK    ,BHEL      ,28/10/2021,00000065.75,00000068.40,00000065.75,00000066.60,000000116077500,     3488744175.00,         51975000,             4950,             4555
FUTSTK    ,BHEL      ,25/11/2021,00000066.30,00000068.65,00000066.30,00000066.75,000000004704000,      193842075.00,          2877000,              274,              260
FUTSTK    ,BHEL      ,30/12/2021,00000067.05,00000068.45,00000067.00,00000067.05,000000000346500,       12024075.00,           178500,              017,              017
FUTSTK    ,BIOCON    ,28/10/2021,00000365.50,00000368.35,00000362.35,00000363.05,000000016854400,      773410995.00,          2125200,              924,              821
FUTSTK    ,BIOCON    ,25/11/2021,00000368.95,00000368.95,00000364.00,00000364.45,000000000430100,       70558020.00,           193200,              084,              070
FUTSTK    ,BIOCON    ,30/12/2021,00000366.65,00000366.65,00000365.80,00000365.80,000000000006900,        4211875.00,            11500,              005,              005
FUTSTK    ,BOSCHLTD  ,28/10/2021,00015504.60,00015624.00,00015476.15,00015553.75,000000000143500,      355521835.00,            22850,              457,              433
FUTSTK    ,BOSCHLTD  ,25/11/2021,00015601.00,00015650.00,00015601.00,00015633.75,000000000003550,        2344237.50,              150,              003,              003
FUTSTK    ,BPCL      ,28/10/2021,00000436.80,00000447.90,00000436.50,00000446.10,000000037740600,     4035583080.00,          9093600,             5052,             4626
FUTSTK    ,BPCL      ,25/11/2021,00000437.65,00000447.30,00000437.65,00000446.05,000000001350000,      183784770.00,           414000,              230,              229
FUTSTK    ,BPCL      ,30/12/2021,00000442.90,00000447.40,00000441.40,00000444.50,000000000036000,        5593950.00,            12600,              007,              007
FUTSTK    ,BRITANNIA ,28/10/2021,00003905.05,00003917.95,00003878.70,00003901.60,000000001172600,      714540140.00,           183200,              916,              852
FUTSTK    ,BRITANNIA ,25/11/2021,00003913.75,00003913.75,00003892.00,00003912.00,000000000011000,        6246740.00,             1600,              008,              008
FUTSTK    ,BRITANNIA ,30/12/2021,00003920.00,00003920.00,00003920.00,00003920.00,000000000000600,         784000.00,              200,              001,              001
FUTSTK    ,CADILAHC  ,28/10/2021,00000582.00,00000582.00,00000556.50,00000565.30,000000016926800,     1753415840.00,          3113000,             1415,             1342
FUTSTK    ,CADILAHC  ,25/11/2021,00000563.80,00000570.00,00000559.60,00000567.55,000000000816200,      106908010.00,           189200,              086,              086
FUTSTK    ,CADILAHC  ,30/12/2021,00000564.35,00000571.30,00000562.00,00000570.05,000000000046200,       18687790.00,            33000,              015,              015
FUTSTK    ,CANBK     ,28/10/2021,00000182.50,00000183.80,00000178.40,00000180.50,000000077155200,     5274025830.00,         29170800,             5402,             4776
FUTSTK    ,CANBK     ,25/11/2021,00000182.00,00000184.00,00000178.95,00000181.00,000000003013200,      294194700.00,          1625400,              301,              284
FUTSTK    ,CANBK     ,30/12/2021,00000181.90,00000182.60,00000180.00,00000181.10,000000000183600,       22526910.00,           124200,              023,              023
FUTSTK    ,CANFINHOME,28/10/2021,00000709.80,00000717.05,00000698.95,00000703.40,000000004553250,     1010932845.00,          1432275,             1469,             1418
FUTSTK    ,CANFINHOME,25/11/2021,00000714.00,00000717.95,00000702.60,00000706.10,000000000074100,       21391061.25,            30225,              031,              031
FUTSTK    ,CANFINHOME,30/12/2021,00000709.00,00000709.00,00000709.00,00000709.00,000000000003900,         691275.00,              975,              001,              001
FUTSTK    ,CHOLAFIN  ,28/10/2021,00000568.50,00000569.85,00000556.95,00000562.45,000000011575000,     1370423687.50,          2440000,             1952,             1743
FUTSTK    ,CHOLAFIN  ,25/11/2021,00000566.90,00000566.90,00000559.90,00000564.85,000000000103750,       42915250.00,            76250,              061,              061
FUTSTK    ,CHOLAFIN  ,30/12/2021,00000560.00,00000561.35,00000560.00,00000561.35,000000000001250,        1401687.50,             2500,              002,              002
FUTSTK    ,CIPLA     ,28/10/2021,00000962.10,00000962.10,00000932.60,00000939.25,000000009367150,     4155353150.00,          4414150,             6791,             6126
FUTSTK    ,CIPLA     ,25/11/2021,00000962.90,00000963.15,00000937.00,00000943.40,000000000126750,      128485987.50,           135850,              209,              205
FUTSTK    ,CIPLA     ,30/12/2021,00000953.05,00000953.05,00000940.50,00000946.35,000000000039000,       46069790.00,            48750,              075,              060
FUTSTK    ,COALINDIA ,28/10/2021,00000192.00,00000199.50,00000190.80,00000198.45,000000060442200,     9422109060.00,         48014400,            11432,            10179
FUTSTK    ,COALINDIA ,25/11/2021,00000190.45,00000199.00,00000190.45,00000198.10,000000002016000,      418482120.00,          2137800,              509,              486
FUTSTK    ,COALINDIA ,30/12/2021,00000190.00,00000199.00,00000190.00,00000198.30,000000000260400,       77123550.00,           394800,              094,              094
FUTSTK    ,COLPAL    ,28/10/2021,00001683.15,00001691.50,00001677.30,00001686.50,000000002425850,      701387890.00,           416500,             1190,             1098
FUTSTK    ,COLPAL    ,25/11/2021,00001681.30,00001687.15,00001675.65,00001685.25,000000000090650,       40042397.50,            23800,              068,              067
FUTSTK    ,COLPAL    ,30/12/2021,00001688.00,00001688.00,00001686.40,00001686.40,000000000001400,        1771840.00,             1050,              003,              003
FUTSTK    ,CONCOR    ,28/10/2021,00000710.95,00000717.65,00000703.15,00000710.65,000000006930342,     1350452944.20,          1902171,             1217,             1153
FUTSTK    ,CONCOR    ,25/11/2021,00000708.50,00000711.15,00000705.00,00000710.60,000000000301659,        6646891.95,             9378,              006,              006
FUTSTK    ,CONCOR    ,30/12/2021,00000709.25,00000709.25,00000709.25,00000709.25,000000000012504,        2217115.50,             3126,              002,              002
FUTSTK    ,COROMANDEL,28/10/2021,00000801.30,00000834.90,00000801.25,00000830.35,000000002197500,     1097948812.50,          1330625,             2129,             1891
FUTSTK    ,COROMANDEL,25/11/2021,00000812.55,00000837.00,00000812.55,00000834.05,000000000048125,       35783375.00,            43125,              069,              069
FUTSTK    ,COROMANDEL,30/12/2021,00000823.35,00000836.00,00000823.35,00000836.00,000000000003125,        2080218.75,             2500,              004,              004
FUTSTK    ,CROMPTON  ,28/10/2021,00000486.15,00000490.30,00000482.70,00000487.10,000000000753500,      191548170.00,           393800,              358,              344
FUTSTK    ,CROMPTON  ,25/11/2021,00000483.70,00000489.50,00000483.70,00000489.00,000000000020900,        3215300.00,             6600,              006,              006
FUTSTK    ,CUB       ,28/10/2021,00000159.80,00000160.75,00000158.50,00000158.95,000000008525000,      193386835.00,          1215200,              392,              387
FUTSTK    ,CUB       ,25/11/2021,00000160.40,00000160.40,00000159.20,00000159.70,000000000257300,        4454700.00,            27900,              009,              009
FUTSTK    ,CUB       ,30/12/2021,00000160.10,00000160.30,00000160.00,00000160.00,000000000052700,        3474480.00,            21700,              007,              007
FUTSTK    ,CUMMINSIND,28/10/2021,00000891.30,00000905.50,00000891.25,00000901.50,000000002494200,      959283840.00,          1067400,             1779,             1714
FUTSTK    ,CUMMINSIND,25/11/2021,00000901.50,00000908.50,00000895.00,00000904.25,000000000109200,       68698500.00,            76200,              127,              121
FUTSTK    ,CUMMINSIND,30/12/2021,00000909.00,00000909.00,00000898.00,00000905.50,000000000015600,       10270980.00,            11400,              019,              017
FUTSTK    ,DABUR     ,28/10/2021,00000627.85,00000630.00,00000616.95,00000619.40,000000010835000,     1872298937.50,          3018750,             2415,             2320
FUTSTK    ,DABUR     ,25/11/2021,00000627.65,00000627.65,00000618.00,00000620.25,000000000212500,       82997125.00,           133750,              107,              107
FUTSTK    ,DABUR     ,30/12/2021,00000623.80,00000623.80,00000622.00,00000622.05,000000000010000,        3112375.00,             5000,              004,              004
FUTSTK    ,DALBHARAT ,28/10/2021,00002131.30,00002138.30,00002071.05,00002081.30,000000000297000,      569812337.50,           270000,             1080,             1028
FUTSTK    ,DALBHARAT ,25/11/2021,00002138.00,00002140.75,00002088.35,00002094.55,000000000009250,       10596312.50,             5000,              020,              020
FUTSTK    ,DALBHARAT ,30/12/2021,00002134.30,00002134.30,00002102.10,00002106.05,000000000002750,        3178487.50,             1500,              006,              005
FUTSTK    ,DEEPAKNTR ,28/10/2021,00002627.45,00002756.95,00002621.30,00002680.75,000000002491000,    13703005900.00,          5096500,            10193,             9071
FUTSTK    ,DEEPAKNTR ,25/11/2021,00002635.00,00002764.25,00002558.80,00002687.10,000000000081500,      354448650.00,           131500,              263,              253
FUTSTK    ,DEEPAKNTR ,30/12/2021,00002650.25,00002756.00,00002650.25,00002725.00,000000000006000,       24264550.00,             9000,              018,              018
FUTSTK    ,DELTACORP ,28/10/2021,00000274.00,00000279.45,00000269.40,00000272.55,000000010120000,     1318663715.00,          4807000,             2090,             2027
FUTSTK    ,DELTACORP ,25/11/2021,00000280.00,00000280.00,00000271.15,00000273.30,000000000158700,       32310515.00,           117300,              051,              047
FUTSTK    ,DELTACORP ,30/12/2021,00000278.50,00000280.00,00000273.00,00000275.00,000000000078200,        8276550.00,            29900,              013,              013
FUTSTK    ,DIVISLAB  ,28/10/2021,00005239.00,00005258.00,00005157.70,00005227.65,000000002160600,     3532289830.00,           679000,             3395,             3143
FUTSTK    ,DIVISLAB  ,25/11/2021,00005247.60,00005255.60,00005178.00,00005246.55,000000000061800,       95943870.00,            18400,              092,              092
FUTSTK    ,DIVISLAB  ,30/12/2021,00005242.55,00005242.55,00005198.00,00005229.45,000000000003200,       17745050.00,             3400,              017,              017
FUTSTK    ,DIXON     ,28/10/2021,00004841.25,00004948.00,00004805.35,00004855.75,000000000398250,     1099406112.50,           226125,             1809,             1697
FUTSTK    ,DIXON     ,25/11/2021,00004912.40,00004950.80,00004830.00,00004875.00,000000000011875,       29883931.25,             6125,              049,              049
FUTSTK    ,DIXON     ,30/12/2021,00004901.00,00004901.00,00004890.00,00004890.00,000000000001375,        1836500.00,              375,              003,              002
FUTSTK    ,DLF       ,28/10/2021,00000423.55,00000425.50,00000414.40,00000417.80,000000031584300,     5390042460.00,         12846900,             3893,             3652
FUTSTK    ,DLF       ,25/11/2021,00000426.40,00000426.90,00000415.80,00000419.40,000000000603900,      208587060.00,           495000,              150,              149
FUTSTK    ,DLF       ,30/12/2021,00000426.95,00000426.95,00000417.05,00000420.55,000000000042900,        6963000.00,            16500,              005,              005
FUTSTK    ,DRREDDY   ,28/10/2021,00005049.30,00005058.85,00004981.20,00005043.70,000000002590750,     2476302956.25,           493750,             3950,             3492
FUTSTK    ,DRREDDY   ,25/11/2021,00005055.60,00005069.35,00005000.00,00005060.30,000000000045500,      100721662.50,            20000,              160,              149
FUTSTK    ,DRREDDY   ,30/12/2021,00005050.95,00005063.60,00005030.00,00005060.60,000000000005875,       21410481.25,             4250,              034,              028
FUTSTK    ,EICHERMOT ,28/10/2021,00002738.05,00002786.40,00002738.05,00002759.05,000000003885700,     2148052865.00,           777350,             2221,             2073
FUTSTK    ,EICHERMOT ,25/11/2021,00002728.30,00002780.00,00002728.30,00002754.80,000000000093450,      105394905.00,            38150,              109,              108
FUTSTK    ,EICHERMOT ,30/12/2021,00002785.00,00002785.00,00002748.95,00002753.00,000000000004900,        7732445.00,             2800,              008,              008
FUTSTK    ,ESCORTS   ,28/10/2021,00001499.40,00001523.00,00001490.00,00001496.75,000000007377150,     2403949377.50,          1599950,             2909,             2424
FUTSTK    ,ESCORTS   ,25/11/2021,00001507.95,00001525.00,00001497.00,00001502.65,000000000078100,       99680982.50,            66000,              120,              090
FUTSTK    ,ESCORTS   ,30/12/2021,00001503.00,00001509.00,00001503.00,00001509.00,000000000004400,        2486550.00,             1650,              003,              003
FUTSTK    ,EXIDEIND  ,28/10/2021,00000180.20,00000183.25,00000180.20,00000182.00,000000030664800,     1148842620.00,          6303600,             1751,             1627
FUTSTK    ,EXIDEIND  ,25/11/2021,00000180.90,00000183.10,00000180.75,00000182.05,000000002484000,      106248960.00,           583200,              162,              161
FUTSTK    ,EXIDEIND  ,30/12/2021,00000181.50,00000183.70,00000181.50,00000182.70,000000000111600,       12495960.00,            68400,              019,              019
FUTSTK    ,FEDERALBNK,28/10/2021,00000085.20,00000086.60,00000084.75,00000086.00,000000085620000,     1885305000.00,         22000000,             2200,             1969
FUTSTK    ,FEDERALBNK,25/11/2021,00000085.50,00000086.85,00000085.20,00000086.35,000000002550000,      118716000.00,          1380000,              138,              130
FUTSTK    ,FEDERALBNK,30/12/2021,00000085.70,00000087.10,00000085.55,00000086.25,000000000270000,       21606500.00,           250000,              025,              025
FUTSTK    ,GAIL      ,28/10/2021,00000161.95,00000168.90,00000161.95,00000165.40,000000047421400,     4260832920.00,         25601700,             4197,             3867
FUTSTK    ,GAIL      ,25/11/2021,00000163.25,00000168.60,00000163.25,00000165.25,000000001171200,      163758465.00,           982100,              161,              153
FUTSTK    ,GAIL      ,30/12/2021,00000167.75,00000168.00,00000165.20,00000165.20,000000000042700,        6109150.00,            36600,              006,              006
FUTSTK    ,GLENMARK  ,28/10/2021,00000520.60,00000522.00,00000512.20,00000521.30,000000007056400,      706529007.50,          1365050,             1187,             1135
FUTSTK    ,GLENMARK  ,25/11/2021,00000524.80,00000524.80,00000514.15,00000522.95,000000000182850,       34640127.50,            66700,              058,              058
FUTSTK    ,GLENMARK  ,30/12/2021,00000523.00,00000523.00,00000516.45,00000521.00,000000000017250,        4187380.00,             8050,              007,              007
FUTSTK    ,GMRINFRA  ,28/10/2021,00000040.85,00000041.85,00000040.60,00000040.80,000000109035000,     1260985500.00,         30645000,             1362,             1239
FUTSTK    ,GMRINFRA  ,25/11/2021,00000041.00,00000041.85,00000040.95,00000041.00,000000002587500,       52063875.00,          1260000,              056,              055
FUTSTK    ,GMRINFRA  ,30/12/2021,00000041.75,00000042.10,00000041.45,00000041.45,000000000405000,        4704750.00,           112500,              005,              005
FUTSTK    ,GODREJCP  ,28/10/2021,00001033.90,00001054.00,00001029.45,00001048.05,000000004856000,     2104739650.00,          2017000,             2017,             1836
FUTSTK    ,GODREJCP  ,25/11/2021,00001036.15,00001053.50,00001033.10,00001051.00,000000000193000,       70053100.00,            67000,              067,              065
FUTSTK    ,GODREJCP  ,30/12/2021,00001047.00,00001050.05,00001040.75,00001050.05,000000000011000,       14631950.00,            14000,              014,              014
FUTSTK    ,GODREJPROP,28/10/2021,00002337.45,00002344.00,00002260.50,00002289.75,000000002123550,     3522768632.50,          1537900,             2366,             2171
FUTSTK    ,GODREJPROP,25/11/2021,00002317.15,00002330.00,00002261.10,00002289.95,000000000072150,       89592327.50,            39000,              060,              060
FUTSTK    ,GODREJPROP,30/12/2021,00002328.45,00002328.45,00002266.80,00002289.00,000000000007800,       29817580.00,            13000,              020,              020
