INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,07/10/2021,00016000.00,CE      ,00001620.95,00001720.00,00001620.95,00001692.00,000000000013150,             2450,              049,              023,       43289182.50,        4089182.50
OPTIDX    ,NIFTY     ,07/10/2021,00016000.00,PE      ,00000001.80,00000001.95,00000001.15,00000001.25,000000001053200,          1996100,            39922,             8327,    31940417747.50,        2817747.50
OPTIDX    ,NIFTY     ,07/10/2021,00016050.00,PE      ,00000001.75,00000002.25,00000001.05,00000001.20,000000000015350,            16000,              320,              131,      256822945.00,          22945.00
OPTIDX    ,NIFTY     ,07/10/2021,00016100.00,CE      ,00001515.05,00001620.00,00001515.05,00001608.55,000000000002850,              750,              015,              007,       13235962.50,        1160962.50
OPTIDX    ,NIFTY     ,07/10/2021,00016100.00,PE      ,00000001.65,00000002.35,00000001.20,00000001.30,000000000112000,           675750,            13515,             4411,    10880660862.50,        1085862.50
OPTIDX    ,NIFTY     ,07/10/2021,00016150.00,CE      ,00001562.25,00001562.25,00001562.25,00001562.25,000000000000050,              050,              001,              001,         885612.50,          78112.50
OPTIDX    ,NIFTY     ,07/10/2021,00016150.00,PE      ,00000002.00,00000002.40,00000001.10,00000001.40,000000000010250,            16650,              333,              180,      268922097.50,          24597.50
OPTIDX    ,NIFTY     ,07/10/2021,00016200.00,CE      ,00001417.65,00001520.00,00001399.25,00001508.60,000000000003300,             3000,              060,              025,       53025597.50,        4425597.50
OPTIDX    ,NIFTY     ,07/10/2021,00016200.00,PE      ,00000001.90,00000002.55,00000001.15,00000001.20,000000000241150,          1805450,            36109,            12357,    29251356557.50,        3066557.50
OPTIDX    ,NIFTY     ,07/10/2021,00016250.00,PE      ,00000002.20,00000002.50,00000000.90,00000001.10,000000000011450,            62550,             1251,              349,     1016541282.50,         103782.50
OPTIDX    ,NIFTY     ,07/10/2021,00016300.00,CE      ,00001413.05,00001413.05,00001410.25,00001410.25,000000000002650,              150,              003,              003,        2656815.00,         211815.00
OPTIDX    ,NIFTY     ,07/10/2021,00016300.00,PE      ,00000002.05,00000002.60,00000001.15,00000001.25,000000000401200,          2081850,            41637,            13104,    33937914515.00,        3759515.00
OPTIDX    ,NIFTY     ,07/10/2021,00016350.00,PE      ,00000002.30,00000002.75,00000001.10,00000001.30,000000000020700,            81750,             1635,              661,     1336756240.00,         143740.00
OPTIDX    ,NIFTY     ,07/10/2021,00016400.00,CE      ,00001307.00,00001307.00,00001275.20,00001305.00,000000000003100,              300,              006,              005,        5309610.00,         389610.00
OPTIDX    ,NIFTY     ,07/10/2021,00016400.00,PE      ,00000002.30,00000002.80,00000001.25,00000001.40,000000000866200,          3519750,            70395,            18789,    57730670677.50,        6770677.50
OPTIDX    ,NIFTY     ,07/10/2021,00016450.00,PE      ,00000002.65,00000002.85,00000001.40,00000001.55,000000000035450,           121550,             2431,              777,     1999741007.50,         243507.50
OPTIDX    ,NIFTY     ,07/10/2021,00016500.00,CE      ,00001119.70,00001232.00,00001119.70,00001211.30,000000000006850,             2850,              057,              047,       50455077.50,        3430077.50
OPTIDX    ,NIFTY     ,07/10/2021,00016500.00,PE      ,00000002.35,00000003.20,00000001.40,00000001.70,000000002211200,         13037200,           260744,            63179,   215142193005.00,       28393005.00
OPTIDX    ,NIFTY     ,07/10/2021,00016550.00,PE      ,00000002.65,00000003.25,00000001.45,00000001.65,000000000157350,           312500,             6250,             2404,     5172572862.50,         697862.50
OPTIDX    ,NIFTY     ,07/10/2021,00016600.00,CE      ,00001019.95,00001105.00,00001019.95,00001099.50,000000000005450,              650,              013,              013,       11490647.50,         700647.50
OPTIDX    ,NIFTY     ,07/10/2021,00016600.00,PE      ,00000003.95,00000003.95,00000001.70,00000001.95,000000000940200,          4610000,            92200,            25899,    76537385537.50,       11385537.50
OPTIDX    ,NIFTY     ,07/10/2021,00016650.00,CE      ,00001037.00,00001075.35,00001037.00,00001050.00,000000000000950,              500,              010,              007,        8854325.00,         529325.00
OPTIDX    ,NIFTY     ,07/10/2021,00016650.00,PE      ,00000003.90,00000003.90,00000001.80,00000002.05,000000000082300,           376350,             7527,             3747,     6267228395.00,        1000895.00
OPTIDX    ,NIFTY     ,07/10/2021,00016700.00,CE      ,00000969.30,00001039.00,00000969.25,00001008.00,000000000014400,             1550,              031,              021,       27433402.50,        1548402.50
OPTIDX    ,NIFTY     ,07/10/2021,00016700.00,PE      ,00000004.35,00000004.40,00000001.80,00000002.20,000000000836600,          5286950,           105739,            30838,    88306809867.50,       14744867.50
OPTIDX    ,NIFTY     ,07/10/2021,00016750.00,CE      ,00000931.00,00000977.35,00000931.00,00000969.05,000000000001550,             1400,              028,              022,       24787137.50,        1337137.50
OPTIDX    ,NIFTY     ,07/10/2021,00016750.00,PE      ,00000005.20,00000005.20,00000002.00,00000002.55,000000000100850,           431300,             8626,             4181,     7225592200.00,        1317200.00
OPTIDX    ,NIFTY     ,07/10/2021,00016800.00,CE      ,00000795.35,00000945.00,00000795.35,00000908.95,000000000006400,             3950,              079,              054,       69857680.00,        3497680.00
OPTIDX    ,NIFTY     ,07/10/2021,00016800.00,PE      ,00000005.90,00000005.90,00000002.40,00000002.85,000000003319550,         10688050,           213761,            58278,   179594645920.00,       35405920.00
OPTIDX    ,NIFTY     ,07/10/2021,00016850.00,CE      ,00000878.00,00000878.00,00000878.00,00000878.00,000000000000550,              050,              001,              001,         886400.00,          43900.00
OPTIDX    ,NIFTY     ,07/10/2021,00016850.00,PE      ,00000006.30,00000007.60,00000002.30,00000002.90,000000000135100,          1048650,            20973,            10098,    17673683912.50,        3931412.50
OPTIDX    ,NIFTY     ,07/10/2021,00016900.00,CE      ,00000699.25,00000835.00,00000696.70,00000811.45,000000000004200,             5300,              106,              072,       93786255.00,        4216255.00
OPTIDX    ,NIFTY     ,07/10/2021,00016900.00,PE      ,00000008.10,00000008.15,00000002.70,00000003.15,000000001523400,          8415800,           168316,            65681,   142260775065.00,       33755065.00
OPTIDX    ,NIFTY     ,07/10/2021,00016950.00,CE      ,00000662.55,00000792.30,00000662.55,00000735.95,000000000004650,             3650,              073,              038,       64566857.50,        2699357.50
OPTIDX    ,NIFTY     ,07/10/2021,00016950.00,PE      ,00000010.20,00000010.20,00000003.10,00000003.50,000000000209000,          1655450,            33109,            18882,    28067593102.50,        7715602.50
OPTIDX    ,NIFTY     ,07/10/2021,00017000.00,CE      ,00000573.75,00000748.45,00000573.75,00000715.15,000000000162250,           190050,             3801,             2174,     3359021762.50,      128171762.50
OPTIDX    ,NIFTY     ,07/10/2021,00017000.00,PE      ,00000011.50,00000011.50,00000003.50,00000003.95,000000002861400,         17116950,           342339,           118268,   291076675377.50,       88525377.50
OPTIDX    ,NIFTY     ,07/10/2021,00017050.00,CE      ,00000533.60,00000697.00,00000533.60,00000646.90,000000000001350,             2050,              041,              028,       36208697.50,        1256197.50
OPTIDX    ,NIFTY     ,07/10/2021,00017050.00,PE      ,00000011.00,00000015.60,00000003.85,00000004.35,000000000233600,          2668800,            53376,            30175,    45519051360.00,       16011360.00
OPTIDX    ,NIFTY     ,07/10/2021,00017100.00,CE      ,00000478.45,00000645.00,00000474.15,00000612.60,000000000018000,            27800,              556,              430,      491555182.50,       16175182.50
OPTIDX    ,NIFTY     ,07/10/2021,00017100.00,PE      ,00000014.00,00000015.95,00000004.20,00000005.00,000000001320700,         11758300,           235166,           117490,   201149537870.00,       82607870.00
OPTIDX    ,NIFTY     ,07/10/2021,00017150.00,CE      ,00000455.00,00000590.65,00000455.00,00000554.95,000000000002950,             3050,              061,              044,       53907440.00,        1599940.00
OPTIDX    ,NIFTY     ,07/10/2021,00017150.00,PE      ,00000017.50,00000018.50,00000004.95,00000005.55,000000000346750,          5835550,           116711,            56084,   100127534645.00,       47852145.00
OPTIDX    ,NIFTY     ,07/10/2021,00017200.00,CE      ,00000382.40,00000551.90,00000382.40,00000515.70,000000000062550,           141250,             2825,             1795,     2497648755.00,       68148755.00
OPTIDX    ,NIFTY     ,07/10/2021,00017200.00,PE      ,00000025.20,00000025.20,00000006.00,00000006.70,000000002153250,         17599000,           351980,           153433,   302882315300.00,      179515300.00
OPTIDX    ,NIFTY     ,07/10/2021,00017250.00,CE      ,00000353.75,00000504.05,00000353.75,00000464.25,000000000037650,            29100,              582,              454,      514598340.00,       12623340.00
OPTIDX    ,NIFTY     ,07/10/2021,00017250.00,PE      ,00000038.45,00000038.45,00000007.20,00000008.10,000000001117400,          8529350,           170587,            67350,   147235500685.00,      104213185.00
OPTIDX    ,NIFTY     ,07/10/2021,00017300.00,CE      ,00000300.00,00000457.00,00000296.15,00000418.15,000000000124650,           428600,             8572,             4924,     7582995150.00,      168215150.00
OPTIDX    ,NIFTY     ,07/10/2021,00017300.00,PE      ,00000039.90,00000040.00,00000009.50,00000010.60,000000002428400,         23306200,           466124,           158329,   403560808142.50,      363548142.50
OPTIDX    ,NIFTY     ,07/10/2021,00017350.00,CE      ,00000269.70,00000410.10,00000257.80,00000372.15,000000000029200,           163250,             3265,             1950,     2889269392.50,       56881892.50
OPTIDX    ,NIFTY     ,07/10/2021,00017350.00,PE      ,00000051.80,00000051.80,00000012.00,00000013.60,000000000746500,         10471750,           209435,            86492,   181894302452.50,      209439952.50
OPTIDX    ,NIFTY     ,07/10/2021,00017400.00,CE      ,00000229.95,00000365.10,00000218.10,00000325.55,000000000340250,          2231350,            44627,            24524,    39503563072.50,      678073072.50
OPTIDX    ,NIFTY     ,07/10/2021,00017400.00,PE      ,00000060.00,00000060.00,00000016.10,00000018.00,000000003298800,         28476800,           569536,           214780,   496235668695.00,      739348695.00
OPTIDX    ,NIFTY     ,07/10/2021,00017450.00,CE      ,00000195.30,00000320.60,00000184.55,00000281.90,000000000090450,          1126000,            22520,            14950,    19938061487.50,      289361487.50
OPTIDX    ,NIFTY     ,07/10/2021,00017450.00,PE      ,00000091.00,00000091.00,00000021.00,00000023.60,000000000955450,         12082900,           241658,           117355,   211247561025.00,      400956025.00
OPTIDX    ,NIFTY     ,07/10/2021,00017500.00,CE      ,00000140.00,00000279.00,00000140.00,00000240.45,000000001384250,         14459300,           289186,           159267,   256326205977.50,     3288455977.50
OPTIDX    ,NIFTY     ,07/10/2021,00017500.00,PE      ,00000104.00,00000104.00,00000028.20,00000031.15,000000003346000,         42433850,           848677,           370747,   744453407507.50,     1861032507.50
OPTIDX    ,NIFTY     ,07/10/2021,00017550.00,CE      ,00000125.00,00000238.20,00000124.55,00000199.40,000000000284650,          5144550,           102891,            63887,    91223202507.50,      936350007.50
OPTIDX    ,NIFTY     ,07/10/2021,00017550.00,PE      ,00000103.95,00000112.75,00000037.85,00000041.15,000000000979000,         15078400,           301568,           158915,   265453264317.50,      827344317.50
OPTIDX    ,NIFTY     ,07/10/2021,00017600.00,CE      ,00000112.00,00000199.85,00000099.65,00000163.25,000000001545100,         34989900,           699798,           378139,   621174202692.50,     5351962692.50
OPTIDX    ,NIFTY     ,07/10/2021,00017600.00,PE      ,00000130.00,00000139.50,00000050.00,00000054.65,000000003572500,         56088750,          1121775,           536426,   991117371782.50,     3955371782.50
OPTIDX    ,NIFTY     ,07/10/2021,00017650.00,CE      ,00000080.75,00000164.70,00000079.25,00000129.90,000000000727250,         21491400,           429828,           255768,   381983340460.00,     2660130460.00
OPTIDX    ,NIFTY     ,07/10/2021,00017650.00,PE      ,00000155.00,00000169.00,00000066.60,00000071.95,000000000984550,         26003900,           520078,           280031,   461228470700.00,     2259635700.00
OPTIDX    ,NIFTY     ,07/10/2021,00017700.00,CE      ,00000065.00,00000133.00,00000062.70,00000100.30,000000004707050,         78446000,          1568920,           803010,  1396459777340.00,     7965577340.00
OPTIDX    ,NIFTY     ,07/10/2021,00017700.00,PE      ,00000185.40,00000201.75,00000086.60,00000092.95,000000003396850,         53827850,          1076557,           500285,   958384462785.00,     5631517785.00
OPTIDX    ,NIFTY     ,07/10/2021,00017750.00,CE      ,00000049.80,00000105.00,00000048.45,00000075.95,000000001943650,         34897500,           697950,           384246,   622237252605.00,     2806627605.00
OPTIDX    ,NIFTY     ,07/10/2021,00017750.00,PE      ,00000223.00,00000237.85,00000110.00,00000117.80,000000000349700,         11227400,           224548,           129635,   200730982830.00,     1444632830.00
OPTIDX    ,NIFTY     ,07/10/2021,00017800.00,CE      ,00000039.00,00000080.80,00000036.15,00000055.30,000000004461850,         59352550,          1187051,           544235,  1060011470637.50,     3536080637.50
OPTIDX    ,NIFTY     ,07/10/2021,00017800.00,PE      ,00000259.05,00000274.80,00000135.30,00000146.70,000000000785350,         13884700,           277694,           137430,   249386565245.00,     2238905245.00
OPTIDX    ,NIFTY     ,07/10/2021,00017850.00,CE      ,00000029.50,00000060.75,00000026.45,00000039.35,000000001398100,         18884100,           377682,           181969,   337902334360.00,      821149360.00
OPTIDX    ,NIFTY     ,07/10/2021,00017850.00,PE      ,00000305.20,00000305.20,00000165.60,00000181.50,000000000101750,          1329150,            26583,            16402,    23982282830.00,      256955330.00
OPTIDX    ,NIFTY     ,07/10/2021,00017900.00,CE      ,00000025.15,00000044.20,00000019.05,00000026.90,000000002658850,         33765550,           675311,           255445,   605450341657.50,     1046996657.50
OPTIDX    ,NIFTY     ,07/10/2021,00017900.00,PE      ,00000350.00,00000354.75,00000199.10,00000218.35,000000000363650,          2677450,            53549,            27659,    48540160762.50,      613805762.50
OPTIDX    ,NIFTY     ,07/10/2021,00017950.00,CE      ,00000015.60,00000031.80,00000013.45,00000018.20,000000001041250,         13145600,           262912,           101331,   236244789485.00,      281269485.00
OPTIDX    ,NIFTY     ,07/10/2021,00017950.00,PE      ,00000370.35,00000370.35,00000237.35,00000259.10,000000000030350,           111700,             2234,             1419,     2035122022.50,       30107022.50
OPTIDX    ,NIFTY     ,07/10/2021,00018000.00,CE      ,00000010.85,00000022.50,00000009.50,00000012.10,000000004945150,         38037900,           760758,           252005,   685243559220.00,      561359220.00
OPTIDX    ,NIFTY     ,07/10/2021,00018000.00,PE      ,00000448.25,00000448.25,00000277.75,00000302.50,000000000222500,          1516650,            30333,            15555,    27777711207.50,      478011207.50
OPTIDX    ,NIFTY     ,07/10/2021,00018050.00,CE      ,00000007.65,00000015.45,00000006.55,00000007.70,000000001470050,         11151450,           223029,            69439,   201392229507.50,      108557007.50
OPTIDX    ,NIFTY     ,07/10/2021,00018050.00,PE      ,00000462.90,00000462.90,00000320.05,00000346.80,000000000008150,            13050,              261,              206,      240155830.00,        4603330.00
OPTIDX    ,NIFTY     ,07/10/2021,00018100.00,CE      ,00000005.90,00000010.45,00000004.70,00000005.15,000000002949850,         18174350,           363487,           113196,   329078735527.50,      123000527.50
OPTIDX    ,NIFTY     ,07/10/2021,00018100.00,PE      ,00000508.60,00000508.60,00000366.90,00000399.55,000000000042100,            53950,             1079,              695,      998418332.50,       21923332.50
OPTIDX    ,NIFTY     ,07/10/2021,00018150.00,CE      ,00000004.65,00000007.00,00000003.45,00000003.75,000000000738500,          4663350,            93267,            31147,    84662497377.50,       22694877.50
OPTIDX    ,NIFTY     ,07/10/2021,00018150.00,PE      ,00000488.20,00000488.20,00000415.05,00000451.10,000000000001750,             4900,              098,              050,       91094780.00,        2159780.00
OPTIDX    ,NIFTY     ,07/10/2021,00018200.00,CE      ,00000003.20,00000005.05,00000002.60,00000002.85,000000002257500,         13778750,           275575,            73666,   250822144872.50,       48894872.50
OPTIDX    ,NIFTY     ,07/10/2021,00018200.00,PE      ,00000609.00,00000609.00,00000461.00,00000493.15,000000000017500,            66000,             1320,              617,     1234277135.00,       33077135.00
OPTIDX    ,NIFTY     ,07/10/2021,00018250.00,CE      ,00000003.10,00000003.90,00000002.05,00000002.35,000000000315650,          2666700,            53334,            20121,    48675068062.50,        7793062.50
OPTIDX    ,NIFTY     ,07/10/2021,00018250.00,PE      ,00000641.25,00000651.65,00000512.00,00000548.40,000000000003150,             4550,              091,              076,       85631075.00,        2593575.00
OPTIDX    ,NIFTY     ,07/10/2021,00018300.00,CE      ,00000002.90,00000003.10,00000001.90,00000002.25,000000002804500,         11176450,           223529,            55986,   204555988530.00,       26953530.00
OPTIDX    ,NIFTY     ,07/10/2021,00018300.00,PE      ,00000680.70,00000680.70,00000560.10,00000588.35,000000000007250,             4250,              085,              080,       80308572.50,        2533572.50
OPTIDX    ,NIFTY     ,07/10/2021,00018350.00,CE      ,00000002.95,00000002.95,00000001.75,00000001.95,000000000308500,          1596800,            31936,            18376,    29304746685.00,        3466685.00
OPTIDX    ,NIFTY     ,07/10/2021,00018350.00,PE      ,00000759.00,00000759.00,00000609.25,00000652.35,000000000000650,             1450,              029,              012,       27509482.50,         901982.50
OPTIDX    ,NIFTY     ,07/10/2021,00018400.00,CE      ,00000002.60,00000002.70,00000001.55,00000001.75,000000001206500,          7762750,           155255,            35907,   142850255122.50,       15655122.50
OPTIDX    ,NIFTY     ,07/10/2021,00018400.00,PE      ,00000727.40,00000735.70,00000676.35,00000687.95,000000000000550,              800,              016,              014,       15280700.00,         560700.00
OPTIDX    ,NIFTY     ,07/10/2021,00018450.00,CE      ,00000002.70,00000002.70,00000001.50,00000001.70,000000000153400,           599100,            11982,             6005,    11054577480.00,        1182480.00
OPTIDX    ,NIFTY     ,07/10/2021,00018500.00,CE      ,00000002.85,00000002.90,00000001.45,00000001.65,000000003558850,         14961350,           299227,            47323,   276812541102.50,       27566102.50
OPTIDX    ,NIFTY     ,07/10/2021,00018500.00,PE      ,00000900.00,00000900.00,00000760.00,00000795.35,000000000011200,            11350,              227,              158,      219343482.50,        9368482.50
OPTIDX    ,NIFTY     ,07/10/2021,00018550.00,CE      ,00000002.20,00000002.25,00000001.15,00000001.45,000000000075950,           179750,             3595,             2170,     3334661680.00,         299180.00
OPTIDX    ,NIFTY     ,07/10/2021,00018600.00,CE      ,00000002.25,00000002.35,00000001.30,00000001.45,000000000686400,          2203400,            44068,             8520,    40986781950.00,        3541950.00
OPTIDX    ,NIFTY     ,07/10/2021,00018600.00,PE      ,00000985.45,00000985.45,00000885.55,00000885.55,000000000000200,              200,              004,              004,        3905225.00,         185225.00
OPTIDX    ,NIFTY     ,07/10/2021,00018650.00,CE      ,00000002.20,00000002.40,00000001.25,00000001.40,000000000079700,           136850,             2737,             1323,     2552473577.50,         221077.50
OPTIDX    ,NIFTY     ,07/10/2021,00018700.00,CE      ,00000001.80,00000002.10,00000001.20,00000001.35,000000000595850,          1887300,            37746,             8486,    35295345875.00,        2835875.00
OPTIDX    ,NIFTY     ,07/10/2021,00018700.00,PE      ,00001032.05,00001032.05,00000960.50,00000980.00,000000000000150,              700,              014,              013,       13781607.50,         691607.50
OPTIDX    ,NIFTY     ,07/10/2021,00018750.00,CE      ,00000001.90,00000002.10,00000001.15,00000001.40,000000000046300,            38600,              772,              393,      723809395.00,          59395.00
OPTIDX    ,NIFTY     ,07/10/2021,00018800.00,CE      ,00000001.55,00000002.05,00000001.15,00000001.30,000000000548350,           894650,            17893,             4330,    16820708860.00,        1288860.00
OPTIDX    ,NIFTY     ,07/10/2021,00018800.00,PE      ,00001195.40,00001195.40,00001082.20,00001085.30,000000000000250,              400,              008,              006,        7968202.50,         448202.50
OPTIDX    ,NIFTY     ,07/10/2021,00018850.00,CE      ,00000002.00,00000002.20,00000001.20,00000001.40,000000000011700,            45850,              917,              666,      864338667.50,          66167.50
OPTIDX    ,NIFTY     ,07/10/2021,00018900.00,CE      ,00000001.85,00000001.90,00000001.10,00000001.30,000000000258150,           506200,            10124,             2854,     9567887222.50,         707222.50
OPTIDX    ,NIFTY     ,07/10/2021,00018900.00,PE      ,00001216.35,00001216.35,00001216.35,00001216.35,000000000000100,              050,              001,              001,        1005817.50,          60817.50
OPTIDX    ,NIFTY     ,07/10/2021,00018950.00,CE      ,00000001.90,00000001.90,00000001.10,00000001.30,000000000014500,           164150,             3283,             2605,     3110865987.50,         223487.50
OPTIDX    ,NIFTY     ,07/10/2021,00019000.00,CE      ,00000001.80,00000001.80,00000001.05,00000001.35,000000003973950,          5176650,           103533,            17082,    98363415927.50,        7065927.50
OPTIDX    ,NIFTY     ,07/10/2021,00019000.00,PE      ,00001400.30,00001400.30,00001258.20,00001285.55,000000000003650,             1150,              023,              016,       23374085.00,        1524085.00
OPTIDX    ,NIFTY     ,07/10/2021,00019050.00,CE      ,00000001.80,00000001.85,00000001.10,00000001.20,000000000013250,           555600,            11112,             9974,    10584919910.00,         739910.00
OPTIDX    ,NIFTY     ,07/10/2021,00019100.00,CE      ,00000001.65,00000001.70,00000001.00,00000001.20,000000000237450,           211600,             4232,             1581,     4041820127.50,         260127.50
OPTIDX    ,NIFTY     ,07/10/2021,00019150.00,CE      ,00000001.75,00000001.75,00000000.70,00000001.10,000000000019600,            53500,             1070,              496,     1024589755.00,          64755.00
OPTIDX    ,NIFTY     ,07/10/2021,00019200.00,CE      ,00000001.75,00000001.75,00000001.00,00000001.15,000000000216150,           582500,            11650,             4847,    11184673520.00,         673520.00
OPTIDX    ,NIFTY     ,07/10/2021,00019250.00,CE      ,00000001.60,00000001.60,00000000.95,00000001.05,000000000018000,           636050,            12721,            11379,    12244632305.00,         669805.00
OPTIDX    ,NIFTY     ,07/10/2021,00019300.00,CE      ,00000001.70,00000001.70,00000000.85,00000001.05,000000001258100,           906900,            18138,             2290,    17504189502.50,        1019502.50
OPTIDX    ,NIFTY     ,07/10/2021,00019350.00,CE      ,00000001.60,00000001.60,00000000.80,00000000.90,000000000647950,           180800,             3616,              741,     3498673455.00,         193455.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00014100.00,PE      ,00000003.00,00000003.00,00000003.00,00000003.00,000000000000040,              040,              001,              001,         564120.00,            120.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017000.00,PE      ,00000007.75,00000007.75,00000002.55,00000002.75,000000000000640,             1640,              041,              032,       27885422.00,           5422.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017200.00,PE      ,00000007.00,00000007.25,00000003.75,00000004.45,000000000000840,              920,              023,              019,       15828210.00,           4210.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017300.00,PE      ,00000025.00,00000025.00,00000003.55,00000003.55,000000000001120,            10000,              250,              244,      173045496.00,          45496.00
