INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,ALKEM     ,25/11/2021,00003972.10,00004016.95,00003925.00,00003939.85,000000000012600,      187516480.00,            47000,              235,              179
FUTSTK    ,ALKEM     ,30/12/2021,00003973.90,00003973.90,00003973.90,00003973.90,000000000000800,         794780.00,              200,              001,              001
FUTSTK    ,AMARAJABAT,28/10/2021,00000755.40,00000768.35,00000755.40,00000762.50,000000008837000,     1489190100.00,          1950000,             1950,             1866
FUTSTK    ,AMARAJABAT,25/11/2021,00000756.15,00000768.75,00000756.15,00000762.95,000000000511000,      166508950.00,           218000,              218,              206
FUTSTK    ,AMARAJABAT,30/12/2021,00000765.75,00000771.70,00000764.50,00000764.55,000000000049000,        9987050.00,            13000,              013,              013
FUTSTK    ,AMBUJACEM ,28/10/2021,00000401.85,00000405.80,00000398.60,00000404.10,000000019788000,     2049387750.00,          5085000,             1695,             1651
FUTSTK    ,AMBUJACEM ,25/11/2021,00000402.65,00000406.90,00000399.70,00000405.10,000000000726000,       65433450.00,           162000,              054,              054
FUTSTK    ,AMBUJACEM ,30/12/2021,00000403.60,00000406.00,00000403.60,00000406.00,000000000036000,        7286400.00,            18000,              006,              006
FUTSTK    ,APLLTD    ,28/10/2021,00000783.00,00000786.95,00000778.95,00000781.60,000000002427150,      252222960.00,           322300,              586,              529
FUTSTK    ,APLLTD    ,25/11/2021,00000787.15,00000789.60,00000783.10,00000784.90,000000000088000,       23757167.50,            30250,              055,              055
FUTSTK    ,APOLLOHOSP,28/10/2021,00004425.00,00004490.00,00004394.00,00004448.25,000000002594250,     2616818900.00,           588250,             2353,             2243
FUTSTK    ,APOLLOHOSP,25/11/2021,00004433.15,00004503.00,00004425.00,00004464.65,000000000056500,      117181337.50,            26250,              105,              104
FUTSTK    ,APOLLOHOSP,30/12/2021,00004475.00,00004500.05,00004452.25,00004488.00,000000000006250,       14555187.50,             3250,              013,              012
FUTSTK    ,APOLLOTYRE,28/10/2021,00000224.15,00000234.05,00000224.15,00000229.20,000000013640000,     2422885125.00,         10520000,             4208,             3776
FUTSTK    ,APOLLOTYRE,25/11/2021,00000225.40,00000234.55,00000225.40,00000230.15,000000000427500,      124750750.00,           540000,              216,              215
FUTSTK    ,APOLLOTYRE,30/12/2021,00000227.90,00000234.40,00000227.90,00000231.15,000000000035000,        5787500.00,            25000,              010,              010
FUTSTK    ,ASHOKLEY  ,28/10/2021,00000131.25,00000139.00,00000131.25,00000136.00,000000044104500,     6975780750.00,         51088500,            11353,            10184
FUTSTK    ,ASHOKLEY  ,25/11/2021,00000132.00,00000139.50,00000132.00,00000136.45,000000001323000,      256305825.00,          1872000,              416,              411
FUTSTK    ,ASHOKLEY  ,30/12/2021,00000133.35,00000139.45,00000133.35,00000136.95,000000000175500,       22188150.00,           162000,              036,              036
FUTSTK    ,ASIANPAINT,28/10/2021,00003230.10,00003318.20,00003230.10,00003289.05,000000003884700,     4801343235.00,          1462800,             4876,             4490
FUTSTK    ,ASIANPAINT,25/11/2021,00003270.00,00003330.00,00003254.60,00003301.00,000000000117600,      297837780.00,            90300,              301,              299
FUTSTK    ,ASIANPAINT,30/12/2021,00003265.00,00003336.00,00003265.00,00003308.40,000000000012000,       17865420.00,             5400,              018,              018
FUTSTK    ,ASTRAL    ,28/10/2021,00002264.85,00002274.00,00002220.85,00002243.40,000000000679800,      695082313.75,           309925,             1127,             1066
FUTSTK    ,ASTRAL    ,25/11/2021,00002255.70,00002274.25,00002232.00,00002250.15,000000000018425,       26590107.50,            11825,              043,              043
FUTSTK    ,ASTRAL    ,30/12/2021,00002270.00,00002270.00,00002258.00,00002258.00,000000000002200,        2490317.50,             1100,              004,              003
FUTSTK    ,AUBANK    ,28/10/2021,00001225.25,00001226.55,00001199.85,00001210.55,000000004423500,     1600367575.00,          1322500,             2645,             2231
FUTSTK    ,AUBANK    ,25/11/2021,00001219.65,00001220.00,00001205.00,00001213.00,000000000114500,       57575850.00,            47500,              095,              094
FUTSTK    ,AUBANK    ,30/12/2021,00001221.35,00001221.35,00001216.95,00001217.00,000000000013000,        3655300.00,             3000,              006,              005
FUTSTK    ,AUROPHARMA,28/10/2021,00000719.70,00000729.50,00000717.75,00000722.85,000000014279850,     1415045482.50,          1955850,             3009,             2615
FUTSTK    ,AUROPHARMA,25/11/2021,00000720.85,00000730.35,00000720.00,00000724.75,000000000564200,       65975065.00,            91000,              140,              136
FUTSTK    ,AUROPHARMA,30/12/2021,00000723.50,00000731.50,00000723.50,00000728.05,000000000053300,       12301900.00,            16900,              026,              025
FUTSTK    ,AXISBANK  ,28/10/2021,00000787.85,00000790.90,00000777.10,00000780.35,000000034158000,     5321783940.00,          6801600,             5668,             5160
FUTSTK    ,AXISBANK  ,25/11/2021,00000786.40,00000789.65,00000780.25,00000783.35,000000000364800,       94183020.00,           120000,              100,              099
FUTSTK    ,AXISBANK  ,30/12/2021,00000792.00,00000792.00,00000786.00,00000786.15,000000000073200,       11343480.00,            14400,              012,              012
FUTSTK    ,BAJAJ-AUTO,28/10/2021,00003811.95,00003881.35,00003779.05,00003845.40,000000002928500,     3267715925.00,           849000,             3396,             3089
FUTSTK    ,BAJAJ-AUTO,25/11/2021,00003808.20,00003894.45,00003802.60,00003860.05,000000000076750,      149734862.50,            38750,              155,              153
FUTSTK    ,BAJAJ-AUTO,30/12/2021,00003830.00,00003901.80,00003830.00,00003869.95,000000000005750,       18427612.50,             4750,              019,              019
FUTSTK    ,BAJAJFINSV,28/10/2021,00017839.70,00017950.00,00017506.00,00017550.20,000000000841350,     4934670832.50,           278850,             3718,             3417
FUTSTK    ,BAJAJFINSV,25/11/2021,00017900.00,00017999.00,00017571.50,00017604.75,000000000015750,      150500535.00,             8475,              113,              108
FUTSTK    ,BAJAJFINSV,30/12/2021,00017845.95,00017845.95,00017691.70,00017693.25,000000000002475,        9326865.00,              525,              007,              006
FUTSTK    ,BAJFINANCE,28/10/2021,00007828.30,00007921.40,00007770.20,00007782.70,000000004224375,    11268590393.75,          1439000,            11512,             9913
FUTSTK    ,BAJFINANCE,25/11/2021,00007800.00,00007944.00,00007800.00,00007808.05,000000000049375,      377072837.50,            48000,              384,              353
FUTSTK    ,BAJFINANCE,30/12/2021,00007883.70,00007945.00,00007855.05,00007880.70,000000000002500,       11844862.50,             1500,              012,              012
FUTSTK    ,BALKRISIND,28/10/2021,00002531.10,00002580.00,00002526.45,00002562.70,000000001608000,     3073138640.00,          1203600,             3009,             2611
FUTSTK    ,BALKRISIND,25/11/2021,00002542.95,00002580.00,00002542.95,00002569.40,000000000017200,       59302760.00,            23200,              058,              052
FUTSTK    ,BANDHANBNK,28/10/2021,00000307.00,00000331.65,00000307.00,00000328.90,000000022276800,     7146235440.00,         22190400,            12328,            10460
FUTSTK    ,BANDHANBNK,25/11/2021,00000311.95,00000332.35,00000311.95,00000329.55,000000000669600,      219940470.00,           682200,              379,              377
FUTSTK    ,BANDHANBNK,30/12/2021,00000318.10,00000331.45,00000316.95,00000330.80,000000000046800,       36052830.00,           111600,              062,              062
FUTSTK    ,BANKBARODA,28/10/2021,00000083.55,00000085.30,00000083.35,00000084.35,000000162501300,     4210406460.00,         49947300,             4269,             3821
FUTSTK    ,BANKBARODA,25/11/2021,00000084.05,00000085.55,00000083.75,00000084.70,000000005639400,      191104875.00,          2258100,              193,              191
FUTSTK    ,BANKBARODA,30/12/2021,00000084.60,00000085.85,00000084.20,00000085.05,000000000608400,       37678095.00,           444600,              038,              037
FUTSTK    ,BATAINDIA ,28/10/2021,00001837.95,00001958.95,00001837.95,00001953.00,000000002071300,     5260906695.00,          2745050,             4991,             4478
FUTSTK    ,BATAINDIA ,25/11/2021,00001865.00,00001960.00,00001864.00,00001957.75,000000000037400,       87454702.50,            45650,              083,              082
FUTSTK    ,BATAINDIA ,30/12/2021,00001875.00,00001917.00,00001875.00,00001917.00,000000000001650,        4182090.00,             2200,              004,              004
FUTSTK    ,BEL       ,28/10/2021,00000202.00,00000204.40,00000201.50,00000204.05,000000025859000,      851170930.00,          4191400,             1103,             1049
FUTSTK    ,BEL       ,25/11/2021,00000202.20,00000204.35,00000201.80,00000204.25,000000000756200,       25471970.00,           125400,              033,              032
FUTSTK    ,BEL       ,30/12/2021,00000204.20,00000204.35,00000203.60,00000204.35,000000000049400,        3876760.00,            19000,              005,              005
FUTSTK    ,BERGEPAINT,28/10/2021,00000824.00,00000842.75,00000822.75,00000832.85,000000004651900,     1028989500.00,          1233100,             1121,             1054
FUTSTK    ,BERGEPAINT,25/11/2021,00000829.40,00000845.00,00000829.00,00000836.85,000000000093500,       34091805.00,            40700,              037,              036
FUTSTK    ,BERGEPAINT,30/12/2021,00000841.00,00000841.00,00000841.00,00000841.00,000000000002200,         925100.00,             1100,              001,              001
FUTSTK    ,BHARATFORG,28/10/2021,00000733.50,00000753.40,00000726.60,00000744.55,000000011770500,     5822586000.00,          7807500,             5205,             4542
FUTSTK    ,BHARATFORG,25/11/2021,00000738.95,00000753.80,00000732.20,00000746.45,000000000343500,      169934625.00,           228000,              152,              151
FUTSTK    ,BHARATFORG,30/12/2021,00000742.00,00000756.00,00000742.00,00000748.50,000000000090000,       48420000.00,            64500,              043,              042
FUTSTK    ,BHARTIARTL,28/10/2021,00000695.95,00000703.25,00000693.60,00000694.65,000000072339416,     8725424913.80,         12485320,             6620,             5846
FUTSTK    ,BHARTIARTL,25/11/2021,00000701.40,00000705.35,00000696.20,00000697.05,000000001203268,      432959872.90,           616722,              327,              322
FUTSTK    ,BHARTIARTL,30/12/2021,00000704.70,00000706.75,00000699.00,00000699.00,000000000139564,       13233213.30,            18860,              010,              008
FUTSTK    ,BHEL      ,28/10/2021,00000063.75,00000065.10,00000063.40,00000063.55,000000113578500,     1840335525.00,         28644000,             2728,             2448
FUTSTK    ,BHEL      ,25/11/2021,00000064.30,00000065.20,00000063.65,00000063.80,000000005092500,      147828975.00,          2289000,              218,              197
FUTSTK    ,BHEL      ,30/12/2021,00000064.80,00000065.15,00000064.00,00000064.05,000000000441000,       13580175.00,           210000,              020,              020
FUTSTK    ,BIOCON    ,28/10/2021,00000358.95,00000362.80,00000357.40,00000360.85,000000016847500,      761879945.00,          2113700,              919,              822
FUTSTK    ,BIOCON    ,25/11/2021,00000359.90,00000363.85,00000359.45,00000362.25,000000000496800,       24163110.00,            66700,              029,              029
FUTSTK    ,BIOCON    ,30/12/2021,00000361.65,00000365.00,00000361.65,00000364.30,000000000043700,        7536525.00,            20700,              009,              009
FUTSTK    ,BOSCHLTD  ,28/10/2021,00017291.80,00017740.00,00017101.20,00017564.25,000000000173650,     3378993830.00,           193150,             3863,             3422
FUTSTK    ,BOSCHLTD  ,25/11/2021,00017487.60,00017750.00,00017183.40,00017615.75,000000000006750,      120033897.50,             6850,              137,              128
FUTSTK    ,BOSCHLTD  ,30/12/2021,00017780.00,00017780.00,00017740.00,00017740.00,000000000000450,        2665000.00,              150,              003,              003
FUTSTK    ,BPCL      ,28/10/2021,00000451.15,00000453.70,00000448.35,00000449.80,000000037161000,     2176523370.00,          4824000,             2680,             2398
FUTSTK    ,BPCL      ,25/11/2021,00000449.45,00000453.25,00000448.15,00000449.50,000000001443600,      129082050.00,           286200,              159,              158
FUTSTK    ,BPCL      ,30/12/2021,00000453.00,00000454.85,00000451.00,00000451.70,000000000046800,        8972460.00,            19800,              011,              011
FUTSTK    ,BRITANNIA ,28/10/2021,00003965.00,00003970.00,00003902.05,00003920.55,000000001144800,      979095680.00,           249000,             1245,             1166
FUTSTK    ,BRITANNIA ,25/11/2021,00003945.45,00003978.30,00003913.45,00003929.10,000000000015200,       18126040.00,             4600,              023,              023
FUTSTK    ,BRITANNIA ,30/12/2021,00003981.00,00003990.00,00003944.85,00003944.85,000000000002000,        6361360.00,             1600,              008,              008
FUTSTK    ,CADILAHC  ,28/10/2021,00000554.55,00000558.20,00000550.00,00000552.20,000000017450400,     1403147790.00,          2532200,             1151,             1081
FUTSTK    ,CADILAHC  ,25/11/2021,00000556.75,00000559.65,00000552.65,00000554.35,000000000908600,      103959680.00,           187000,              085,              085
FUTSTK    ,CADILAHC  ,30/12/2021,00000562.60,00000562.60,00000555.90,00000556.55,000000000090200,       14727350.00,            26400,              012,              012
FUTSTK    ,CANBK     ,28/10/2021,00000176.65,00000178.05,00000173.75,00000175.10,000000076626000,      473188500.00,          2694600,              499,              486
FUTSTK    ,CANBK     ,25/11/2021,00000177.20,00000178.45,00000175.80,00000176.70,000000003774600,       10498950.00,            59400,              011,              011
FUTSTK    ,CANBK     ,30/12/2021,00000176.25,00000176.45,00000176.25,00000176.45,000000000313200,        2857410.00,            16200,              003,              003
FUTSTK    ,CANFINHOME,28/10/2021,00000681.40,00000709.10,00000679.20,00000692.95,000000004534725,     1854713786.25,          2666625,             2735,             2492
FUTSTK    ,CANFINHOME,25/11/2021,00000685.10,00000709.65,00000682.65,00000695.35,000000000071175,       34735691.25,            49725,              051,              051
FUTSTK    ,CANFINHOME,30/12/2021,00000689.40,00000705.00,00000689.40,00000705.00,000000000005850,        1359540.00,             1950,              002,              002
FUTSTK    ,CHOLAFIN  ,28/10/2021,00000565.70,00000588.20,00000564.35,00000585.10,000000011453750,     2242203875.00,          3871250,             3097,             2770
FUTSTK    ,CHOLAFIN  ,25/11/2021,00000566.80,00000589.10,00000566.80,00000586.70,000000000092500,       90153125.00,           155000,              124,              117
FUTSTK    ,CHOLAFIN  ,30/12/2021,00000580.75,00000588.00,00000580.75,00000588.00,000000000003750,        2194937.50,             3750,              003,              003
FUTSTK    ,CIPLA     ,28/10/2021,00000920.60,00000923.80,00000900.35,00000920.20,000000011519300,     8376191785.00,          9194900,            14146,            11144
FUTSTK    ,CIPLA     ,25/11/2021,00000956.35,00000956.35,00000904.65,00000923.10,000000000400400,      646271990.00,           708500,             1090,             1075
FUTSTK    ,CIPLA     ,30/12/2021,00000925.00,00000929.85,00000910.00,00000927.45,000000000176800,      188065572.50,           205400,              316,              264
FUTSTK    ,COALINDIA ,28/10/2021,00000195.00,00000195.25,00000189.50,00000191.60,000000059312400,     3911804610.00,         20378400,             4852,             4466
FUTSTK    ,COALINDIA ,25/11/2021,00000194.25,00000194.25,00000189.35,00000191.40,000000003099600,      328384350.00,          1713600,              408,              404
FUTSTK    ,COALINDIA ,30/12/2021,00000193.15,00000193.80,00000189.90,00000191.40,000000000432600,       40249440.00,           210000,              050,              050
FUTSTK    ,COLPAL    ,28/10/2021,00001692.05,00001699.80,00001684.00,00001691.15,000000002430750,      755131352.50,           446250,             1275,             1109
FUTSTK    ,COLPAL    ,25/11/2021,00001680.75,00001689.95,00001678.45,00001682.85,000000000118300,       77115272.50,            45850,              131,              122
FUTSTK    ,COLPAL    ,30/12/2021,00001689.90,00001689.90,00001686.15,00001686.15,000000000002800,        2953510.00,             1750,              005,              005
FUTSTK    ,CONCOR    ,28/10/2021,00000696.80,00000706.75,00000693.60,00000698.35,000000007314840,     1450399604.40,          2072538,             1326,             1118
FUTSTK    ,CONCOR    ,25/11/2021,00000707.00,00000707.00,00000695.00,00000700.20,000000000334482,       32821593.30,            46890,              030,              028
FUTSTK    ,CONCOR    ,30/12/2021,00000701.20,00000701.20,00000699.05,00000700.00,000000000014067,        5468389.95,             7815,              005,              005
FUTSTK    ,COROMANDEL,28/10/2021,00000866.00,00000875.00,00000840.20,00000858.95,000000001966875,     1303675843.75,          1516250,             2426,             2345
FUTSTK    ,COROMANDEL,25/11/2021,00000876.95,00000877.95,00000843.70,00000862.20,000000000064375,       56564312.50,            65625,              105,              095
FUTSTK    ,COROMANDEL,30/12/2021,00000851.15,00000864.80,00000851.15,00000862.45,000000000004375,        5917968.75,             6875,              011,              010
FUTSTK    ,CROMPTON  ,28/10/2021,00000482.70,00000482.70,00000474.95,00000480.80,000000001067000,      253242000.00,           529100,              481,              431
FUTSTK    ,CROMPTON  ,25/11/2021,00000480.45,00000483.00,00000478.15,00000483.00,000000000035200,        2645170.00,             5500,              005,              005
FUTSTK    ,CUB       ,28/10/2021,00000161.00,00000163.15,00000159.80,00000160.70,000000008308000,      412285430.00,          2557500,              825,              765
FUTSTK    ,CUB       ,25/11/2021,00000161.55,00000163.60,00000160.75,00000161.25,000000000288300,       29581750.00,           182900,              059,              059
FUTSTK    ,CUB       ,30/12/2021,00000161.95,00000163.35,00000161.50,00000163.35,000000000077500,        2015465.00,            12400,              004,              003
FUTSTK    ,CUMMINSIND,28/10/2021,00000894.05,00000904.10,00000889.00,00000898.65,000000002444400,      748702260.00,           832800,             1388,             1286
FUTSTK    ,CUMMINSIND,25/11/2021,00000898.10,00000905.90,00000895.00,00000902.10,000000000127800,       42720810.00,            47400,              079,              078
FUTSTK    ,CUMMINSIND,30/12/2021,00000898.00,00000905.00,00000898.00,00000903.65,000000000025200,        3248790.00,             3600,              006,              006
FUTSTK    ,DABUR     ,28/10/2021,00000618.00,00000621.50,00000617.00,00000618.15,000000011142500,      814302875.00,          1315000,             1052,              999
FUTSTK    ,DABUR     ,25/11/2021,00000620.40,00000622.00,00000618.35,00000619.05,000000000265000,       36440250.00,            58750,              047,              047
FUTSTK    ,DALBHARAT ,28/10/2021,00002106.05,00002108.00,00002069.95,00002093.15,000000000290250,      484491437.50,           231750,              927,              879
FUTSTK    ,DALBHARAT ,25/11/2021,00002115.00,00002115.00,00002083.80,00002088.90,000000000011250,       11534387.50,             5500,              022,              022
FUTSTK    ,DALBHARAT ,30/12/2021,00002096.95,00002103.85,00002096.95,00002103.85,000000000003000,        1050200.00,              500,              002,              002
FUTSTK    ,DEEPAKNTR ,28/10/2021,00002922.40,00002946.75,00002840.05,00002881.35,000000002708000,     7143590950.00,          2469000,             4938,             4671
FUTSTK    ,DEEPAKNTR ,25/11/2021,00002932.90,00002953.70,00002856.00,00002891.95,000000000093000,      256314525.00,            88500,              177,              175
FUTSTK    ,DEEPAKNTR ,30/12/2021,00002886.65,00002950.00,00002867.00,00002899.65,000000000008000,       14486375.00,             5000,              010,              010
FUTSTK    ,DELTACORP ,28/10/2021,00000268.05,00000275.30,00000268.00,00000271.00,000000010770900,     1055964270.00,          3882400,             1688,             1594
FUTSTK    ,DELTACORP ,25/11/2021,00000270.00,00000276.35,00000270.00,00000272.00,000000000207000,       30182440.00,           110400,              048,              048
FUTSTK    ,DELTACORP ,30/12/2021,00000277.35,00000277.35,00000273.15,00000273.15,000000000098900,        5686405.00,            20700,              009,              009
FUTSTK    ,DIVISLAB  ,28/10/2021,00005156.70,00005157.15,00005087.15,00005119.05,000000002226000,     2475109790.00,           483600,             2418,             2255
FUTSTK    ,DIVISLAB  ,25/11/2021,00005200.10,00005200.10,00005105.05,00005136.35,000000000059600,      118034470.00,            23000,              115,              113
FUTSTK    ,DIVISLAB  ,30/12/2021,00005175.85,00005175.85,00005141.10,00005154.05,000000000004800,        9279180.00,             1800,              009,              009
FUTSTK    ,DIXON     ,28/10/2021,00004880.00,00004969.90,00004850.05,00004877.90,000000000417250,      871960031.25,           177375,             1419,             1358
FUTSTK    ,DIXON     ,25/11/2021,00004925.50,00004980.00,00004874.35,00004885.50,000000000015250,       59326800.00,            12000,              096,              093
FUTSTK    ,DIXON     ,30/12/2021,00004960.00,00004960.00,00004934.00,00004934.00,000000000002875,        3713500.00,              750,              006,              005
FUTSTK    ,DLF       ,28/10/2021,00000417.00,00000430.90,00000414.50,00000424.15,000000032564400,    15524147595.00,         36600300,            11091,            10121
FUTSTK    ,DLF       ,25/11/2021,00000415.30,00000432.00,00000415.30,00000425.40,000000000676500,      623341950.00,          1465200,              444,              415
FUTSTK    ,DLF       ,30/12/2021,00000426.50,00000432.00,00000422.05,00000426.55,000000000059400,       24004365.00,            56100,              017,              015
FUTSTK    ,DRREDDY   ,28/10/2021,00004967.05,00004995.15,00004905.75,00004913.40,000000002719750,     2459963543.75,           497500,             3980,             3653
FUTSTK    ,DRREDDY   ,25/11/2021,00004980.00,00005013.80,00004925.95,00004930.65,000000000057750,      107268806.25,            21625,              173,              158
FUTSTK    ,DRREDDY   ,30/12/2021,00005002.00,00005025.00,00004941.80,00004949.85,000000000012500,       23061950.00,             4625,              037,              033
FUTSTK    ,EICHERMOT ,28/10/2021,00002749.95,00002864.20,00002732.15,00002819.10,000000003949750,     5899480702.50,          2102100,             6006,             5265
FUTSTK    ,EICHERMOT ,25/11/2021,00002768.00,00002859.15,00002740.95,00002815.95,000000000117600,      235224202.50,            84000,              240,              237
FUTSTK    ,EICHERMOT ,30/12/2021,00002762.10,00002849.65,00002762.10,00002805.25,000000000007700,       14709730.00,             5250,              015,              015
FUTSTK    ,ESCORTS   ,28/10/2021,00001475.00,00001528.20,00001463.50,00001522.55,000000007621900,     5332653122.50,          3538700,             6434,             5004
FUTSTK    ,ESCORTS   ,25/11/2021,00001485.90,00001534.10,00001484.00,00001528.70,000000000093500,      145941070.00,            96800,              176,              162
FUTSTK    ,ESCORTS   ,30/12/2021,00001503.00,00001538.00,00001503.00,00001534.65,000000000005500,        5021390.00,             3300,              006,              006
FUTSTK    ,EXIDEIND  ,28/10/2021,00000181.40,00000186.85,00000181.25,00000185.15,000000030506400,     2518130700.00,         13604400,             3779,             3558
FUTSTK    ,EXIDEIND  ,25/11/2021,00000182.50,00000186.60,00000181.60,00000185.30,000000002750400,      208565820.00,          1126800,              313,              291
FUTSTK    ,EXIDEIND  ,30/12/2021,00000183.85,00000186.95,00000183.85,00000186.10,000000000136800,       10713240.00,            57600,              016,              016
FUTSTK    ,FEDERALBNK,28/10/2021,00000085.60,00000086.90,00000085.00,00000085.90,000000087210000,     1691581000.00,         19700000,             1970,             1838
FUTSTK    ,FEDERALBNK,25/11/2021,00000085.75,00000087.10,00000085.45,00000086.20,000000002670000,       62057000.00,           720000,              072,              071
FUTSTK    ,FEDERALBNK,30/12/2021,00000086.20,00000087.20,00000085.80,00000086.60,000000000340000,        7795000.00,            90000,              009,              009
FUTSTK    ,GAIL      ,28/10/2021,00000168.10,00000168.30,00000158.80,00000159.90,000000048092400,     3613353605.00,         22319900,             3659,             3369
FUTSTK    ,GAIL      ,25/11/2021,00000165.90,00000165.90,00000158.95,00000159.90,000000001909300,      244809775.00,          1512800,              248,              233
FUTSTK    ,GAIL      ,30/12/2021,00000164.10,00000164.10,00000160.10,00000160.50,000000000372100,       57888695.00,           359900,              059,              059
FUTSTK    ,GLENMARK  ,28/10/2021,00000480.60,00000519.25,00000480.60,00000518.25,000000007078250,      724225840.00,          1407600,             1224,             1121
FUTSTK    ,GLENMARK  ,25/11/2021,00000512.00,00000520.80,00000512.00,00000520.35,000000000197800,       20854157.50,            40250,              035,              034
FUTSTK    ,GLENMARK  ,30/12/2021,00000512.95,00000520.00,00000512.95,00000520.00,000000000023000,        2372392.50,             4600,              004,              004
FUTSTK    ,GMRINFRA  ,28/10/2021,00000039.85,00000041.15,00000039.80,00000040.15,000000112162500,     1310653125.00,         32512500,             1445,             1331
FUTSTK    ,GMRINFRA  ,25/11/2021,00000040.10,00000041.15,00000040.05,00000040.40,000000002925000,       51246000.00,          1260000,              056,              052
FUTSTK    ,GMRINFRA  ,30/12/2021,00000040.20,00000041.00,00000040.20,00000040.50,000000000607500,        5467500.00,           135000,              006,              006
FUTSTK    ,GODREJCP  ,28/10/2021,00001020.30,00001037.35,00001015.55,00001033.40,000000005149000,     1160119550.00,          1125000,             1125,             1044
FUTSTK    ,GODREJCP  ,25/11/2021,00001022.90,00001038.00,00001022.90,00001033.75,000000000235000,       37143950.00,            36000,              036,              035
FUTSTK    ,GODREJCP  ,30/12/2021,00001027.15,00001038.50,00001027.15,00001037.00,000000000023000,        6213400.00,             6000,              006,              006
FUTSTK    ,GODREJPROP,28/10/2021,00002312.80,00002503.35,00002310.00,00002480.65,000000002287350,    12081955632.50,          4981600,             7664,             7110
