INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,07/10/2021,00015700.00,PE      ,00000000.25,00000000.50,00000000.05,00000000.05,000000000007650,            28600,              572,              168,      449025822.50,           5822.50
OPTIDX    ,NIFTY     ,07/10/2021,00015750.00,PE      ,00000000.45,00000000.45,00000000.05,00000000.05,000000000001800,            11250,              225,              083,      177189322.50,           1822.50
OPTIDX    ,NIFTY     ,07/10/2021,00015800.00,CE      ,00002015.00,00002042.25,00002014.00,00002042.25,000000000000100,              600,              012,              009,       10690412.50,        1210412.50
OPTIDX    ,NIFTY     ,07/10/2021,00015800.00,PE      ,00000000.25,00000000.25,00000000.05,00000000.05,000000000118800,           106600,             2132,              325,     1684295287.50,          15287.50
OPTIDX    ,NIFTY     ,07/10/2021,00015850.00,PE      ,00000000.50,00000000.50,00000000.05,00000000.05,000000000000400,             6600,              132,              012,      104611410.00,           1410.00
OPTIDX    ,NIFTY     ,07/10/2021,00015900.00,CE      ,00001915.00,00001932.00,00001915.00,00001918.35,000000000000200,              850,              017,              012,       15144667.50,        1629667.50
OPTIDX    ,NIFTY     ,07/10/2021,00015900.00,PE      ,00000000.30,00000000.40,00000000.05,00000000.05,000000000027300,            59650,             1193,              260,      948448012.50,          13012.50
OPTIDX    ,NIFTY     ,07/10/2021,00015950.00,PE      ,00000000.15,00000001.55,00000000.05,00000000.10,000000000004550,             9900,              198,              034,      157907797.50,           2797.50
OPTIDX    ,NIFTY     ,07/10/2021,00016000.00,CE      ,00001815.00,00001873.10,00001793.30,00001798.15,000000000001500,            10900,              218,              117,      194188505.00,       19788505.00
OPTIDX    ,NIFTY     ,07/10/2021,00016000.00,PE      ,00000000.30,00000000.50,00000000.05,00000000.05,000000000498450,           677250,            13545,             2819,    10836146922.50,         146922.50
OPTIDX    ,NIFTY     ,07/10/2021,00016050.00,PE      ,00000000.40,00000000.60,00000000.05,00000000.10,000000000008000,            17550,              351,              054,      281681445.00,           3945.00
OPTIDX    ,NIFTY     ,07/10/2021,00016100.00,CE      ,00001710.00,00001766.70,00001706.00,00001749.75,000000000001100,             2550,              051,              027,       45441927.50,        4386927.50
OPTIDX    ,NIFTY     ,07/10/2021,00016100.00,PE      ,00000000.40,00000000.55,00000000.05,00000000.10,000000000066550,           119150,             2383,              622,     1918350545.00,          35545.00
OPTIDX    ,NIFTY     ,07/10/2021,00016150.00,PE      ,00000000.50,00000000.50,00000000.05,00000000.05,000000000008200,             5800,              116,              036,       93671760.00,           1760.00
OPTIDX    ,NIFTY     ,07/10/2021,00016200.00,CE      ,00001610.00,00001657.15,00001595.00,00001595.00,000000000001750,             2650,              053,              023,       47217715.00,        4287715.00
OPTIDX    ,NIFTY     ,07/10/2021,00016200.00,PE      ,00000000.50,00000000.65,00000000.05,00000000.10,000000000077900,           248100,             4962,             1117,     4019290295.00,          70295.00
OPTIDX    ,NIFTY     ,07/10/2021,00016250.00,PE      ,00000000.65,00000000.75,00000000.05,00000000.05,000000000016650,            18600,              372,              089,      302256525.00,           6525.00
OPTIDX    ,NIFTY     ,07/10/2021,00016300.00,CE      ,00001509.35,00001557.60,00001500.00,00001500.40,000000000001400,             2450,              049,              024,       43655815.00,        3720815.00
OPTIDX    ,NIFTY     ,07/10/2021,00016300.00,PE      ,00000000.40,00000000.70,00000000.05,00000000.05,000000000128800,           330350,             6607,             2099,     5384808390.00,         103390.00
OPTIDX    ,NIFTY     ,07/10/2021,00016350.00,CE      ,00001507.10,00001507.10,00001507.10,00001507.10,000000000000050,              050,              001,              001,         892855.00,          75355.00
OPTIDX    ,NIFTY     ,07/10/2021,00016350.00,PE      ,00000000.65,00000000.65,00000000.10,00000000.10,000000000015400,            14950,              299,              100,      244437562.50,           5062.50
OPTIDX    ,NIFTY     ,07/10/2021,00016400.00,CE      ,00001421.70,00001463.30,00001405.00,00001405.00,000000000002600,             2450,              049,              019,       43659402.50,        3479402.50
OPTIDX    ,NIFTY     ,07/10/2021,00016400.00,PE      ,00000000.40,00000000.65,00000000.05,00000000.10,000000000277600,           545750,            10915,             2783,     8950497552.50,         197552.50
OPTIDX    ,NIFTY     ,07/10/2021,00016450.00,CE      ,00001403.75,00001403.75,00001403.75,00001403.75,000000000000100,              050,              001,              001,         892687.50,          70187.50
OPTIDX    ,NIFTY     ,07/10/2021,00016450.00,PE      ,00000000.45,00000000.70,00000000.05,00000000.10,000000000024350,            21400,              428,              124,      352034610.00,           4610.00
OPTIDX    ,NIFTY     ,07/10/2021,00016500.00,CE      ,00001254.20,00001365.80,00001254.20,00001299.95,000000000002550,             5600,              112,              079,       99815212.50,        7415212.50
OPTIDX    ,NIFTY     ,07/10/2021,00016500.00,PE      ,00000000.40,00000000.70,00000000.05,00000000.10,000000000887500,          2378350,            47567,             8575,    39243620255.00,         845255.00
OPTIDX    ,NIFTY     ,07/10/2021,00016550.00,CE      ,00001289.50,00001289.50,00001260.00,00001260.00,000000000000100,              100,              002,              002,        1782475.00,         127475.00
OPTIDX    ,NIFTY     ,07/10/2021,00016550.00,PE      ,00000000.65,00000000.70,00000000.05,00000000.10,000000000043350,            73950,             1479,              834,     1223902722.50,          30222.50
OPTIDX    ,NIFTY     ,07/10/2021,00016600.00,CE      ,00001217.00,00001260.30,00001195.00,00001200.90,000000000003150,             3650,              073,              037,       65019062.50,        4429062.50
OPTIDX    ,NIFTY     ,07/10/2021,00016600.00,PE      ,00000000.55,00000000.65,00000000.05,00000000.05,000000000258050,           840600,            16812,             3595,    13954268377.50,         308377.50
OPTIDX    ,NIFTY     ,07/10/2021,00016650.00,CE      ,00001197.15,00001197.15,00001160.00,00001160.00,000000000000750,              150,              003,              002,        2673357.50,         175857.50
OPTIDX    ,NIFTY     ,07/10/2021,00016650.00,PE      ,00000000.70,00000000.70,00000000.05,00000000.05,000000000051700,            53050,             1061,              410,      883302645.00,          20145.00
OPTIDX    ,NIFTY     ,07/10/2021,00016700.00,CE      ,00001080.00,00001160.00,00001075.60,00001095.75,000000000010300,            12150,              243,              111,      216613115.00,       13708115.00
OPTIDX    ,NIFTY     ,07/10/2021,00016700.00,PE      ,00000000.60,00000000.70,00000000.05,00000000.05,000000000335750,           970250,            19405,             5054,    16203585645.00,         410645.00
OPTIDX    ,NIFTY     ,07/10/2021,00016750.00,CE      ,00001062.55,00001065.00,00001040.80,00001041.55,000000000000800,              800,              016,              011,       14245977.50,         845977.50
OPTIDX    ,NIFTY     ,07/10/2021,00016750.00,PE      ,00000000.60,00000000.80,00000000.05,00000000.10,000000000082750,           190800,             3816,             1837,     3195995600.00,          95600.00
OPTIDX    ,NIFTY     ,07/10/2021,00016800.00,CE      ,00000973.85,00001061.00,00000973.85,00000995.40,000000000003600,             3350,              067,              049,       59697020.00,        3417020.00
OPTIDX    ,NIFTY     ,07/10/2021,00016800.00,PE      ,00000000.60,00000000.85,00000000.05,00000000.10,000000000660850,          1406350,            28127,             7217,    23627375910.00,         695910.00
OPTIDX    ,NIFTY     ,07/10/2021,00016850.00,PE      ,00000000.50,00000001.20,00000000.05,00000000.05,000000000099450,           109050,             2181,              815,     1837540107.50,          47607.50
OPTIDX    ,NIFTY     ,07/10/2021,00016900.00,CE      ,00000874.70,00000954.55,00000874.70,00000892.85,000000000003400,             3000,              060,              048,       53417780.00,        2717780.00
OPTIDX    ,NIFTY     ,07/10/2021,00016900.00,PE      ,00000000.70,00000000.95,00000000.05,00000000.05,000000000953050,          2995200,            59904,            17851,    50620513027.50,        1633027.50
OPTIDX    ,NIFTY     ,07/10/2021,00016950.00,CE      ,00000878.75,00000913.40,00000839.80,00000842.40,000000000003900,             1950,              039,              031,       34715440.00,        1662940.00
OPTIDX    ,NIFTY     ,07/10/2021,00016950.00,PE      ,00000000.85,00000001.00,00000000.05,00000000.05,000000000200100,           602300,            12046,             5469,    10209343170.00,         358170.00
OPTIDX    ,NIFTY     ,07/10/2021,00017000.00,CE      ,00000773.35,00000862.40,00000751.80,00000797.00,000000000159450,            74100,             1482,              860,     1320099772.50,       60399772.50
OPTIDX    ,NIFTY     ,07/10/2021,00017000.00,PE      ,00000001.00,00000001.25,00000000.05,00000000.05,000000002063950,          8283200,           165664,            26486,   140819193542.50,        4793542.50
OPTIDX    ,NIFTY     ,07/10/2021,00017050.00,CE      ,00000724.95,00000802.00,00000724.95,00000746.90,000000000000900,             1450,              029,              023,       25814057.50,        1091557.50
OPTIDX    ,NIFTY     ,07/10/2021,00017050.00,PE      ,00000001.00,00000001.10,00000000.05,00000000.05,000000000232250,           452200,             9044,             3095,     7710321740.00,         311740.00
OPTIDX    ,NIFTY     ,07/10/2021,00017100.00,CE      ,00000684.85,00000762.20,00000673.75,00000694.30,000000000008550,             6250,              125,              086,      111367200.00,        4492200.00
OPTIDX    ,NIFTY     ,07/10/2021,00017100.00,PE      ,00000000.90,00000001.40,00000000.05,00000000.05,000000001122950,          3958150,            79163,            17065,    67687133120.00,        2768120.00
OPTIDX    ,NIFTY     ,07/10/2021,00017150.00,CE      ,00000630.05,00000680.75,00000628.00,00000645.00,000000000002400,              550,              011,              011,        9789095.00,         356595.00
OPTIDX    ,NIFTY     ,07/10/2021,00017150.00,PE      ,00000001.40,00000001.40,00000000.05,00000000.05,000000000266200,           746600,            14932,             4383,    12804761342.50,         571342.50
OPTIDX    ,NIFTY     ,07/10/2021,00017200.00,CE      ,00000571.75,00000664.15,00000570.70,00000597.70,000000000022200,            28350,              567,              346,      505110732.50,       17490732.50
OPTIDX    ,NIFTY     ,07/10/2021,00017200.00,PE      ,00000001.75,00000001.75,00000000.05,00000000.05,000000001553800,         10487050,           209741,            31762,   180386117560.00,        8857560.00
OPTIDX    ,NIFTY     ,07/10/2021,00017250.00,CE      ,00000514.95,00000611.65,00000510.35,00000544.30,000000000018250,            43700,              874,              390,      777689920.00,       23864920.00
OPTIDX    ,NIFTY     ,07/10/2021,00017250.00,PE      ,00000001.55,00000001.85,00000000.05,00000000.10,000000000462900,          2580450,            51609,            10922,    44515286937.50,        2524437.50
OPTIDX    ,NIFTY     ,07/10/2021,00017300.00,CE      ,00000476.55,00000565.65,00000463.80,00000494.55,000000000034600,           134750,             2695,             1274,     2399903927.50,       68728927.50
OPTIDX    ,NIFTY     ,07/10/2021,00017300.00,PE      ,00000001.90,00000002.15,00000000.05,00000000.10,000000002132050,         14226700,           284534,            49859,   246137351700.00,       15441700.00
OPTIDX    ,NIFTY     ,07/10/2021,00017350.00,CE      ,00000432.95,00000514.70,00000414.65,00000444.80,000000000029500,            22550,              451,              237,      401572737.50,       10330237.50
OPTIDX    ,NIFTY     ,07/10/2021,00017350.00,PE      ,00000002.15,00000003.10,00000000.05,00000000.10,000000000527450,          5166950,           103339,            28010,    89653103470.00,        6520970.00
OPTIDX    ,NIFTY     ,07/10/2021,00017400.00,CE      ,00000362.45,00000464.05,00000362.20,00000395.15,000000000161350,           264350,             5287,             2751,     4707656545.00,      107966545.00
OPTIDX    ,NIFTY     ,07/10/2021,00017400.00,PE      ,00000002.35,00000004.00,00000000.05,00000000.10,000000004030250,         23431800,           468636,            75265,   407745075682.50,       31755682.50
OPTIDX    ,NIFTY     ,07/10/2021,00017450.00,CE      ,00000300.00,00000415.00,00000299.90,00000345.10,000000000060150,           188600,             3772,             1981,     3358653235.00,       67583235.00
OPTIDX    ,NIFTY     ,07/10/2021,00017450.00,PE      ,00000006.00,00000006.00,00000000.05,00000000.10,000000001109950,          9690300,           193806,            49656,   169111464622.50,       15729622.50
OPTIDX    ,NIFTY     ,07/10/2021,00017500.00,CE      ,00000225.00,00000366.00,00000225.00,00000295.70,000000000730200,          2118850,            42377,            21479,    37750567622.50,      670692622.50
OPTIDX    ,NIFTY     ,07/10/2021,00017500.00,PE      ,00000007.65,00000007.65,00000000.05,00000000.10,000000002499200,         32471300,           649426,           125509,   568309125752.50,       61375752.50
OPTIDX    ,NIFTY     ,07/10/2021,00017550.00,CE      ,00000218.05,00000315.45,00000211.25,00000246.25,000000000110050,           751050,            15021,             8118,    13377691127.50,      196763627.50
OPTIDX    ,NIFTY     ,07/10/2021,00017550.00,PE      ,00000009.90,00000009.90,00000000.05,00000000.15,000000000839100,         18172850,           363457,            90556,   318979496722.50,       45979222.50
OPTIDX    ,NIFTY     ,07/10/2021,00017600.00,CE      ,00000146.00,00000266.55,00000146.00,00000197.50,000000000280650,          7929000,           158580,            81491,   141253777477.50,     1703377477.50
OPTIDX    ,NIFTY     ,07/10/2021,00017600.00,PE      ,00000005.10,00000019.85,00000000.05,00000000.15,000000001835050,         52945750,          1058915,           260320,   932000566452.50,      155366452.50
OPTIDX    ,NIFTY     ,07/10/2021,00017650.00,CE      ,00000122.00,00000217.20,00000115.00,00000146.15,000000000166950,          8103850,           162077,            91589,   144358583382.50,     1325630882.50
OPTIDX    ,NIFTY     ,07/10/2021,00017650.00,PE      ,00000020.00,00000024.80,00000000.05,00000000.15,000000000964800,         42510550,           850211,           236775,   750488864602.50,      177657102.50
OPTIDX    ,NIFTY     ,07/10/2021,00017700.00,CE      ,00000102.35,00000167.30,00000069.00,00000096.35,000000000522000,         36209050,           724181,           401331,   645281031107.50,     4380846107.50
OPTIDX    ,NIFTY     ,07/10/2021,00017700.00,PE      ,00000090.00,00000090.00,00000000.05,00000000.20,000000002550900,        113771950,          2275439,           673542,  2014465237042.50,      701722042.50
OPTIDX    ,NIFTY     ,07/10/2021,00017750.00,CE      ,00000050.00,00000119.60,00000038.65,00000045.60,000000000874350,         49869100,           997382,           541019,   888924615525.00,     3748090525.00
OPTIDX    ,NIFTY     ,07/10/2021,00017750.00,PE      ,00000060.00,00000060.00,00000000.05,00000000.55,000000002510300,        131097450,          2621949,           850245,  2327996702250.00,     1016964750.00
OPTIDX    ,NIFTY     ,07/10/2021,00017800.00,CE      ,00000030.15,00000074.70,00000000.05,00000003.40,000000004949100,        236912200,          4738244,          2017714,  4225043614267.50,     8006454267.50
OPTIDX    ,NIFTY     ,07/10/2021,00017800.00,PE      ,00000100.10,00000112.80,00000002.35,00000007.60,000000003541800,        284804850,          5696097,          1976205,  5073796459495.00,     4270129495.00
OPTIDX    ,NIFTY     ,07/10/2021,00017850.00,CE      ,00000025.55,00000037.00,00000000.05,00000000.35,000000003153950,        228829500,          4576590,          1733352,  4088340381492.50,     3733806492.50
OPTIDX    ,NIFTY     ,07/10/2021,00017850.00,PE      ,00000235.00,00000235.00,00000012.45,00000053.45,000000001218550,        108702100,          2174042,           908870,  1944028106035.00,     3695621035.00
OPTIDX    ,NIFTY     ,07/10/2021,00017900.00,CE      ,00000009.00,00000021.35,00000000.05,00000000.20,000000003924350,        196319600,          3926392,          1025036,  3515381255367.50,     1260415367.50
OPTIDX    ,NIFTY     ,07/10/2021,00017900.00,PE      ,00000150.00,00000150.00,00000044.40,00000103.20,000000000569800,         47664400,           953288,           509095,   856774415452.50,     3581655452.50
OPTIDX    ,NIFTY     ,07/10/2021,00017950.00,CE      ,00000006.60,00000008.75,00000000.05,00000000.15,000000002002550,         68448050,          1368961,           329966,  1228811560400.00,      169062900.00
OPTIDX    ,NIFTY     ,07/10/2021,00017950.00,PE      ,00000168.70,00000195.30,00000087.20,00000153.95,000000000082450,          5643000,           112860,            67727,   101990974190.00,      699124190.00
OPTIDX    ,NIFTY     ,07/10/2021,00018000.00,CE      ,00000005.10,00000005.90,00000000.05,00000000.10,000000004650150,         64567950,          1291359,           262413,  1162321450597.50,       98350597.50
OPTIDX    ,NIFTY     ,07/10/2021,00018000.00,PE      ,00000228.05,00000243.25,00000136.05,00000204.35,000000000219150,          6510100,           130202,            70629,   118322506052.50,     1140706052.50
OPTIDX    ,NIFTY     ,07/10/2021,00018050.00,CE      ,00000004.90,00000004.90,00000000.05,00000000.10,000000001258050,         13217950,           264359,            54541,   238597175270.00,       13177770.00
OPTIDX    ,NIFTY     ,07/10/2021,00018050.00,PE      ,00000282.95,00000291.55,00000185.75,00000253.05,000000000034200,           633350,            12667,             7754,    11572986110.00,      141018610.00
OPTIDX    ,NIFTY     ,07/10/2021,00018100.00,CE      ,00000004.00,00000004.00,00000000.05,00000000.10,000000002669800,         20691250,           413825,            67219,   374528107865.00,       16482865.00
OPTIDX    ,NIFTY     ,07/10/2021,00018100.00,PE      ,00000325.55,00000339.35,00000234.95,00000303.85,000000000112750,           598550,            11971,             4904,    11001409557.50,      167654557.50
OPTIDX    ,NIFTY     ,07/10/2021,00018150.00,CE      ,00000001.75,00000002.30,00000000.05,00000000.10,000000000652100,          3405200,            68104,            11923,    61807180552.50,        2800552.50
OPTIDX    ,NIFTY     ,07/10/2021,00018150.00,PE      ,00000368.25,00000385.00,00000285.45,00000357.90,000000000008250,            47700,              954,              438,      880785562.50,       15030562.50
OPTIDX    ,NIFTY     ,07/10/2021,00018200.00,CE      ,00000002.30,00000002.30,00000000.05,00000000.05,000000002364050,         12126550,           242531,            32018,   220711366300.00,        8156300.00
OPTIDX    ,NIFTY     ,07/10/2021,00018200.00,PE      ,00000421.45,00000436.05,00000336.15,00000406.25,000000000015000,            86600,             1732,              965,     1608965900.00,       32845900.00
OPTIDX    ,NIFTY     ,07/10/2021,00018250.00,CE      ,00000001.95,00000002.10,00000000.05,00000000.10,000000000379900,          1401600,            28032,             5200,    25580058567.50,         858567.50
OPTIDX    ,NIFTY     ,07/10/2021,00018250.00,PE      ,00000458.40,00000463.10,00000389.65,00000456.35,000000000004000,            22650,              453,              245,      423068987.50,        9706487.50
OPTIDX    ,NIFTY     ,07/10/2021,00018300.00,CE      ,00000002.20,00000002.20,00000000.05,00000000.10,000000001945200,          8306400,           166128,            26715,   152011963652.50,        4843652.50
OPTIDX    ,NIFTY     ,07/10/2021,00018300.00,PE      ,00000539.10,00000539.10,00000438.80,00000505.05,000000000006100,            31650,              633,              309,      594453957.50,       15258957.50
OPTIDX    ,NIFTY     ,07/10/2021,00018350.00,CE      ,00000001.25,00000001.40,00000000.05,00000000.15,000000000300650,           722100,            14442,             2759,    13250971305.00,         436305.00
OPTIDX    ,NIFTY     ,07/10/2021,00018350.00,PE      ,00000542.95,00000559.40,00000487.65,00000554.35,000000000000900,             6600,              132,              077,      124493875.00,        3383875.00
OPTIDX    ,NIFTY     ,07/10/2021,00018400.00,CE      ,00000001.45,00000001.90,00000000.05,00000000.10,000000000945100,          3862550,            77251,            16243,    71072779407.50,        1859407.50
OPTIDX    ,NIFTY     ,07/10/2021,00018400.00,PE      ,00000612.95,00000631.55,00000542.65,00000604.60,000000000001100,             5700,              114,              051,      108182040.00,        3302040.00
OPTIDX    ,NIFTY     ,07/10/2021,00018450.00,CE      ,00000001.90,00000001.90,00000000.05,00000000.15,000000000183100,           433500,             8670,             1381,     7998297855.00,         222855.00
OPTIDX    ,NIFTY     ,07/10/2021,00018450.00,PE      ,00000645.75,00000645.75,00000619.45,00000619.45,000000000000500,              100,              002,              002,        1908260.00,          63260.00
OPTIDX    ,NIFTY     ,07/10/2021,00018500.00,CE      ,00000000.70,00000001.40,00000000.05,00000000.10,000000002013700,          7617300,           152346,            21512,   140923544372.50,        3494372.50
OPTIDX    ,NIFTY     ,07/10/2021,00018500.00,PE      ,00000720.00,00000720.00,00000643.00,00000703.50,000000000045150,            19000,              380,              263,      364301480.00,       12801480.00
OPTIDX    ,NIFTY     ,07/10/2021,00018550.00,CE      ,00000001.10,00000001.15,00000000.05,00000000.15,000000000090350,           212050,             4241,              985,     3933609337.50,          81837.50
OPTIDX    ,NIFTY     ,07/10/2021,00018550.00,PE      ,00000743.15,00000758.10,00000743.15,00000753.10,000000000000100,              300,              006,              004,        5790927.50,         225927.50
OPTIDX    ,NIFTY     ,07/10/2021,00018600.00,CE      ,00000001.65,00000003.60,00000000.05,00000000.10,000000000392250,          1927550,            38551,             9456,    35853172217.50,         742217.50
OPTIDX    ,NIFTY     ,07/10/2021,00018600.00,PE      ,00000795.75,00000795.75,00000770.90,00000770.90,000000000000200,              150,              003,              003,        2907305.00,         117305.00
OPTIDX    ,NIFTY     ,07/10/2021,00018650.00,CE      ,00000002.45,00000002.45,00000000.05,00000000.05,000000000063600,           529650,            10593,             9502,     9878135807.50,         163307.50
OPTIDX    ,NIFTY     ,07/10/2021,00018650.00,PE      ,00000863.05,00000863.05,00000821.55,00000821.55,000000000000150,              100,              002,              002,        1949230.00,          84230.00
OPTIDX    ,NIFTY     ,07/10/2021,00018700.00,CE      ,00000001.30,00000001.30,00000000.05,00000000.05,000000000807200,          1381700,            27634,             6625,    25838254462.50,         464462.50
OPTIDX    ,NIFTY     ,07/10/2021,00018700.00,PE      ,00000870.20,00000870.20,00000870.20,00000870.20,000000000000150,              050,              001,              001,         978510.00,          43510.00
OPTIDX    ,NIFTY     ,07/10/2021,00018750.00,CE      ,00000001.05,00000001.05,00000000.05,00000000.05,000000000032100,            48950,              979,              469,      917822465.00,           9965.00
OPTIDX    ,NIFTY     ,07/10/2021,00018800.00,CE      ,00000000.55,00000001.60,00000000.05,00000000.05,000000000463850,           873800,            17476,             4147,    16427729165.00,         289165.00
OPTIDX    ,NIFTY     ,07/10/2021,00018800.00,PE      ,00000985.40,00001000.00,00000950.10,00001000.00,000000000000150,              250,              005,              004,        4944530.00,         244530.00
OPTIDX    ,NIFTY     ,07/10/2021,00018850.00,CE      ,00000001.35,00000001.35,00000000.05,00000000.05,000000000023850,            97300,             1946,              950,     1834130442.50,          25442.50
OPTIDX    ,NIFTY     ,07/10/2021,00018900.00,CE      ,00000001.70,00000001.70,00000000.05,00000000.05,000000000220200,           554150,            11083,             3231,    10473599267.50,         164267.50
OPTIDX    ,NIFTY     ,07/10/2021,00018950.00,CE      ,00000001.00,00000001.00,00000000.05,00000000.05,000000000014050,           395200,             7904,             7400,     7489108330.00,          68330.00
OPTIDX    ,NIFTY     ,07/10/2021,00019000.00,CE      ,00000000.75,00000000.90,00000000.05,00000000.10,000000001871500,          4234050,            84681,            16777,    80448300580.00,        1350580.00
OPTIDX    ,NIFTY     ,07/10/2021,00019000.00,PE      ,00001168.70,00001189.30,00001145.50,00001157.00,000000000000950,             3850,              077,              039,       77644560.00,        4494560.00
OPTIDX    ,NIFTY     ,07/10/2021,00019050.00,CE      ,00000000.90,00000000.90,00000000.05,00000000.10,000000000020850,           519950,            10399,             9124,     9905112582.50,          65082.50
OPTIDX    ,NIFTY     ,07/10/2021,00019100.00,CE      ,00000000.85,00000001.00,00000000.05,00000000.05,000000000353500,          1419100,            28382,             3435,    27105073160.00,         263160.00
OPTIDX    ,NIFTY     ,07/10/2021,00019100.00,PE      ,00001246.95,00001246.95,00001246.95,00001246.95,000000000000100,              050,              001,              001,        1017347.50,          62347.50
OPTIDX    ,NIFTY     ,07/10/2021,00019150.00,CE      ,00000000.55,00000000.75,00000000.05,00000000.05,000000000024650,           212750,             4255,             3354,     4074193200.00,          30700.00
OPTIDX    ,NIFTY     ,07/10/2021,00019200.00,CE      ,00000000.75,00000000.80,00000000.05,00000000.05,000000000241700,           782450,            15649,             1660,    15023193990.00,         153990.00
OPTIDX    ,NIFTY     ,07/10/2021,00019250.00,CE      ,00000000.80,00000000.80,00000000.05,00000000.05,000000000024100,           184850,             3697,             1621,     3558399140.00,          36640.00
OPTIDX    ,NIFTY     ,07/10/2021,00019300.00,CE      ,00000000.85,00000000.85,00000000.05,00000000.05,000000001082350,           772100,            15442,             3080,    14901763632.50,         233632.50
