INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,07/10/2021,00014750.00,CE      ,00002902.25,00002962.25,00002902.25,00002923.55,000000000001650,              150,              003,              003,        2651902.50,         439402.50
OPTIDX    ,NIFTY     ,07/10/2021,00014750.00,PE      ,00000000.50,00000000.80,00000000.35,00000000.45,000000000156900,           352100,             7042,             3399,     5193671880.00,         196880.00
OPTIDX    ,NIFTY     ,07/10/2021,00014800.00,PE      ,00000001.40,00000001.40,00000000.35,00000000.40,000000000039700,           302700,             6054,             4779,     4480148665.00,         188665.00
OPTIDX    ,NIFTY     ,07/10/2021,00014850.00,PE      ,00000000.75,00000001.65,00000000.40,00000000.60,000000000075550,            43950,              879,              122,      652687237.50,          29737.50
OPTIDX    ,NIFTY     ,07/10/2021,00014900.00,PE      ,00000000.70,00000000.95,00000000.35,00000000.50,000000000006600,            83850,             1677,             1396,     1249420632.50,          55632.50
OPTIDX    ,NIFTY     ,07/10/2021,00014950.00,PE      ,00000000.75,00000000.80,00000000.50,00000000.65,000000000001850,             1500,              030,              005,       22426180.00,           1180.00
OPTIDX    ,NIFTY     ,07/10/2021,00015000.00,PE      ,00000000.95,00000001.00,00000000.40,00000000.55,000000000418000,           308450,             6169,             2624,     4626953197.50,         203197.50
OPTIDX    ,NIFTY     ,07/10/2021,00015050.00,PE      ,00000001.10,00000001.10,00000000.40,00000000.65,000000000005550,           332500,             6650,             6291,     5004345122.50,         220122.50
OPTIDX    ,NIFTY     ,07/10/2021,00015100.00,PE      ,00000002.00,00000002.00,00000000.50,00000000.65,000000000001350,            51350,             1027,              735,      775426727.50,          41727.50
OPTIDX    ,NIFTY     ,07/10/2021,00015150.00,PE      ,00000000.90,00000001.10,00000000.35,00000000.90,000000000000200,           131450,             2629,             2320,     1991558437.50,          90937.50
OPTIDX    ,NIFTY     ,07/10/2021,00015200.00,PE      ,00000001.10,00000001.20,00000000.55,00000000.60,000000000004800,            25350,              507,              104,      385341350.00,          21350.00
OPTIDX    ,NIFTY     ,07/10/2021,00015250.00,PE      ,00000001.00,00000001.00,00000000.50,00000000.60,000000000000250,             4300,              086,              047,       65578260.00,           3260.00
OPTIDX    ,NIFTY     ,07/10/2021,00015300.00,PE      ,00000000.90,00000001.15,00000000.60,00000000.65,000000000003100,            21950,              439,              084,      335853210.00,          18210.00
OPTIDX    ,NIFTY     ,07/10/2021,00015350.00,PE      ,00000001.00,00000001.10,00000000.50,00000000.60,000000000009250,             9200,              184,              042,      141227897.50,           7897.50
OPTIDX    ,NIFTY     ,07/10/2021,00015400.00,PE      ,00000001.90,00000001.90,00000000.60,00000000.65,000000000015050,            29950,              599,              093,      461254972.50,          24972.50
OPTIDX    ,NIFTY     ,07/10/2021,00015450.00,PE      ,00000001.10,00000001.10,00000000.50,00000000.50,000000000002650,              400,              008,              006,        6180315.00,            315.00
OPTIDX    ,NIFTY     ,07/10/2021,00015500.00,CE      ,00002200.00,00002200.00,00002200.00,00002200.00,000000000001600,              050,              001,              001,         885000.00,         110000.00
OPTIDX    ,NIFTY     ,07/10/2021,00015500.00,PE      ,00000001.15,00000001.15,00000000.45,00000000.60,000000000434050,           495200,             9904,             7876,     7675956215.00,         356215.00
OPTIDX    ,NIFTY     ,07/10/2021,00015550.00,PE      ,00000000.95,00000000.95,00000000.75,00000000.85,000000000000050,             2350,              047,              028,       36544435.00,           1935.00
OPTIDX    ,NIFTY     ,07/10/2021,00015600.00,PE      ,00000001.00,00000001.50,00000000.65,00000000.75,000000000015400,           243100,             4862,             4360,     3792542292.50,         182292.50
OPTIDX    ,NIFTY     ,07/10/2021,00015650.00,PE      ,00000000.95,00000001.00,00000000.75,00000000.90,000000000000200,             1550,              031,              018,       24258865.00,           1365.00
OPTIDX    ,NIFTY     ,07/10/2021,00015700.00,PE      ,00000001.40,00000001.40,00000000.60,00000000.75,000000000006100,            94900,             1898,             1372,     1490015865.00,          85865.00
OPTIDX    ,NIFTY     ,07/10/2021,00015750.00,CE      ,00001987.55,00002118.80,00001987.55,00002053.20,000000000000100,              200,              004,              002,        3560635.00,         410635.00
OPTIDX    ,NIFTY     ,07/10/2021,00015750.00,PE      ,00000001.00,00000001.05,00000000.45,00000000.80,000000000000200,            62900,             1258,             1247,      990737535.00,          62535.00
OPTIDX    ,NIFTY     ,07/10/2021,00015800.00,CE      ,00001970.25,00001998.15,00001970.25,00001998.15,000000000000600,              100,              002,              002,        1778420.00,         198420.00
OPTIDX    ,NIFTY     ,07/10/2021,00015800.00,PE      ,00000000.85,00000001.30,00000000.50,00000000.60,000000000132450,           296200,             5924,              831,     4680162130.00,         202130.00
OPTIDX    ,NIFTY     ,07/10/2021,00015900.00,CE      ,00001840.00,00001872.25,00001840.00,00001872.25,000000000000850,              150,              003,              003,        2663112.50,         278112.50
OPTIDX    ,NIFTY     ,07/10/2021,00015900.00,PE      ,00000001.50,00000001.70,00000000.75,00000000.80,000000000025500,            92050,             1841,             1254,     1463689020.00,          94020.00
OPTIDX    ,NIFTY     ,07/10/2021,00015950.00,PE      ,00000002.00,00000002.00,00000000.45,00000000.80,000000000004750,           217250,             4345,             4124,     3465367825.00,         230325.00
OPTIDX    ,NIFTY     ,07/10/2021,00016000.00,CE      ,00001673.55,00001820.00,00001673.55,00001820.00,000000000013000,              550,              011,              010,        9763365.00,         963365.00
OPTIDX    ,NIFTY     ,07/10/2021,00016000.00,PE      ,00000002.00,00000002.00,00000000.75,00000000.85,000000000794700,           996550,            19931,             4313,    15945804170.00,        1004170.00
OPTIDX    ,NIFTY     ,07/10/2021,00016050.00,PE      ,00000001.45,00000001.45,00000000.80,00000001.10,000000000014700,            15700,              314,              155,      252001940.00,          16940.00
OPTIDX    ,NIFTY     ,07/10/2021,00016100.00,PE      ,00000001.30,00000001.35,00000000.85,00000000.95,000000000098300,           241100,             4822,             1315,     3881965432.50,         255432.50
OPTIDX    ,NIFTY     ,07/10/2021,00016150.00,PE      ,00000001.30,00000001.30,00000000.85,00000001.05,000000000008800,            14650,              293,              142,      236612497.50,          14997.50
OPTIDX    ,NIFTY     ,07/10/2021,00016200.00,PE      ,00000001.30,00000001.40,00000000.90,00000001.05,000000000178000,           361900,             7238,             2200,     5863187730.00,         407730.00
OPTIDX    ,NIFTY     ,07/10/2021,00016250.00,PE      ,00000001.15,00000001.55,00000000.75,00000000.95,000000000016850,            42800,              856,              370,      695547195.00,          47195.00
OPTIDX    ,NIFTY     ,07/10/2021,00016300.00,CE      ,00001470.00,00001475.00,00001470.00,00001475.00,000000000002500,              200,              004,              004,        3554720.00,         294720.00
OPTIDX    ,NIFTY     ,07/10/2021,00016300.00,PE      ,00000001.30,00000001.50,00000001.00,00000001.10,000000000220300,           867450,            17349,             3925,    14140452357.50,        1017357.50
OPTIDX    ,NIFTY     ,07/10/2021,00016350.00,PE      ,00000001.50,00000001.70,00000000.90,00000001.10,000000000019350,            67600,             1352,              575,     1105347160.00,          87160.00
OPTIDX    ,NIFTY     ,07/10/2021,00016400.00,CE      ,00001365.00,00001365.00,00001364.00,00001364.85,000000000002800,              300,              006,              006,        5329432.50,         409432.50
OPTIDX    ,NIFTY     ,07/10/2021,00016400.00,PE      ,00000001.40,00000001.85,00000000.95,00000001.15,000000000399600,          1956950,            39139,             8346,    32096513480.00,        2533480.00
OPTIDX    ,NIFTY     ,07/10/2021,00016450.00,PE      ,00000001.70,00000001.95,00000001.05,00000001.20,000000000029450,            63900,             1278,              384,     1051248827.50,          93827.50
OPTIDX    ,NIFTY     ,07/10/2021,00016500.00,CE      ,00001170.00,00001317.60,00001153.55,00001317.60,000000000006350,              750,              015,              010,       13289045.00,         914045.00
OPTIDX    ,NIFTY     ,07/10/2021,00016500.00,PE      ,00000001.75,00000002.15,00000001.15,00000001.25,000000001788650,          5356300,           107126,            23798,    88386689415.00,        7739415.00
OPTIDX    ,NIFTY     ,07/10/2021,00016550.00,PE      ,00000002.00,00000002.15,00000001.15,00000001.25,000000000146800,           136800,             2736,              779,     2264249045.00,         209045.00
OPTIDX    ,NIFTY     ,07/10/2021,00016600.00,CE      ,00001052.00,00001155.00,00001052.00,00001155.00,000000000005400,              550,              011,              011,        9722615.00,         592615.00
OPTIDX    ,NIFTY     ,07/10/2021,00016600.00,PE      ,00000002.40,00000002.50,00000001.20,00000001.30,000000000674550,          3159650,            63193,            16597,    52455414120.00,        5224120.00
OPTIDX    ,NIFTY     ,07/10/2021,00016650.00,CE      ,00001035.55,00001174.65,00001015.60,00001174.65,000000000000800,              300,              006,              005,        5320615.00,         325615.00
OPTIDX    ,NIFTY     ,07/10/2021,00016650.00,PE      ,00000001.20,00000002.60,00000001.20,00000001.45,000000000063700,           206850,             4137,             2131,     3444444250.00,         391750.00
OPTIDX    ,NIFTY     ,07/10/2021,00016700.00,CE      ,00000950.85,00000985.00,00000950.85,00000985.00,000000000013950,              500,              010,              009,        8835945.00,         485945.00
OPTIDX    ,NIFTY     ,07/10/2021,00016700.00,PE      ,00000002.85,00000002.85,00000001.40,00000001.50,000000000867000,          4131700,            82634,            20741,    69007101442.50,        7711442.50
OPTIDX    ,NIFTY     ,07/10/2021,00016750.00,PE      ,00000002.85,00000003.05,00000001.65,00000001.80,000000000101650,           301150,             6023,             2475,     5044899075.00,         636575.00
OPTIDX    ,NIFTY     ,07/10/2021,00016800.00,CE      ,00000886.95,00000973.00,00000850.00,00000968.00,000000000005650,              900,              018,              014,       15965952.50,         845952.50
OPTIDX    ,NIFTY     ,07/10/2021,00016800.00,PE      ,00000003.35,00000003.40,00000001.75,00000001.90,000000002116850,          8620600,           172412,            37610,   144846345017.50,       20265017.50
OPTIDX    ,NIFTY     ,07/10/2021,00016850.00,CE      ,00000836.80,00000836.80,00000812.95,00000824.60,000000000000450,              600,              012,              006,       10604922.50,         494922.50
OPTIDX    ,NIFTY     ,07/10/2021,00016850.00,PE      ,00000003.80,00000003.95,00000002.00,00000002.15,000000000109250,           356600,             7132,             3190,     6009607327.50,         897327.50
OPTIDX    ,NIFTY     ,07/10/2021,00016900.00,CE      ,00000758.40,00000930.70,00000758.40,00000921.30,000000000003950,              750,              015,              014,       13287755.00,         612755.00
OPTIDX    ,NIFTY     ,07/10/2021,00016900.00,PE      ,00000005.00,00000005.50,00000002.05,00000002.30,000000001421100,          6621750,           132435,            32116,   111925670857.50,       18095857.50
OPTIDX    ,NIFTY     ,07/10/2021,00016950.00,CE      ,00000880.05,00000880.05,00000880.05,00000880.05,000000000004650,              050,              001,              001,         891502.50,          44002.50
OPTIDX    ,NIFTY     ,07/10/2021,00016950.00,PE      ,00000004.30,00000004.85,00000002.25,00000002.50,000000000237700,          1021750,            20435,             8561,    17321817457.50,        3154957.50
OPTIDX    ,NIFTY     ,07/10/2021,00017000.00,CE      ,00000656.00,00000840.40,00000645.05,00000834.20,000000000178500,           193050,             3861,             2190,     3425288195.00,      143438195.00
OPTIDX    ,NIFTY     ,07/10/2021,00017000.00,PE      ,00000004.15,00000006.90,00000002.30,00000002.80,000000003204150,         16747000,           334940,            74215,   284754942182.50,       55942182.50
OPTIDX    ,NIFTY     ,07/10/2021,00017050.00,CE      ,00000594.50,00000786.00,00000594.50,00000785.40,000000000001300,             2800,              056,              023,       49523490.00,        1783490.00
OPTIDX    ,NIFTY     ,07/10/2021,00017050.00,PE      ,00000004.95,00000006.25,00000002.10,00000003.00,000000000311000,          2618300,            52366,            19661,    44652118575.00,       10103575.00
OPTIDX    ,NIFTY     ,07/10/2021,00017100.00,CE      ,00000547.90,00000739.95,00000547.00,00000734.00,000000000014400,            18700,              374,              245,      331389310.00,       11619310.00
OPTIDX    ,NIFTY     ,07/10/2021,00017100.00,PE      ,00000006.00,00000007.90,00000002.90,00000003.45,000000002080350,         11056500,           221130,            63833,   189112061035.00,       45911035.00
OPTIDX    ,NIFTY     ,07/10/2021,00017150.00,CE      ,00000515.45,00000689.00,00000515.45,00000684.60,000000000002850,             1550,              031,              027,       27470362.50,         887862.50
OPTIDX    ,NIFTY     ,07/10/2021,00017150.00,PE      ,00000006.50,00000008.60,00000003.25,00000003.75,000000000410000,          3651800,            73036,            27191,    62646676592.50,       18306592.50
OPTIDX    ,NIFTY     ,07/10/2021,00017200.00,CE      ,00000453.40,00000640.95,00000446.35,00000633.70,000000000040300,           120500,             2410,             1484,     2136977597.50,       64377597.50
OPTIDX    ,NIFTY     ,07/10/2021,00017200.00,PE      ,00000006.70,00000010.25,00000003.50,00000004.25,000000002780000,         17404000,           348080,            94196,   299444869040.00,       96069040.00
OPTIDX    ,NIFTY     ,07/10/2021,00017250.00,CE      ,00000406.45,00000588.15,00000402.20,00000586.25,000000000036250,            11750,              235,              136,      208327625.00,        5640125.00
OPTIDX    ,NIFTY     ,07/10/2021,00017250.00,PE      ,00000008.40,00000012.55,00000004.20,00000004.90,000000000542250,          6967100,           139342,            48405,   120230415037.50,       47940037.50
OPTIDX    ,NIFTY     ,07/10/2021,00017300.00,CE      ,00000358.10,00000543.80,00000353.15,00000536.40,000000000084950,           264000,             5280,             3356,     4685113012.50,      117913012.50
OPTIDX    ,NIFTY     ,07/10/2021,00017300.00,PE      ,00000012.00,00000015.95,00000005.00,00000005.60,000000002000050,         17958000,           359160,           121670,   310822713007.50,      149313007.50
OPTIDX    ,NIFTY     ,07/10/2021,00017350.00,CE      ,00000312.55,00000494.35,00000311.00,00000486.95,000000000024250,            77250,             1545,              918,     1370441142.50,       30153642.50
OPTIDX    ,NIFTY     ,07/10/2021,00017350.00,PE      ,00000024.65,00000024.80,00000005.75,00000006.50,000000000816200,         10477550,           209551,            66354,   181894003995.00,      108511495.00
OPTIDX    ,NIFTY     ,07/10/2021,00017400.00,CE      ,00000265.50,00000446.30,00000262.25,00000436.25,000000000325700,          1145600,            22912,            12006,    20310132287.50,      376692287.50
OPTIDX    ,NIFTY     ,07/10/2021,00017400.00,PE      ,00000025.00,00000026.95,00000007.00,00000007.80,000000003480250,         28648950,           572979,           175516,   498884765752.50,      393035752.50
OPTIDX    ,NIFTY     ,07/10/2021,00017450.00,CE      ,00000225.60,00000396.35,00000221.30,00000388.45,000000000095250,           446200,             8924,             7260,     7907345337.50,      121155337.50
OPTIDX    ,NIFTY     ,07/10/2021,00017450.00,PE      ,00000029.30,00000035.00,00000008.15,00000009.10,000000001752300,         14962450,           299249,           107961,   261353501867.50,      258749367.50
OPTIDX    ,NIFTY     ,07/10/2021,00017500.00,CE      ,00000192.15,00000350.00,00000177.60,00000339.80,000000001145850,          7179200,           143584,            71857,   127407569960.00,     1771569960.00
OPTIDX    ,NIFTY     ,07/10/2021,00017500.00,PE      ,00000039.00,00000046.50,00000010.25,00000011.35,000000004047850,         40026000,           800520,           284465,   701431092547.50,      976092547.50
OPTIDX    ,NIFTY     ,07/10/2021,00017550.00,CE      ,00000171.70,00000302.75,00000144.20,00000293.90,000000000174700,          2407150,            48143,            29725,    42725035712.50,      479553212.50
OPTIDX    ,NIFTY     ,07/10/2021,00017550.00,PE      ,00000047.70,00000060.60,00000012.50,00000014.20,000000001291150,         18157150,           363143,           157242,   319226483615.00,      568501115.00
OPTIDX    ,NIFTY     ,07/10/2021,00017600.00,CE      ,00000150.00,00000256.00,00000106.00,00000246.55,000000001269100,         25362050,           507241,           281306,   450459536865.00,     4087456865.00
OPTIDX    ,NIFTY     ,07/10/2021,00017600.00,PE      ,00000066.00,00000083.00,00000016.05,00000018.25,000000004745050,         60337500,          1206750,           501991,  1064575354672.50,     2635354672.50
OPTIDX    ,NIFTY     ,07/10/2021,00017650.00,CE      ,00000119.95,00000211.75,00000085.25,00000201.95,000000000444100,         17445150,           348903,           194264,   310073820097.50,     2166922597.50
OPTIDX    ,NIFTY     ,07/10/2021,00017650.00,PE      ,00000098.55,00000100.85,00000021.50,00000024.20,000000001751800,         32037250,           640745,           302931,   567350448775.00,     1892986275.00
OPTIDX    ,NIFTY     ,07/10/2021,00017700.00,CE      ,00000088.65,00000169.75,00000063.30,00000160.65,000000002487400,         76219350,          1524387,           719449,  1356789252087.50,     7706757087.50
OPTIDX    ,NIFTY     ,07/10/2021,00017700.00,PE      ,00000512.00,00000512.00,00000029.00,00000032.55,000000004419200,         63424450,          1268489,           588477,  1127187817840.00,     4575052840.00
OPTIDX    ,NIFTY     ,07/10/2021,00017750.00,CE      ,00000064.30,00000130.80,00000045.40,00000123.20,000000000932950,         36072400,           721448,           375010,   643226480880.00,     2941380880.00
OPTIDX    ,NIFTY     ,07/10/2021,00017750.00,PE      ,00000157.95,00000159.35,00000040.00,00000044.15,000000001430950,         21700100,           434002,           195702,   386786939185.00,     1610164185.00
OPTIDX    ,NIFTY     ,07/10/2021,00017800.00,CE      ,00000044.90,00000096.00,00000031.25,00000089.75,000000003826250,         74934100,          1498682,           656036,  1338514398317.50,     4687418317.50
OPTIDX    ,NIFTY     ,07/10/2021,00017800.00,PE      ,00000175.00,00000196.20,00000055.35,00000061.10,000000002552950,         31175950,           623519,           287365,   557839055757.50,     2907145757.50
OPTIDX    ,NIFTY     ,07/10/2021,00017850.00,CE      ,00000028.60,00000067.25,00000020.45,00000062.55,000000001771200,         30562450,           611249,           266693,   546878802955.00,     1339070455.00
OPTIDX    ,NIFTY     ,07/10/2021,00017850.00,PE      ,00000230.20,00000235.05,00000077.75,00000083.60,000000000442950,          5742800,           114856,            64535,   103130165567.50,      621185567.50
OPTIDX    ,NIFTY     ,07/10/2021,00017900.00,CE      ,00000024.90,00000045.00,00000013.00,00000040.60,000000003595750,         50838400,          1016768,           350658,   911409614145.00,     1402254145.00
OPTIDX    ,NIFTY     ,07/10/2021,00017900.00,PE      ,00000271.75,00000277.80,00000104.65,00000111.65,000000000543400,          5562000,           111240,            57103,   100415996737.50,      856196737.50
OPTIDX    ,NIFTY     ,07/10/2021,00017950.00,CE      ,00000017.00,00000029.00,00000008.35,00000025.15,000000001479400,         24182200,           483644,           176407,   434489675355.00,      419185355.00
OPTIDX    ,NIFTY     ,07/10/2021,00017950.00,PE      ,00000317.65,00000318.60,00000138.80,00000146.65,000000000059700,           362800,             7256,             4180,     6575647247.50,       63387247.50
OPTIDX    ,NIFTY     ,07/10/2021,00018000.00,CE      ,00000010.00,00000018.00,00000005.70,00000015.20,000000006213050,         55252600,          1105052,           303740,   995149306407.50,      602506407.50
OPTIDX    ,NIFTY     ,07/10/2021,00018000.00,PE      ,00000364.35,00000371.00,00000178.20,00000186.20,000000000519250,          2798250,            55965,            24012,    51013408885.00,      644908885.00
OPTIDX    ,NIFTY     ,07/10/2021,00018050.00,CE      ,00000007.75,00000010.50,00000003.95,00000008.45,000000001890300,         16792800,           335856,           101777,   303220897152.50,      110857152.50
OPTIDX    ,NIFTY     ,07/10/2021,00018050.00,PE      ,00000415.25,00000416.80,00000222.00,00000231.00,000000000014450,            36750,              735,              516,      673165030.00,        9827530.00
OPTIDX    ,NIFTY     ,07/10/2021,00018100.00,CE      ,00000004.55,00000006.20,00000002.80,00000004.80,000000003281600,         21739550,           434791,           117094,   393575448800.00,       89593800.00
OPTIDX    ,NIFTY     ,07/10/2021,00018100.00,PE      ,00000459.40,00000462.00,00000266.40,00000273.90,000000000082750,           177950,             3559,             1569,     3274427877.50,       53532877.50
OPTIDX    ,NIFTY     ,07/10/2021,00018150.00,CE      ,00000003.90,00000003.90,00000001.70,00000003.05,000000001118550,          6133400,           122668,            37004,   111339517060.00,       18307060.00
OPTIDX    ,NIFTY     ,07/10/2021,00018150.00,PE      ,00000492.95,00000492.95,00000315.55,00000324.05,000000000003000,             6900,              138,              087,      127722992.50,        2487992.50
OPTIDX    ,NIFTY     ,07/10/2021,00018200.00,CE      ,00000001.70,00000002.80,00000001.70,00000002.20,000000002804850,         14407700,           288154,            64258,   262254422180.00,       34282180.00
OPTIDX    ,NIFTY     ,07/10/2021,00018200.00,PE      ,00000555.00,00000555.00,00000364.55,00000372.75,000000000022500,            58550,             1171,              729,     1091378790.00,       25768790.00
OPTIDX    ,NIFTY     ,07/10/2021,00018250.00,CE      ,00000002.35,00000002.40,00000001.50,00000001.65,000000000477750,          2662150,            53243,            21177,    48589474470.00,        5236970.00
OPTIDX    ,NIFTY     ,07/10/2021,00018250.00,PE      ,00000565.15,00000565.15,00000416.55,00000423.20,000000000003050,             2300,              046,              033,       42984477.50,        1009477.50
OPTIDX    ,NIFTY     ,07/10/2021,00018300.00,CE      ,00000001.80,00000002.30,00000001.30,00000001.40,000000002100650,         11174800,           223496,            55111,   204518880322.50,       20040322.50
OPTIDX    ,NIFTY     ,07/10/2021,00018300.00,PE      ,00000611.65,00000615.15,00000467.25,00000475.30,000000000007100,             3000,              060,              040,       56387400.00,        1487400.00
OPTIDX    ,NIFTY     ,07/10/2021,00018350.00,CE      ,00000002.05,00000002.20,00000001.10,00000001.30,000000000304200,           951400,            19028,             7978,    17459764945.00,        1574945.00
OPTIDX    ,NIFTY     ,07/10/2021,00018350.00,PE      ,00000670.85,00000670.95,00000522.35,00000523.10,000000000000950,             5250,              105,              023,       99730440.00,        3392940.00
OPTIDX    ,NIFTY     ,07/10/2021,00018400.00,CE      ,00000001.55,00000002.10,00000001.05,00000001.20,000000001085900,          4561350,            91227,            19199,    83935568982.50,        6728982.50
OPTIDX    ,NIFTY     ,07/10/2021,00018400.00,PE      ,00000730.00,00000730.00,00000571.05,00000571.05,000000000000750,              700,              014,              010,       13312450.00,         432450.00
OPTIDX    ,NIFTY     ,07/10/2021,00018450.00,CE      ,00000001.75,00000001.90,00000000.95,00000001.15,000000000187900,           314900,             6298,             2523,     5810334572.50,         429572.50
OPTIDX    ,NIFTY     ,07/10/2021,00018450.00,PE      ,00000797.70,00000797.70,00000761.50,00000761.50,000000000000600,              200,              004,              004,        3845090.00,         155090.00
OPTIDX    ,NIFTY     ,07/10/2021,00018500.00,CE      ,00000001.60,00000001.90,00000001.05,00000001.15,000000003305900,          7771600,           155432,            24486,   143785140365.00,       10540365.00
OPTIDX    ,NIFTY     ,07/10/2021,00018500.00,PE      ,00000855.00,00000855.00,00000665.50,00000670.85,000000000018800,            14950,              299,              131,      287764507.50,       11189507.50
OPTIDX    ,NIFTY     ,07/10/2021,00018550.00,CE      ,00000001.55,00000001.70,00000000.80,00000001.05,000000000071900,            81650,             1633,              744,     1514713315.00,         105815.00
OPTIDX    ,NIFTY     ,07/10/2021,00018600.00,CE      ,00000001.35,00000001.60,00000000.85,00000001.05,000000000569550,          1442400,            28848,             7256,    26830382275.00,        1742275.00
OPTIDX    ,NIFTY     ,07/10/2021,00018650.00,CE      ,00000001.40,00000001.65,00000000.70,00000001.00,000000000064200,            91150,             1823,              681,     1700057570.00,         110070.00
OPTIDX    ,NIFTY     ,07/10/2021,00018700.00,CE      ,00000001.25,00000001.50,00000000.70,00000000.90,000000000575350,          1951900,            39038,             8039,    36502645972.50,        2115972.50
OPTIDX    ,NIFTY     ,07/10/2021,00018750.00,CE      ,00000001.40,00000001.60,00000000.85,00000001.00,000000000057150,            43600,              872,              341,      817548742.50,          48742.50
OPTIDX    ,NIFTY     ,07/10/2021,00018750.00,PE      ,00000987.70,00000987.70,00000987.70,00000987.70,000000000000150,              050,              001,              001,         986885.00,          49385.00
OPTIDX    ,NIFTY     ,07/10/2021,00018800.00,CE      ,00000001.75,00000001.75,00000000.70,00000000.90,000000000496700,           711400,            14228,             3542,    13375095850.00,         775850.00
OPTIDX    ,NIFTY     ,07/10/2021,00018800.00,PE      ,00001148.00,00001148.00,00001148.00,00001148.00,000000000000200,              050,              001,              001,         997400.00,          57400.00
OPTIDX    ,NIFTY     ,07/10/2021,00018850.00,CE      ,00000001.40,00000001.60,00000000.70,00000000.90,000000000010450,            15400,              308,              181,      290306722.50,          16722.50
OPTIDX    ,NIFTY     ,07/10/2021,00018900.00,CE      ,00000001.40,00000001.45,00000000.70,00000000.90,000000000247050,           389700,             7794,             4083,     7365726527.50,         396527.50
OPTIDX    ,NIFTY     ,07/10/2021,00018950.00,CE      ,00000001.50,00000001.50,00000000.70,00000000.95,000000000016150,           642450,            12849,            11938,    12175122807.50,         695307.50
OPTIDX    ,NIFTY     ,07/10/2021,00019000.00,CE      ,00000001.20,00000001.40,00000000.60,00000000.90,000000003261650,          5350750,           107015,            18223,   101669483005.00,        5233005.00
OPTIDX    ,NIFTY     ,07/10/2021,00019000.00,PE      ,00001337.60,00001337.60,00001169.40,00001184.90,000000000003300,             1650,              033,              018,       33421965.00,        2071965.00
OPTIDX    ,NIFTY     ,07/10/2021,00019050.00,CE      ,00000001.15,00000001.85,00000000.65,00000000.80,000000000021150,           455350,             9107,             7755,     8674866250.00,         448750.00
OPTIDX    ,NIFTY     ,07/10/2021,00019050.00,PE      ,00001272.85,00001272.85,00001272.85,00001272.85,000000000000050,              050,              001,              001,        1016142.50,          63642.50
OPTIDX    ,NIFTY     ,07/10/2021,00019100.00,CE      ,00000001.05,00000001.40,00000000.65,00000000.85,000000000250850,           337250,             6745,             4185,     6441787387.50,         312387.50
OPTIDX    ,NIFTY     ,07/10/2021,00019150.00,CE      ,00000001.20,00000001.20,00000000.60,00000000.70,000000000016450,           215850,             4317,             3691,     4133738477.50,         210977.50
OPTIDX    ,NIFTY     ,07/10/2021,00019200.00,CE      ,00000001.30,00000001.30,00000000.55,00000000.70,000000000221600,           335200,             6704,             2512,     6436118720.00,         278720.00
OPTIDX    ,NIFTY     ,07/10/2021,00019250.00,CE      ,00000001.00,00000001.20,00000000.65,00000000.75,000000000018200,           117050,             2341,             1453,     2253307305.00,          94805.00
OPTIDX    ,NIFTY     ,07/10/2021,00019300.00,CE      ,00000001.05,00000001.20,00000000.45,00000000.60,000000001209750,           734000,            14680,             2052,    14166763160.00,         563160.00
OPTIDX    ,NIFTY     ,07/10/2021,00019350.00,CE      ,00000001.00,00000001.05,00000000.50,00000000.65,000000000638800,           197900,             3958,             1063,     3829513517.50,         148517.50
OPTIDX    ,FINNIFTY  ,07/10/2021,00014100.00,PE      ,00000000.20,00000003.00,00000000.20,00000003.00,000000000000040,              080,              002,              002,        1128128.00,            128.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017000.00,PE      ,00000001.30,00000002.95,00000001.30,00000001.55,000000000000640,              320,              008,              007,        5440516.00,            516.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017200.00,PE      ,00000004.00,00000004.00,00000001.65,00000002.85,000000000001200,              880,              022,              021,       15138362.00,           2362.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017300.00,PE      ,00000003.65,00000010.00,00000003.00,00000003.40,000000000007120,            10000,              250,              157,      173033856.00,          33856.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017400.00,PE      ,00000005.00,00000007.50,00000002.20,00000003.55,000000000003200,            13080,              327,              229,      227645792.00,          53792.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017500.00,PE      ,00000008.25,00000011.00,00000002.70,00000003.65,000000000001520,            11640,              291,              219,      203754854.00,          54854.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017600.00,PE      ,00000024.00,00000029.50,00000003.80,00000004.30,000000000003000,            11120,              278,              255,      195799096.00,          87096.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017700.00,PE      ,00000006.00,00000027.90,00000005.05,00000005.75,000000000002680,            11920,              298,              256,      211111030.00,         127030.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017800.00,PE      ,00000010.05,00000025.00,00000007.35,00000010.20,000000000001880,             5920,              148,              132,      105455908.00,          79908.00
