INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,28/10/2021,00018800.00,PE      ,00000973.10,00001155.20,00000963.00,00001155.20,000000000002500,              750,              015,              013,       14858410.00,         758410.00
OPTIDX    ,NIFTY     ,28/10/2021,00018850.00,CE      ,00000021.15,00000022.15,00000013.40,00000014.50,000000000010000,            28450,              569,              352,      536775025.00,         492525.00
OPTIDX    ,NIFTY     ,28/10/2021,00018850.00,PE      ,00001025.70,00001093.95,00001025.70,00001093.95,000000000000200,              200,              004,              003,        3981962.50,         211962.50
OPTIDX    ,NIFTY     ,28/10/2021,00018900.00,CE      ,00000019.70,00000020.20,00000012.40,00000013.30,000000000154600,           258550,             5171,             2931,     4890714197.50,        4119197.50
OPTIDX    ,NIFTY     ,28/10/2021,00018900.00,PE      ,00001081.20,00001141.95,00001066.15,00001096.15,000000000000950,              550,              011,              010,       10996215.00,         601215.00
OPTIDX    ,NIFTY     ,28/10/2021,00018950.00,CE      ,00000018.30,00000018.55,00000011.45,00000012.15,000000000013750,            11700,              234,              158,      221882140.00,         167140.00
OPTIDX    ,NIFTY     ,28/10/2021,00018950.00,PE      ,00001119.15,00001119.15,00001115.35,00001115.35,000000000000150,              200,              004,              003,        4013450.00,         223450.00
OPTIDX    ,NIFTY     ,28/10/2021,00019000.00,CE      ,00000023.00,00000023.00,00000010.15,00000011.25,000000001272900,           573300,            11466,             4934,    10900248630.00,        7548630.00
OPTIDX    ,NIFTY     ,28/10/2021,00019000.00,PE      ,00001178.95,00001395.95,00001148.00,00001368.20,000000000504450,            31450,              629,              458,      636566517.50,       39016517.50
OPTIDX    ,NIFTY     ,28/10/2021,00019050.00,CE      ,00000016.20,00000016.40,00000008.65,00000009.10,000000000006100,             5500,              110,              094,      104843835.00,          68835.00
OPTIDX    ,NIFTY     ,28/10/2021,00019050.00,PE      ,00001213.15,00001358.10,00001213.15,00001358.10,000000000000200,              200,              004,              003,        4067125.00,         257125.00
OPTIDX    ,NIFTY     ,28/10/2021,00019100.00,CE      ,00000010.05,00000013.70,00000008.60,00000009.35,000000000170450,           210600,             4212,             1994,     4024770412.50,        2310412.50
OPTIDX    ,NIFTY     ,28/10/2021,00019100.00,PE      ,00001272.05,00001335.00,00001270.15,00001335.00,000000000001000,              450,              009,              009,        9175885.00,         580885.00
OPTIDX    ,NIFTY     ,28/10/2021,00019150.00,CE      ,00000015.85,00000015.85,00000006.50,00000007.30,000000000009550,             7350,              147,              087,      140827695.00,          75195.00
OPTIDX    ,NIFTY     ,28/10/2021,00019150.00,PE      ,00001312.85,00001457.90,00001312.85,00001457.90,000000000000250,              200,              004,              003,        4107075.00,         277075.00
OPTIDX    ,NIFTY     ,28/10/2021,00019200.00,CE      ,00000010.35,00000011.90,00000007.60,00000008.10,000000000150450,           134600,             2692,             1375,     2585567837.50,        1247837.50
OPTIDX    ,NIFTY     ,28/10/2021,00019200.00,PE      ,00001354.95,00001434.35,00001349.00,00001388.25,000000000002950,              900,              018,              018,       18511390.00,        1231390.00
OPTIDX    ,NIFTY     ,28/10/2021,00019250.00,CE      ,00000011.30,00000011.30,00000006.25,00000008.35,000000000002550,             1400,              028,              018,       26962600.00,          12600.00
OPTIDX    ,NIFTY     ,28/10/2021,00019300.00,CE      ,00000010.95,00000010.95,00000007.00,00000007.60,000000000184000,           161850,             3237,             1303,     3125049160.00,        1344160.00
OPTIDX    ,NIFTY     ,28/10/2021,00019300.00,PE      ,00001455.20,00001680.00,00001448.50,00001652.05,000000000044950,             3650,              073,              053,       76114542.50,        5669542.50
OPTIDX    ,NIFTY     ,28/10/2021,00019350.00,CE      ,00000009.25,00000010.95,00000006.75,00000007.20,000000000060550,            42450,              849,              278,      821765405.00,         357905.00
OPTIDX    ,NIFTY     ,28/10/2021,00019350.00,PE      ,00001515.75,00001726.35,00001515.75,00001726.35,000000000002950,              350,              007,              006,        7345487.50,         572987.50
OPTIDX    ,NIFTY     ,03/11/2021,00015750.00,PE      ,00000020.60,00000020.60,00000005.00,00000015.00,000000000000250,              500,              010,              010,        7883120.00,           8120.00
OPTIDX    ,NIFTY     ,03/11/2021,00016500.00,PE      ,00000030.95,00000048.65,00000027.05,00000048.25,000000000002000,             1000,              020,              020,       16534927.50,          34927.50
OPTIDX    ,NIFTY     ,03/11/2021,00016800.00,PE      ,00000006.00,00000141.95,00000006.00,00000141.95,000000000000050,              150,              003,              003,        2529897.50,           9897.50
OPTIDX    ,NIFTY     ,03/11/2021,00017000.00,PE      ,00000075.00,00000113.80,00000068.60,00000103.90,000000000009050,            10400,              208,              166,      177677915.00,         877915.00
OPTIDX    ,NIFTY     ,03/11/2021,00017200.00,PE      ,00000117.45,00000126.45,00000108.45,00000108.45,000000000000300,              150,              003,              003,        2597617.50,          17617.50
OPTIDX    ,NIFTY     ,03/11/2021,00017300.00,PE      ,00000123.85,00000184.00,00000105.00,00000177.95,000000000003600,             2450,              049,              043,       42723657.50,         338657.50
OPTIDX    ,NIFTY     ,03/11/2021,00017400.00,PE      ,00000128.80,00000203.00,00000128.80,00000203.00,000000000000650,              550,              011,              008,        9664382.50,          94382.50
OPTIDX    ,NIFTY     ,03/11/2021,00017500.00,CE      ,00000509.30,00000509.30,00000395.00,00000395.00,000000000000400,              350,              007,              007,        6286165.00,         161165.00
OPTIDX    ,NIFTY     ,03/11/2021,00017500.00,PE      ,00000164.00,00000256.60,00000152.15,00000245.00,000000000001450,             2450,              049,              040,       43352667.50,         477667.50
OPTIDX    ,NIFTY     ,03/11/2021,00017600.00,CE      ,00000424.00,00000424.00,00000327.25,00000336.65,000000000000650,              350,              007,              007,        6296402.50,         136402.50
OPTIDX    ,NIFTY     ,03/11/2021,00017600.00,PE      ,00000301.95,00000301.95,00000301.95,00000301.95,000000000000100,              100,              002,              002,        1790195.00,          30195.00
OPTIDX    ,NIFTY     ,03/11/2021,00017650.00,CE      ,00000475.00,00000475.00,00000298.20,00000298.20,000000000000100,              100,              002,              002,        1803660.00,          38660.00
OPTIDX    ,NIFTY     ,03/11/2021,00017700.00,CE      ,00000368.20,00000381.65,00000275.30,00000283.05,000000000000950,              800,              016,              015,       14415482.50,         255482.50
OPTIDX    ,NIFTY     ,03/11/2021,00017700.00,PE      ,00000235.00,00000340.30,00000230.00,00000337.70,000000000000650,             1600,              032,              029,       28762695.00,         442695.00
OPTIDX    ,NIFTY     ,03/11/2021,00017750.00,PE      ,00000329.85,00000329.85,00000313.00,00000313.00,000000000000050,              100,              002,              002,        1807142.50,          32142.50
OPTIDX    ,NIFTY     ,03/11/2021,00017800.00,CE      ,00000320.00,00000324.40,00000229.35,00000235.75,000000000000950,             1300,              026,              025,       23490005.00,         350005.00
OPTIDX    ,NIFTY     ,03/11/2021,00017800.00,PE      ,00000279.70,00000374.25,00000279.70,00000374.25,000000000000200,              400,              008,              007,        7244807.50,         124807.50
OPTIDX    ,NIFTY     ,03/11/2021,00017850.00,PE      ,00000425.05,00000425.05,00000425.05,00000425.05,000000000000050,              050,              001,              001,         913752.50,          21252.50
OPTIDX    ,NIFTY     ,03/11/2021,00017900.00,CE      ,00000276.95,00000276.95,00000198.70,00000201.35,000000000001500,             2450,              049,              049,       44454642.50,         599642.50
OPTIDX    ,NIFTY     ,03/11/2021,00017900.00,PE      ,00000334.45,00000382.90,00000334.45,00000382.90,000000000000050,              100,              002,              002,        1825867.50,          35867.50
OPTIDX    ,NIFTY     ,03/11/2021,00017950.00,PE      ,00000358.70,00000358.70,00000358.70,00000358.70,000000000000050,              050,              001,              001,         915435.00,          17935.00
OPTIDX    ,NIFTY     ,03/11/2021,00018000.00,CE      ,00000225.05,00000236.60,00000152.00,00000163.15,000000000005000,             7000,              140,              120,      127372705.00,        1372705.00
OPTIDX    ,NIFTY     ,03/11/2021,00018000.00,PE      ,00000364.25,00000524.20,00000143.55,00000476.55,000000000001000,              500,              010,              010,        9190652.50,         190652.50
OPTIDX    ,NIFTY     ,03/11/2021,00018100.00,CE      ,00000179.50,00000183.00,00000125.05,00000127.90,000000000002700,             2600,              052,              046,       47477465.00,         417465.00
OPTIDX    ,NIFTY     ,03/11/2021,00018200.00,CE      ,00000164.00,00000164.00,00000110.00,00000114.75,000000000000550,              850,              017,              017,       15584612.50,         114612.50
OPTIDX    ,NIFTY     ,03/11/2021,00018300.00,CE      ,00000126.90,00000126.90,00000085.00,00000088.65,000000000001950,             2400,              048,              039,       44182200.00,         262200.00
OPTIDX    ,NIFTY     ,03/11/2021,00018500.00,CE      ,00000090.00,00000091.90,00000061.50,00000064.60,000000000011900,             8250,              165,              131,      153279740.00,         654740.00
OPTIDX    ,NIFTY     ,03/11/2021,00018600.00,CE      ,00000080.50,00000080.50,00000072.00,00000072.05,000000000000800,              350,              007,              006,        6536652.50,          26652.50
OPTIDX    ,NIFTY     ,03/11/2021,00018700.00,CE      ,00000060.00,00000060.00,00000043.90,00000043.90,000000000000850,              400,              008,              008,        7500210.00,          20210.00
OPTIDX    ,NIFTY     ,03/11/2021,00018800.00,CE      ,00000049.70,00000049.70,00000040.00,00000040.05,000000000003650,             1250,              025,              023,       23555400.00,          55400.00
OPTIDX    ,NIFTY     ,03/11/2021,00018900.00,CE      ,00000041.30,00000041.30,00000041.10,00000041.10,000000000002100,              100,              002,              002,        1894120.00,           4120.00
OPTIDX    ,NIFTY     ,03/11/2021,00019000.00,CE      ,00000033.15,00000036.00,00000028.25,00000028.95,000000000007400,             4550,              091,              057,       86601700.00,         151700.00
OPTIDX    ,NIFTY     ,03/11/2021,00019100.00,CE      ,00000030.00,00000030.00,00000030.00,00000030.00,000000000000050,              050,              001,              001,         956500.00,           1500.00
OPTIDX    ,NIFTY     ,11/11/2021,00016000.00,PE      ,00000025.00,00000025.00,00000025.00,00000025.00,000000000000250,              050,              001,              001,         801250.00,           1250.00
OPTIDX    ,NIFTY     ,11/11/2021,00017500.00,PE      ,00000239.80,00000270.30,00000222.15,00000270.30,000000000001200,             1650,              033,              008,       29267017.50,         392017.50
OPTIDX    ,NIFTY     ,11/11/2021,00017700.00,CE      ,00000406.00,00000406.00,00000405.00,00000405.00,000000000000150,              100,              002,              002,        1810550.00,          40550.00
OPTIDX    ,NIFTY     ,11/11/2021,00017900.00,PE      ,00000406.75,00000406.75,00000386.60,00000386.60,000000000000550,              600,              012,              003,       10982035.00,         242035.00
OPTIDX    ,NIFTY     ,11/11/2021,00018000.00,CE      ,00000285.20,00000286.50,00000207.65,00000209.35,000000000000950,             1150,              023,              022,       20973845.00,         273845.00
OPTIDX    ,NIFTY     ,18/11/2021,00016300.00,PE      ,00000001.00,00000001.00,00000001.00,00000001.00,000000000000000,              050,              001,              001,         815050.00,             50.00
OPTIDX    ,NIFTY     ,18/11/2021,00017500.00,PE      ,00000301.70,00000301.70,00000284.00,00000284.00,000000000005200,              150,              003,              002,        2668485.00,          43485.00
OPTIDX    ,NIFTY     ,18/11/2021,00018000.00,CE      ,00000395.80,00000395.80,00000264.05,00000264.05,000000000000150,              400,              008,              006,        7329380.00,         129380.00
OPTIDX    ,NIFTY     ,18/11/2021,00018300.00,PE      ,00000413.75,00000600.00,00000413.75,00000430.35,000000000000100,              150,              003,              003,        2817205.00,          72205.00
OPTIDX    ,NIFTY     ,18/11/2021,00019000.00,CE      ,00000069.95,00000069.95,00000069.95,00000069.95,000000000000100,              050,              001,              001,         953497.50,           3497.50
OPTIDX    ,NIFTY     ,25/11/2021,00015150.00,PE      ,00000028.00,00000034.00,00000025.00,00000033.00,000000000017250,             3500,              070,              035,       53118637.50,          93637.50
OPTIDX    ,NIFTY     ,25/11/2021,00015200.00,PE      ,00000029.50,00000034.00,00000029.50,00000033.95,000000000000950,              400,              008,              006,        6093035.00,          13035.00
OPTIDX    ,NIFTY     ,25/11/2021,00015300.00,PE      ,00000030.00,00000037.05,00000028.00,00000036.00,000000000017450,             2000,              040,              030,       30661352.50,          61352.50
OPTIDX    ,NIFTY     ,25/11/2021,00015400.00,PE      ,00000038.95,00000042.00,00000029.55,00000040.15,000000000005100,             2050,              041,              034,       31642605.00,          72605.00
OPTIDX    ,NIFTY     ,25/11/2021,00015500.00,CE      ,00002376.00,00002390.00,00002180.00,00002187.00,000000000005450,             1900,              038,              036,       33922657.50,        4472657.50
OPTIDX    ,NIFTY     ,25/11/2021,00015500.00,PE      ,00000033.00,00000043.75,00000030.15,00000042.45,000000000190500,            53800,             1076,              451,      835751482.50,        1851482.50
OPTIDX    ,NIFTY     ,25/11/2021,00015600.00,PE      ,00000030.10,00000045.75,00000030.10,00000039.70,000000000003350,             1400,              028,              013,       21898665.00,          58665.00
OPTIDX    ,NIFTY     ,25/11/2021,00015700.00,PE      ,00000037.50,00000044.50,00000033.55,00000044.50,000000000003100,             1050,              021,              011,       16527552.50,          42552.50
OPTIDX    ,NIFTY     ,25/11/2021,00015800.00,PE      ,00000033.10,00000044.00,00000033.10,00000044.00,000000000005250,             2800,              056,              056,       44342895.00,         102895.00
OPTIDX    ,NIFTY     ,25/11/2021,00015900.00,PE      ,00000043.00,00000058.35,00000039.50,00000056.80,000000000003100,             4650,              093,              072,       74170602.50,         235602.50
OPTIDX    ,NIFTY     ,25/11/2021,00016000.00,CE      ,00001900.45,00001914.80,00001701.20,00001701.20,000000000010600,             1000,              020,              018,       17805317.50,        1805317.50
OPTIDX    ,NIFTY     ,25/11/2021,00016000.00,PE      ,00000048.15,00000064.35,00000042.50,00000061.45,000000000157700,            78950,             1579,              690,     1267127502.50,        3927502.50
OPTIDX    ,NIFTY     ,25/11/2021,00016050.00,PE      ,00000045.00,00000064.50,00000045.00,00000064.50,000000000001250,             2000,              040,              040,       32194320.00,          94320.00
OPTIDX    ,NIFTY     ,25/11/2021,00016100.00,PE      ,00000046.85,00000069.50,00000046.05,00000067.50,000000000001200,             1500,              030,              027,       24230662.50,          80662.50
OPTIDX    ,NIFTY     ,25/11/2021,00016200.00,PE      ,00000053.50,00000077.35,00000050.90,00000075.45,000000000009950,            15150,              303,              199,      246348795.00,         918795.00
OPTIDX    ,NIFTY     ,25/11/2021,00016300.00,CE      ,00001605.00,00001605.00,00001605.00,00001605.00,000000000000350,              050,              001,              001,         895250.00,          80250.00
OPTIDX    ,NIFTY     ,25/11/2021,00016300.00,PE      ,00000059.70,00000086.00,00000056.50,00000082.20,000000000010850,            20800,              416,              307,      340466682.50,        1426682.50
OPTIDX    ,NIFTY     ,25/11/2021,00016400.00,CE      ,00001527.10,00001527.10,00001522.40,00001522.40,000000000000150,              100,              002,              002,        1792475.00,         152475.00
OPTIDX    ,NIFTY     ,25/11/2021,00016400.00,PE      ,00000066.25,00000099.20,00000063.35,00000095.10,000000000009850,            15950,              319,              204,      262768450.00,        1188450.00
OPTIDX    ,NIFTY     ,25/11/2021,00016450.00,PE      ,00000072.35,00000099.20,00000069.80,00000099.15,000000000000950,              750,              015,              015,       12399270.00,          61770.00
OPTIDX    ,NIFTY     ,25/11/2021,00016500.00,CE      ,00001441.35,00001448.00,00001238.50,00001257.45,000000000030200,            14450,              289,              238,      257452645.00,       19027645.00
OPTIDX    ,NIFTY     ,25/11/2021,00016500.00,PE      ,00000076.95,00000109.30,00000071.70,00000104.40,000000000490850,           259950,             5199,             3914,     4311132225.00,       21957225.00
OPTIDX    ,NIFTY     ,25/11/2021,00016550.00,PE      ,00000082.15,00000092.60,00000077.95,00000092.60,000000000001900,              650,              013,              011,       10810162.50,          52662.50
OPTIDX    ,NIFTY     ,25/11/2021,00016600.00,CE      ,00001340.95,00001351.95,00001214.00,00001214.00,000000000009150,             1100,              022,              021,       19713265.00,        1453265.00
OPTIDX    ,NIFTY     ,25/11/2021,00016600.00,PE      ,00000089.15,00000122.40,00000081.00,00000118.00,000000000048100,            46900,              938,              613,      783216147.50,        4676147.50
OPTIDX    ,NIFTY     ,25/11/2021,00016650.00,PE      ,00000096.45,00000131.15,00000090.25,00000127.80,000000000001700,              450,              009,              009,        7538045.00,          45545.00
OPTIDX    ,NIFTY     ,25/11/2021,00016700.00,CE      ,00001252.95,00001252.95,00001085.00,00001101.00,000000000002700,             1200,              024,              024,       21360897.50,        1320897.50
OPTIDX    ,NIFTY     ,25/11/2021,00016700.00,PE      ,00000082.05,00000139.50,00000082.05,00000136.10,000000000058150,            65050,             1301,              692,     1093421232.50,        7086232.50
OPTIDX    ,NIFTY     ,25/11/2021,00016750.00,PE      ,00000104.35,00000148.40,00000089.55,00000140.65,000000000002050,             1600,              032,              031,       26986962.50,         186962.50
OPTIDX    ,NIFTY     ,25/11/2021,00016800.00,CE      ,00001166.65,00001166.65,00001035.15,00001035.15,000000000004650,             1250,              025,              021,       22407302.50,        1407302.50
OPTIDX    ,NIFTY     ,25/11/2021,00016800.00,PE      ,00000109.95,00000156.45,00000103.35,00000151.00,000000000045500,            49350,              987,              667,      835336552.50,        6256552.50
OPTIDX    ,NIFTY     ,25/11/2021,00016850.00,PE      ,00000118.60,00000138.65,00000114.40,00000138.65,000000000001500,              500,              010,              009,        8485185.00,          60185.00
OPTIDX    ,NIFTY     ,25/11/2021,00016900.00,CE      ,00001094.20,00001094.20,00000935.00,00000935.00,000000000002950,             1000,              020,              018,       17957312.50,        1057312.50
OPTIDX    ,NIFTY     ,25/11/2021,00016900.00,PE      ,00000126.00,00000179.10,00000116.75,00000170.45,000000000041600,            54850,             1097,              753,      935072427.50,        8107427.50
OPTIDX    ,NIFTY     ,25/11/2021,00016950.00,PE      ,00000134.70,00000180.80,00000126.35,00000180.80,000000000001300,              950,              019,              019,       16237855.00,         135355.00
OPTIDX    ,NIFTY     ,25/11/2021,00017000.00,CE      ,00001015.00,00001021.00,00000831.50,00000848.45,000000000065250,            23950,              479,              383,      429450260.00,       22300260.00
OPTIDX    ,NIFTY     ,25/11/2021,00017000.00,PE      ,00000142.25,00000201.45,00000132.25,00000193.10,000000000373200,           296950,             5939,             4233,     5096001635.00,       47851635.00
OPTIDX    ,NIFTY     ,25/11/2021,00017050.00,PE      ,00000154.75,00000190.75,00000143.70,00000190.75,000000000001200,              650,              013,              013,       11186682.50,         104182.50
OPTIDX    ,NIFTY     ,25/11/2021,00017100.00,CE      ,00000935.70,00000935.70,00000804.50,00000804.50,000000000001550,              400,              008,              007,        7192157.50,         352157.50
OPTIDX    ,NIFTY     ,25/11/2021,00017100.00,PE      ,00000164.75,00000226.10,00000151.00,00000218.15,000000000044100,            56950,             1139,              885,      983976967.50,       10131967.50
OPTIDX    ,NIFTY     ,25/11/2021,00017150.00,PE      ,00000177.60,00000181.80,00000163.75,00000173.45,000000000001100,             1100,              022,              020,       19054982.50,         189982.50
OPTIDX    ,NIFTY     ,25/11/2021,00017200.00,CE      ,00000853.10,00000855.95,00000695.00,00000705.50,000000000007650,             2100,              042,              030,       37741957.50,        1621957.50
OPTIDX    ,NIFTY     ,25/11/2021,00017200.00,PE      ,00000187.35,00000255.65,00000172.85,00000248.60,000000000068900,            93750,             1875,             1162,     1631993940.00,       19493940.00
OPTIDX    ,NIFTY     ,25/11/2021,00017250.00,CE      ,00000717.55,00000717.60,00000717.55,00000717.60,000000000000200,              100,              002,              002,        1796757.50,          71757.50
OPTIDX    ,NIFTY     ,25/11/2021,00017250.00,PE      ,00000200.90,00000266.60,00000187.25,00000264.90,000000000001900,             2450,              049,              046,       42774570.00,         512070.00
OPTIDX    ,NIFTY     ,25/11/2021,00017300.00,CE      ,00000788.35,00000788.35,00000634.30,00000639.50,000000000004950,             2050,              041,              032,       36929407.50,        1464407.50
OPTIDX    ,NIFTY     ,25/11/2021,00017300.00,PE      ,00000215.40,00000290.45,00000199.00,00000279.75,000000000052100,            80000,             1600,             1120,     1403010092.50,       19010092.50
OPTIDX    ,NIFTY     ,25/11/2021,00017350.00,CE      ,00000713.65,00000729.80,00000621.20,00000621.20,000000000001000,              500,              010,              010,        9012200.00,         337200.00
OPTIDX    ,NIFTY     ,25/11/2021,00017350.00,PE      ,00000228.85,00000301.15,00000214.35,00000298.05,000000000002300,             1650,              033,              033,       29028837.50,         401337.50
OPTIDX    ,NIFTY     ,25/11/2021,00017400.00,CE      ,00000720.00,00000720.00,00000568.15,00000579.80,000000000037900,             5900,              118,              075,      106207372.50,        3547372.50
OPTIDX    ,NIFTY     ,25/11/2021,00017400.00,PE      ,00000245.10,00000330.00,00000228.25,00000318.30,000000000581150,           104800,             2096,             1449,     1851607322.50,       28087322.50
OPTIDX    ,NIFTY     ,25/11/2021,00017450.00,CE      ,00000683.80,00000683.80,00000541.85,00000541.85,000000000001300,             1100,              022,              022,       19902652.50,         707652.50
OPTIDX    ,NIFTY     ,25/11/2021,00017450.00,PE      ,00000259.30,00000327.05,00000243.40,00000327.05,000000000003250,             2150,              043,              042,       38087295.00,         569795.00
OPTIDX    ,NIFTY     ,25/11/2021,00017500.00,CE      ,00000646.40,00000659.05,00000508.95,00000520.30,000000000201500,           144400,             2888,             2487,     2614897780.00,       87897780.00
OPTIDX    ,NIFTY     ,25/11/2021,00017500.00,PE      ,00000278.60,00000369.65,00000258.05,00000356.65,000000000566350,           382300,             7646,             5123,     6806467017.50,      116217017.50
OPTIDX    ,NIFTY     ,25/11/2021,00017550.00,CE      ,00000615.00,00000621.30,00000485.80,00000494.85,000000000002350,             1750,              035,              027,       31640450.00,         927950.00
OPTIDX    ,NIFTY     ,25/11/2021,00017550.00,PE      ,00000293.45,00000381.90,00000275.70,00000373.95,000000000002750,             2850,              057,              049,       50922197.50,         904697.50
OPTIDX    ,NIFTY     ,25/11/2021,00017600.00,CE      ,00000577.40,00000590.65,00000452.70,00000462.85,000000000032600,            29500,              590,              401,      534292395.00,       15092395.00
OPTIDX    ,NIFTY     ,25/11/2021,00017600.00,PE      ,00000290.85,00000414.60,00000290.85,00000400.25,000000000061600,            77400,             1548,             1028,     1389818822.50,       27578822.50
OPTIDX    ,NIFTY     ,25/11/2021,00017650.00,CE      ,00000554.40,00000556.75,00000420.85,00000433.60,000000000003550,             2700,              054,              042,       48908897.50,        1253897.50
OPTIDX    ,NIFTY     ,25/11/2021,00017650.00,PE      ,00000329.20,00000438.05,00000311.40,00000413.55,000000000002850,             4150,              083,              074,       74834512.50,        1587012.50
OPTIDX    ,NIFTY     ,25/11/2021,00017700.00,CE      ,00000514.40,00000530.00,00000400.55,00000408.85,000000000051250,            46850,              937,              665,      850993120.00,       21748120.00
OPTIDX    ,NIFTY     ,25/11/2021,00017700.00,PE      ,00000351.15,00000460.00,00000331.00,00000447.15,000000000053950,            44550,              891,              673,      805940035.00,       17405035.00
OPTIDX    ,NIFTY     ,25/11/2021,00017750.00,CE      ,00000501.90,00000501.90,00000377.00,00000383.05,000000000003550,             6500,              130,              066,      118135545.00,        2760545.00
OPTIDX    ,NIFTY     ,25/11/2021,00017750.00,PE      ,00000366.50,00000481.75,00000362.35,00000461.80,000000000001800,             3200,              064,              056,       58100447.50,        1300447.50
OPTIDX    ,NIFTY     ,25/11/2021,00017800.00,CE      ,00000458.05,00000474.95,00000353.15,00000362.10,000000000070500,            57400,             1148,              803,     1045469400.00,       23749400.00
OPTIDX    ,NIFTY     ,25/11/2021,00017800.00,PE      ,00000395.00,00000508.75,00000372.00,00000495.20,000000000059050,            64200,             1284,              835,     1169942672.50,       27182672.50
OPTIDX    ,NIFTY     ,25/11/2021,00017850.00,CE      ,00000446.45,00000452.55,00000326.95,00000341.25,000000000002850,             5500,              110,              075,      100345237.50,        2170237.50
OPTIDX    ,NIFTY     ,25/11/2021,00017850.00,PE      ,00000484.05,00000528.65,00000386.35,00000528.65,000000000002050,             4350,              087,              068,       79540212.50,        1892712.50
OPTIDX    ,NIFTY     ,25/11/2021,00017900.00,CE      ,00000412.10,00000421.00,00000308.70,00000316.75,000000000028800,            47000,              940,              799,      858595277.50,       17295277.50
OPTIDX    ,NIFTY     ,25/11/2021,00017900.00,PE      ,00000435.95,00000563.55,00000416.25,00000547.15,000000000020200,            31500,              630,              507,      578164222.50,       14314222.50
OPTIDX    ,NIFTY     ,25/11/2021,00017950.00,CE      ,00000389.60,00000396.40,00000287.20,00000290.70,000000000003200,             9900,              198,              142,      181334792.50,        3629792.50
OPTIDX    ,NIFTY     ,25/11/2021,00017950.00,PE      ,00000453.35,00000538.75,00000453.35,00000538.75,000000000000200,              150,              003,              003,        2768087.50,          75587.50
OPTIDX    ,NIFTY     ,25/11/2021,00018000.00,CE      ,00000351.05,00000367.65,00000267.50,00000272.50,000000000258500,           323100,             6462,             4480,     5919096685.00,      103296685.00
OPTIDX    ,NIFTY     ,25/11/2021,00018000.00,PE      ,00000488.85,00000623.00,00000464.35,00000606.45,000000000125600,           151650,             3033,             1810,     2808562540.00,       78862540.00
OPTIDX    ,NIFTY     ,25/11/2021,00018050.00,CE      ,00000339.95,00000341.15,00000249.25,00000255.25,000000000000850,             2200,              044,              041,       40391157.50,         681157.50
OPTIDX    ,NIFTY     ,25/11/2021,00018050.00,PE      ,00000506.50,00000638.95,00000502.85,00000617.95,000000000000200,              450,              009,              009,        8371520.00,         249020.00
OPTIDX    ,NIFTY     ,25/11/2021,00018100.00,CE      ,00000319.75,00000319.75,00000230.20,00000233.75,000000000023950,            28800,              576,              394,      529036552.50,        7756552.50
OPTIDX    ,NIFTY     ,25/11/2021,00018100.00,PE      ,00000538.15,00000625.00,00000524.50,00000625.00,000000000002450,             4800,              096,              072,       89561215.00,        2681215.00
OPTIDX    ,NIFTY     ,25/11/2021,00018150.00,CE      ,00000224.35,00000316.55,00000222.30,00000226.30,000000000000800,             1250,              025,              023,       23006647.50,         319147.50
OPTIDX    ,NIFTY     ,25/11/2021,00018200.00,CE      ,00000277.45,00000280.30,00000197.60,00000202.65,000000000044900,            52100,             1042,              691,      960474140.00,       12254140.00
OPTIDX    ,NIFTY     ,25/11/2021,00018200.00,PE      ,00000593.85,00000748.60,00000590.40,00000737.40,000000000001900,             4300,              086,              061,       80998720.00,        2738720.00
OPTIDX    ,NIFTY     ,25/11/2021,00018250.00,CE      ,00000207.00,00000218.95,00000189.10,00000189.55,000000000003200,              500,              010,              010,        9226392.50,         101392.50
OPTIDX    ,NIFTY     ,25/11/2021,00018250.00,PE      ,00000700.55,00000700.55,00000700.55,00000700.55,000000000000050,              050,              001,              001,         947527.50,          35027.50
OPTIDX    ,NIFTY     ,25/11/2021,00018300.00,CE      ,00000240.25,00000241.80,00000164.80,00000171.80,000000000024000,            45750,              915,              689,      846416525.00,        9191525.00
OPTIDX    ,NIFTY     ,25/11/2021,00018300.00,PE      ,00000663.75,00000790.75,00000649.85,00000790.75,000000000000950,              950,              019,              018,       18030937.50,         645937.50
OPTIDX    ,NIFTY     ,25/11/2021,00018350.00,CE      ,00000198.50,00000226.25,00000159.75,00000159.75,000000000000850,             1050,              021,              020,       19475555.00,         208055.00
OPTIDX    ,NIFTY     ,25/11/2021,00018350.00,PE      ,00000677.65,00000677.65,00000677.65,00000677.65,000000000000050,              050,              001,              001,         951382.50,          33882.50
OPTIDX    ,NIFTY     ,25/11/2021,00018400.00,CE      ,00000191.50,00000209.30,00000140.65,00000146.10,000000000016300,            38250,              765,              617,      710522807.50,        6722807.50
OPTIDX    ,NIFTY     ,25/11/2021,00018400.00,PE      ,00000732.05,00000743.00,00000724.00,00000737.85,000000000000200,              450,              009,              009,        8610625.00,         330625.00
OPTIDX    ,NIFTY     ,25/11/2021,00018450.00,CE      ,00000193.50,00000193.50,00000125.05,00000132.75,000000000001250,             1550,              031,              031,       28853582.50,         256082.50
