INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,ADANIENT  ,28/10/2021,00001473.80,00001540.00,00001465.80,00001535.05,000000025745000,    13606605900.00,          9025000,             9025,             7911
FUTSTK    ,ADANIENT  ,25/11/2021,00001480.00,00001545.20,00001472.00,00001541.00,000000000356000,      379393800.00,           250000,              250,              240
FUTSTK    ,ADANIENT  ,30/12/2021,00001482.25,00001542.05,00001482.05,00001542.00,000000000013000,       15076700.00,            10000,              010,              010
FUTSTK    ,ADANIPORTS,28/10/2021,00000740.15,00000751.40,00000738.20,00000748.40,000000089232500,     6163030187.50,          8265000,             6612,             5444
FUTSTK    ,ADANIPORTS,25/11/2021,00000745.10,00000753.30,00000742.60,00000751.60,000000000703750,      218764250.00,           292500,              234,              202
FUTSTK    ,ADANIPORTS,30/12/2021,00000746.40,00000756.05,00000746.25,00000754.45,000000000032500,       42321937.50,            56250,              045,              041
FUTSTK    ,ALKEM     ,28/10/2021,00003968.85,00004070.45,00003968.85,00003992.95,000000000419400,      601244110.00,           149600,              748,              705
FUTSTK    ,ALKEM     ,25/11/2021,00004052.40,00004066.05,00003990.00,00004000.00,000000000007600,        8060600.00,             2000,              010,              009
FUTSTK    ,ALKEM     ,30/12/2021,00003998.15,00004009.20,00003998.15,00004009.20,000000000000600,        1601470.00,              400,              002,              002
FUTSTK    ,AMARAJABAT,28/10/2021,00000772.25,00000778.95,00000764.20,00000770.25,000000008793000,     2250571850.00,          2916000,             2916,             2774
FUTSTK    ,AMARAJABAT,25/11/2021,00000772.20,00000779.50,00000766.20,00000771.45,000000000363000,      133733500.00,           173000,              173,              169
FUTSTK    ,AMARAJABAT,30/12/2021,00000774.00,00000780.20,00000770.00,00000780.20,000000000022000,       11630500.00,            15000,              015,              015
FUTSTK    ,AMBUJACEM ,28/10/2021,00000406.00,00000411.50,00000403.65,00000408.20,000000017937000,     2107317750.00,          5166000,             1722,             1611
FUTSTK    ,AMBUJACEM ,25/11/2021,00000408.10,00000411.45,00000405.00,00000409.20,000000000528000,       93254250.00,           228000,              076,              076
FUTSTK    ,APLLTD    ,28/10/2021,00000795.50,00000811.25,00000793.00,00000797.75,000000002328150,      395479370.00,           493900,              898,              785
FUTSTK    ,APLLTD    ,25/11/2021,00000805.25,00000812.30,00000798.00,00000799.95,000000000069850,       20329980.00,            25300,              046,              046
FUTSTK    ,APLLTD    ,30/12/2021,00000814.70,00000814.70,00000801.00,00000801.00,000000000002750,        1776060.00,             2200,              004,              004
FUTSTK    ,APOLLOHOSP,28/10/2021,00004459.50,00004570.70,00004451.00,00004562.65,000000002526000,     2988687587.50,           660250,             2641,             2411
FUTSTK    ,APOLLOHOSP,25/11/2021,00004493.35,00004586.60,00004489.05,00004580.05,000000000039000,       71614975.00,            15750,              063,              063
FUTSTK    ,APOLLOHOSP,30/12/2021,00004511.60,00004515.05,00004511.60,00004515.05,000000000000500,        2256662.50,              500,              002,              002
FUTSTK    ,APOLLOTYRE,28/10/2021,00000226.20,00000230.25,00000225.90,00000229.15,000000012757500,      966516250.00,          4225000,             1690,             1565
FUTSTK    ,APOLLOTYRE,25/11/2021,00000228.35,00000231.00,00000228.35,00000229.95,000000000322500,       32151250.00,           140000,              056,              054
FUTSTK    ,APOLLOTYRE,30/12/2021,00000228.30,00000231.00,00000228.00,00000230.95,000000000017500,        7455875.00,            32500,              013,              013
FUTSTK    ,ASHOKLEY  ,28/10/2021,00000131.50,00000131.65,00000129.20,00000130.55,000000052632000,     2218335525.00,         17019000,             3782,             3296
FUTSTK    ,ASHOKLEY  ,25/11/2021,00000131.75,00000131.90,00000129.75,00000131.10,000000001323000,      110795400.00,           846000,              188,              179
FUTSTK    ,ASHOKLEY  ,30/12/2021,00000132.40,00000132.40,00000131.00,00000131.45,000000000049500,        5330700.00,            40500,              009,              009
FUTSTK    ,ASIANPAINT,28/10/2021,00003205.15,00003234.00,00003181.05,00003215.40,000000004003200,     3793953435.00,          1181700,             3939,             3692
FUTSTK    ,ASIANPAINT,25/11/2021,00003207.20,00003245.00,00003193.85,00003227.75,000000000093000,      178915590.00,            55500,              185,              184
FUTSTK    ,ASIANPAINT,30/12/2021,00003209.30,00003246.35,00003209.25,00003233.55,000000000006600,       33931740.00,            10500,              035,              035
FUTSTK    ,ASTRAL    ,28/10/2021,00002219.95,00002429.00,00002202.00,00002367.30,000000000692725,     2721565577.50,          1157200,             4208,             3850
FUTSTK    ,ASTRAL    ,25/11/2021,00002216.40,00002427.25,00002216.40,00002370.70,000000000015125,       71819522.50,            30525,              111,              107
FUTSTK    ,ASTRAL    ,30/12/2021,00002250.00,00002421.65,00002250.00,00002421.65,000000000000275,        7101600.00,             3025,              011,              008
FUTSTK    ,AUBANK    ,28/10/2021,00001193.60,00001205.70,00001186.45,00001195.20,000000004672000,     1291568150.00,          1079000,             2158,             1990
FUTSTK    ,AUBANK    ,25/11/2021,00001198.15,00001205.00,00001191.80,00001197.45,000000000083500,       77313875.00,            64500,              129,              126
FUTSTK    ,AUBANK    ,30/12/2021,00001201.50,00001203.05,00001199.00,00001203.00,000000000004000,        2403275.00,             2000,              004,              004
FUTSTK    ,AUROPHARMA,28/10/2021,00000711.05,00000756.00,00000709.35,00000736.05,000000014123850,     4771443820.00,          6435000,             9900,             8505
FUTSTK    ,AUROPHARMA,25/11/2021,00000716.70,00000756.00,00000716.65,00000737.65,000000000464100,      167063812.50,           224900,              346,              343
FUTSTK    ,AUROPHARMA,30/12/2021,00000724.10,00000755.00,00000724.10,00000740.50,000000000017550,       14992055.00,            20150,              031,              030
FUTSTK    ,AXISBANK  ,28/10/2021,00000773.20,00000782.35,00000771.65,00000780.35,000000033634800,     5724584220.00,          7348800,             6124,             5800
FUTSTK    ,AXISBANK  ,25/11/2021,00000778.00,00000784.95,00000777.40,00000783.05,000000000315600,      126634020.00,           162000,              135,              132
FUTSTK    ,AXISBANK  ,30/12/2021,00000782.35,00000787.00,00000782.35,00000785.90,000000000037200,       10367700.00,            13200,              011,              011
FUTSTK    ,BAJAJ-AUTO,28/10/2021,00003860.80,00003887.80,00003835.00,00003838.25,000000003050750,     2334936950.00,           605500,             2422,             2207
FUTSTK    ,BAJAJ-AUTO,25/11/2021,00003907.00,00003907.05,00003850.00,00003851.55,000000000068750,       90958925.00,            23500,              094,              094
FUTSTK    ,BAJAJ-AUTO,30/12/2021,00003899.00,00003903.85,00003870.00,00003872.20,000000000003750,       10678812.50,             2750,              011,              011
FUTSTK    ,BAJAJFINSV,28/10/2021,00017359.35,00018019.00,00017330.00,00017890.60,000000000770700,     7832445446.25,           441450,             5886,             5231
FUTSTK    ,BAJAJFINSV,25/11/2021,00017454.00,00018061.60,00017429.10,00017961.85,000000000012300,      244376336.25,            13725,              183,              175
FUTSTK    ,BAJAJFINSV,30/12/2021,00017541.40,00018135.30,00017530.00,00018034.50,000000000001425,       46868561.25,             2625,              035,              035
FUTSTK    ,BAJFINANCE,28/10/2021,00007570.95,00007808.10,00007570.95,00007735.20,000000004283750,    11409170418.75,          1477500,            11820,            10114
FUTSTK    ,BAJFINANCE,25/11/2021,00007620.00,00007832.00,00007620.00,00007763.70,000000000051750,      362658418.75,            46875,              375,              316
FUTSTK    ,BAJFINANCE,30/12/2021,00007640.00,00007830.20,00007640.00,00007786.95,000000000001250,       11676481.25,             1500,              012,              012
FUTSTK    ,BALKRISIND,28/10/2021,00002550.00,00002568.00,00002516.10,00002525.95,000000001551200,     1104402020.00,           435600,             1089,              949
FUTSTK    ,BALKRISIND,25/11/2021,00002555.00,00002564.90,00002537.25,00002538.85,000000000017200,       12256760.00,             4800,              012,              011
FUTSTK    ,BANDHANBNK,28/10/2021,00000292.30,00000299.25,00000291.95,00000297.00,000000024895800,     1826066160.00,          6163200,             3424,             3190
FUTSTK    ,BANDHANBNK,25/11/2021,00000293.30,00000300.00,00000293.30,00000298.05,000000000684000,       75996540.00,           255600,              142,              139
FUTSTK    ,BANDHANBNK,30/12/2021,00000294.50,00000300.25,00000294.50,00000299.15,000000000034200,        7516260.00,            25200,              014,              014
FUTSTK    ,BANKBARODA,28/10/2021,00000083.20,00000085.15,00000083.00,00000084.85,000000160243200,     4846592790.00,         57388500,             4905,             4366
FUTSTK    ,BANKBARODA,25/11/2021,00000083.45,00000085.35,00000083.45,00000085.10,000000004539600,      208082160.00,          2457000,              210,              199
FUTSTK    ,BANKBARODA,30/12/2021,00000084.50,00000085.45,00000084.15,00000085.45,000000000234000,       21870810.00,           257400,              022,              022
FUTSTK    ,BATAINDIA ,28/10/2021,00001854.85,00001890.00,00001840.45,00001872.10,000000001935450,     3162644870.00,          1694550,             3081,             2903
FUTSTK    ,BATAINDIA ,25/11/2021,00001869.35,00001895.00,00001846.20,00001880.20,000000000022000,       51461685.00,            27500,              050,              050
FUTSTK    ,BEL       ,28/10/2021,00000202.30,00000207.00,00000202.25,00000206.65,000000025897000,     1792036870.00,          8755200,             2304,             2107
FUTSTK    ,BEL       ,25/11/2021,00000203.30,00000206.75,00000202.65,00000206.55,000000000634600,       72968550.00,           357200,              094,              094
FUTSTK    ,BEL       ,30/12/2021,00000203.50,00000207.40,00000203.00,00000207.35,000000000022800,       11654410.00,            57000,              015,              015
FUTSTK    ,BERGEPAINT,28/10/2021,00000816.90,00000825.85,00000813.00,00000824.80,000000004525400,      570405990.00,           695200,              632,              605
FUTSTK    ,BERGEPAINT,25/11/2021,00000819.65,00000829.00,00000819.65,00000828.40,000000000094600,       25386735.00,            30800,              028,              028
FUTSTK    ,BHARATFORG,28/10/2021,00000733.00,00000747.00,00000731.80,00000745.65,000000010465500,     2045848425.00,          2757000,             1838,             1644
FUTSTK    ,BHARATFORG,25/11/2021,00000739.40,00000748.80,00000737.80,00000748.00,000000000207000,       64618425.00,            87000,              058,              056
FUTSTK    ,BHARATFORG,30/12/2021,00000745.00,00000749.30,00000744.00,00000749.30,000000000019500,       14523075.00,            19500,              013,              010
FUTSTK    ,BHARTIARTL,28/10/2021,00000677.20,00000688.40,00000673.55,00000684.15,000000077972898,     8376524815.30,         12257114,             6499,             5847
FUTSTK    ,BHARTIARTL,25/11/2021,00000681.00,00000690.30,00000676.80,00000686.70,000000001010896,      391940504.50,           571458,              303,              285
FUTSTK    ,BHARTIARTL,30/12/2021,00000683.90,00000691.80,00000683.80,00000689.00,000000000066010,       53228012.20,            77326,              041,              040
FUTSTK    ,BHEL      ,28/10/2021,00000065.95,00000066.40,00000064.85,00000065.95,000000114303000,     2651219025.00,         40362000,             3844,             3505
FUTSTK    ,BHEL      ,25/11/2021,00000066.50,00000066.60,00000065.20,00000066.15,000000003906000,      144390750.00,          2194500,              209,              183
FUTSTK    ,BHEL      ,30/12/2021,00000066.15,00000066.75,00000065.50,00000066.35,000000000210000,       13189050.00,           199500,              019,              019
FUTSTK    ,BIOCON    ,28/10/2021,00000365.85,00000372.20,00000365.85,00000367.00,000000016468000,     1075952995.00,          2914100,             1267,             1214
FUTSTK    ,BIOCON    ,25/11/2021,00000370.00,00000373.10,00000368.00,00000368.60,000000000374900,       44395405.00,           119600,              052,              049
FUTSTK    ,BOSCHLTD  ,28/10/2021,00015640.00,00015657.60,00015410.00,00015541.45,000000000143250,      436110782.50,            28050,              561,              524
FUTSTK    ,BOSCHLTD  ,25/11/2021,00015666.70,00015666.70,00015538.55,00015600.80,000000000003500,        8584812.50,              550,              011,              011
FUTSTK    ,BPCL      ,28/10/2021,00000434.20,00000440.30,00000434.20,00000437.45,000000036637200,     1457583840.00,          3330000,             1850,             1640
FUTSTK    ,BPCL      ,25/11/2021,00000435.30,00000439.80,00000435.00,00000437.15,000000001314000,       70104150.00,           160200,              089,              085
FUTSTK    ,BPCL      ,30/12/2021,00000436.00,00000440.45,00000436.00,00000440.45,000000000027000,        7113240.00,            16200,              009,              009
FUTSTK    ,BRITANNIA ,28/10/2021,00003906.65,00003977.40,00003902.85,00003911.70,000000001149400,     1345847560.00,           342600,             1713,             1594
FUTSTK    ,BRITANNIA ,25/11/2021,00003828.95,00003969.75,00003828.95,00003913.75,000000000010800,       11017070.00,             2800,              014,              014
FUTSTK    ,BRITANNIA ,30/12/2021,00003940.00,00003940.00,00003935.00,00003935.00,000000000000400,        1575000.00,              400,              002,              002
FUTSTK    ,CADILAHC  ,28/10/2021,00000558.90,00000575.20,00000558.90,00000563.30,000000016924600,     3786772990.00,          6683600,             3038,             2863
FUTSTK    ,CADILAHC  ,25/11/2021,00000561.45,00000577.85,00000561.45,00000565.40,000000000792000,      150341620.00,           264000,              120,              118
FUTSTK    ,CADILAHC  ,30/12/2021,00000565.00,00000572.00,00000565.00,00000568.60,000000000033000,       12514480.00,            22000,              010,              010
FUTSTK    ,CANBK     ,28/10/2021,00000177.85,00000183.70,00000177.85,00000182.50,000000078219000,     6401614680.00,         35283600,             6534,             5680
FUTSTK    ,CANBK     ,25/11/2021,00000179.60,00000184.05,00000179.40,00000182.90,000000002662200,      382976910.00,          2106000,              390,              353
FUTSTK    ,CANBK     ,30/12/2021,00000180.85,00000183.70,00000180.80,00000183.40,000000000113400,       31566240.00,           172800,              032,              032
FUTSTK    ,CANFINHOME,28/10/2021,00000679.85,00000723.60,00000673.20,00000714.10,000000004638075,     4333994486.25,          6144450,             6302,             5911
FUTSTK    ,CANFINHOME,25/11/2021,00000690.00,00000724.10,00000689.00,00000716.85,000000000062400,       76022163.75,           107250,              110,              110
FUTSTK    ,CANFINHOME,30/12/2021,00000715.00,00000716.00,00000715.00,00000716.00,000000000003900,        1395225.00,             1950,              002,              002
FUTSTK    ,CHOLAFIN  ,28/10/2021,00000563.70,00000576.25,00000563.65,00000567.35,000000011433750,     1146495625.00,          2015000,             1612,             1505
FUTSTK    ,CHOLAFIN  ,25/11/2021,00000566.45,00000577.00,00000566.45,00000568.80,000000000075000,       13565812.50,            23750,              019,              019
FUTSTK    ,CIPLA     ,28/10/2021,00000985.35,00000996.00,00000960.10,00000962.15,000000008630700,     3878269980.00,          3974750,             6115,             5556
FUTSTK    ,CIPLA     ,25/11/2021,00000994.00,00000996.70,00000964.65,00000966.00,000000000077350,       78849875.00,            80600,              124,              121
FUTSTK    ,CIPLA     ,30/12/2021,00000985.00,00000985.00,00000970.00,00000970.00,000000000003250,        3174405.00,             3250,              005,              005
FUTSTK    ,COALINDIA ,28/10/2021,00000192.35,00000193.65,00000188.65,00000190.50,000000061429200,     4544339730.00,         23847600,             5678,             5317
FUTSTK    ,COALINDIA ,25/11/2021,00000193.10,00000193.15,00000188.55,00000190.35,000000001948800,      169565130.00,           890400,              212,              206
FUTSTK    ,COALINDIA ,30/12/2021,00000192.00,00000193.00,00000188.90,00000190.05,000000000172200,       34366290.00,           180600,              043,              043
FUTSTK    ,COLPAL    ,28/10/2021,00001640.70,00001698.95,00001640.70,00001690.05,000000002367050,      982108662.50,           581000,             1660,             1525
FUTSTK    ,COLPAL    ,25/11/2021,00001681.90,00001696.00,00001680.30,00001689.85,000000000077000,       42590100.00,            25200,              072,              063
FUTSTK    ,COLPAL    ,30/12/2021,00001690.00,00001690.00,00001690.00,00001690.00,000000000000350,         591500.00,              350,              001,              001
FUTSTK    ,CONCOR    ,28/10/2021,00000710.50,00000723.00,00000706.20,00000711.00,000000006950661,     2203768652.25,          3086925,             1975,             1840
FUTSTK    ,CONCOR    ,25/11/2021,00000710.55,00000722.00,00000707.50,00000712.70,000000000295407,       40103063.25,            56268,              036,              036
FUTSTK    ,CONCOR    ,30/12/2021,00000713.40,00000713.40,00000713.40,00000713.40,000000000012504,        1115044.20,             1563,              001,              001
FUTSTK    ,COROMANDEL,28/10/2021,00000805.95,00000813.00,00000801.60,00000805.20,000000002190625,      375565562.50,           465625,              745,              718
FUTSTK    ,COROMANDEL,25/11/2021,00000810.00,00000813.60,00000807.50,00000809.45,000000000054375,        7093562.50,             8750,              014,              014
FUTSTK    ,COROMANDEL,30/12/2021,00000810.65,00000817.30,00000810.65,00000813.50,000000000002500,        2036718.75,             2500,              004,              003
FUTSTK    ,CROMPTON  ,28/10/2021,00000493.80,00000498.85,00000478.05,00000489.75,000000000706200,      325272145.00,           663300,              603,              590
FUTSTK    ,CROMPTON  ,25/11/2021,00000498.30,00000498.45,00000483.05,00000491.20,000000000018700,        8141100.00,            16500,              015,              015
FUTSTK    ,CROMPTON  ,30/12/2021,00000491.20,00000491.20,00000485.00,00000485.00,000000000003300,        2140820.00,             4400,              004,              004
FUTSTK    ,CUB       ,28/10/2021,00000160.25,00000161.70,00000158.00,00000160.05,000000008360700,      512216410.00,          3193000,             1030,              992
FUTSTK    ,CUB       ,25/11/2021,00000161.25,00000161.65,00000159.65,00000161.05,000000000251100,        9981380.00,            62000,              020,              020
FUTSTK    ,CUB       ,30/12/2021,00000162.40,00000162.40,00000160.60,00000161.80,000000000040300,        6007490.00,            37200,              012,              011
FUTSTK    ,CUMMINSIND,28/10/2021,00000921.65,00000934.45,00000890.05,00000898.60,000000002572800,     3284407110.00,          3639000,             6065,             5391
FUTSTK    ,CUMMINSIND,25/11/2021,00000924.80,00000934.05,00000892.85,00000902.30,000000000091800,      104869560.00,           115800,              193,              187
FUTSTK    ,CUMMINSIND,30/12/2021,00000923.15,00000923.15,00000897.00,00000903.60,000000000012000,       14585280.00,            16200,              027,              022
FUTSTK    ,DABUR     ,28/10/2021,00000621.05,00000627.90,00000616.40,00000627.20,000000010157500,     1343991187.50,          2156250,             1725,             1618
FUTSTK    ,DABUR     ,25/11/2021,00000621.25,00000628.50,00000617.50,00000627.80,000000000146250,       39032375.00,            62500,              050,              049
FUTSTK    ,DABUR     ,30/12/2021,00000623.85,00000631.00,00000623.85,00000630.50,000000000007500,        3142000.00,             5000,              004,              004
FUTSTK    ,DALBHARAT ,28/10/2021,00002135.10,00002159.85,00002127.05,00002137.95,000000000180250,      382995975.00,           178750,              715,              672
FUTSTK    ,DALBHARAT ,25/11/2021,00002191.45,00002191.45,00002138.00,00002146.25,000000000006750,       17221962.50,             8000,              032,              032
FUTSTK    ,DALBHARAT ,30/12/2021,00002182.65,00002182.65,00002155.30,00002155.30,000000000001250,        2710612.50,             1250,              005,              004
FUTSTK    ,DEEPAKNTR ,28/10/2021,00002390.05,00002624.85,00002386.50,00002606.25,000000002593500,     8144155700.00,          3230000,             6460,             5921
FUTSTK    ,DEEPAKNTR ,25/11/2021,00002434.40,00002636.00,00002422.50,00002615.35,000000000057000,      136932800.00,            54000,              108,              107
FUTSTK    ,DEEPAKNTR ,30/12/2021,00002437.00,00002620.00,00002430.00,00002616.75,000000000003500,       16296600.00,             6500,              013,              013
FUTSTK    ,DELTACORP ,28/10/2021,00000283.25,00000285.20,00000270.00,00000277.15,000000009190800,     2080604840.00,          7493400,             3258,             3134
FUTSTK    ,DELTACORP ,25/11/2021,00000283.00,00000283.00,00000272.00,00000277.25,000000000089700,       42198790.00,           151800,              066,              066
FUTSTK    ,DELTACORP ,30/12/2021,00000284.65,00000284.95,00000271.75,00000280.60,000000000055200,       12208860.00,            43700,              019,              018
FUTSTK    ,DIVISLAB  ,28/10/2021,00004893.25,00005323.45,00004893.25,00005230.45,000000002228200,    16737569730.00,          3226600,            16133,            13950
FUTSTK    ,DIVISLAB  ,25/11/2021,00005020.80,00005341.00,00004964.05,00005250.40,000000000060600,      567647980.00,           109000,              545,              508
FUTSTK    ,DIVISLAB  ,30/12/2021,00005029.25,00005300.00,00005029.20,00005261.90,000000000003200,       32342060.00,             6200,              031,              028
FUTSTK    ,DIXON     ,28/10/2021,00004931.00,00005084.00,00004846.00,00004870.40,000000000418125,     3163685612.50,           637000,             5096,             4672
FUTSTK    ,DIXON     ,25/11/2021,00004995.20,00005083.05,00004864.25,00004879.80,000000000013000,       62838275.00,            12625,              101,              101
FUTSTK    ,DIXON     ,30/12/2021,00005000.00,00005000.00,00004875.05,00004899.90,000000000001000,        9274093.75,             1875,              015,              014
FUTSTK    ,DLF       ,28/10/2021,00000419.00,00000433.80,00000415.65,00000426.35,000000031759200,    12078714120.00,         28360200,             8594,             7736
FUTSTK    ,DLF       ,25/11/2021,00000421.90,00000434.15,00000418.20,00000427.45,000000000617100,      348585930.00,           815100,              247,              240
FUTSTK    ,DLF       ,30/12/2021,00000422.80,00000435.10,00000422.80,00000430.60,000000000029700,       12749550.00,            29700,              009,              007
FUTSTK    ,DRREDDY   ,28/10/2021,00004963.00,00005087.00,00004950.90,00005051.95,000000002564750,     5825116387.50,          1154750,             9238,             8300
FUTSTK    ,DRREDDY   ,25/11/2021,00004980.90,00005100.50,00004980.90,00005069.20,000000000043625,      204521812.50,            40375,              323,              305
FUTSTK    ,DRREDDY   ,30/12/2021,00005067.25,00005113.65,00005035.15,00005086.00,000000000002250,       12719668.75,             2500,              020,              018
FUTSTK    ,EICHERMOT ,28/10/2021,00002766.75,00002780.90,00002714.00,00002755.00,000000003731700,     4140481800.00,          1505700,             4302,             3816
FUTSTK    ,EICHERMOT ,25/11/2021,00002746.85,00002771.35,00002722.60,00002748.35,000000000085050,      329131285.00,           120050,              343,              246
FUTSTK    ,EICHERMOT ,30/12/2021,00002755.05,00002767.55,00002726.00,00002745.00,000000000002800,        8644895.00,             3150,              009,              009
FUTSTK    ,ESCORTS   ,28/10/2021,00001476.45,00001511.90,00001467.05,00001504.95,000000007142850,     2440353410.00,          1632400,             2968,             2480
FUTSTK    ,ESCORTS   ,25/11/2021,00001498.10,00001512.50,00001478.10,00001509.80,000000000048400,       65064065.00,            43450,              079,              079
FUTSTK    ,ESCORTS   ,30/12/2021,00001497.35,00001515.00,00001497.35,00001514.20,000000000003850,        4143205.00,             2750,              005,              005
FUTSTK    ,EXIDEIND  ,28/10/2021,00000179.85,00000181.65,00000179.70,00000180.95,000000030643200,      945546120.00,          5223600,             1451,             1241
FUTSTK    ,EXIDEIND  ,25/11/2021,00000181.00,00000181.70,00000180.45,00000181.20,000000002336400,      277756380.00,          1533600,              426,              268
FUTSTK    ,EXIDEIND  ,30/12/2021,00000180.80,00000182.35,00000180.80,00000182.25,000000000064800,        5893560.00,            32400,              009,              009
FUTSTK    ,FEDERALBNK,28/10/2021,00000084.65,00000086.35,00000084.25,00000085.30,000000086470000,     2576889500.00,         30250000,             3025,             2760
FUTSTK    ,FEDERALBNK,25/11/2021,00000085.05,00000086.60,00000084.60,00000085.60,000000002340000,      153003500.00,          1790000,              179,              178
FUTSTK    ,FEDERALBNK,30/12/2021,00000086.00,00000086.60,00000085.00,00000085.95,000000000170000,       19744000.00,           230000,              023,              023
FUTSTK    ,GAIL      ,28/10/2021,00000165.25,00000166.00,00000161.60,00000162.35,000000045414500,     1915555550.00,         11766900,             1929,             1758
FUTSTK    ,GAIL      ,25/11/2021,00000164.40,00000164.40,00000161.70,00000162.10,000000001110200,       55533180.00,           341600,              056,              056
FUTSTK    ,GAIL      ,30/12/2021,00000162.50,00000162.80,00000162.50,00000162.80,000000000018300,        2977410.00,            18300,              003,              003
FUTSTK    ,GLENMARK  ,28/10/2021,00000517.35,00000525.60,00000515.85,00000522.50,000000007071350,     1060258542.50,          2027450,             1763,             1634
FUTSTK    ,GLENMARK  ,25/11/2021,00000525.15,00000527.25,00000523.00,00000524.65,000000000174800,       29589672.50,            56350,              049,              049
FUTSTK    ,GLENMARK  ,30/12/2021,00000527.05,00000528.50,00000526.00,00000526.00,000000000011500,        6659420.00,            12650,              011,              011
FUTSTK    ,GMRINFRA  ,28/10/2021,00000041.05,00000041.75,00000040.25,00000040.75,000000105570000,     1681128000.00,         41107500,             1827,             1711
FUTSTK    ,GMRINFRA  ,25/11/2021,00000041.05,00000041.60,00000040.50,00000041.00,000000002272500,       57254625.00,          1395000,              062,              057
FUTSTK    ,GMRINFRA  ,30/12/2021,00000041.35,00000041.95,00000040.70,00000041.05,000000000337500,       11109375.00,           270000,              012,              012
FUTSTK    ,GODREJCP  ,28/10/2021,00001023.10,00001039.50,00001010.00,00001034.55,000000004918000,     1978713950.00,          1931000,             1931,             1694
FUTSTK    ,GODREJCP  ,25/11/2021,00001019.35,00001040.00,00001011.55,00001034.65,000000000188000,      121635700.00,           119000,              119,              108
FUTSTK    ,GODREJCP  ,30/12/2021,00001037.40,00001037.65,00001037.40,00001037.65,000000000002000,        2075050.00,             2000,              002,              002
FUTSTK    ,GODREJPROP,28/10/2021,00002240.00,00002389.00,00002240.00,00002339.65,000000002172300,     5948941830.00,          2555800,             3932,             3706
FUTSTK    ,GODREJPROP,25/11/2021,00002256.00,00002389.55,00002247.15,00002336.45,000000000073450,      275959060.00,           118950,              183,              179
FUTSTK    ,GODREJPROP,30/12/2021,00002351.35,00002351.35,00002351.35,00002351.35,000000000002600,        1528377.50,              650,              001,              001
FUTSTK    ,GRANULES  ,28/10/2021,00000328.60,00000336.40,00000328.55,00000330.10,000000011491700,     1502085625.00,          4518250,             2915,             2767
FUTSTK    ,GRANULES  ,25/11/2021,00000331.50,00000337.05,00000330.65,00000331.45,000000000390600,       69218272.50,           207700,              134,              134
